ORF	term
tY(GUA)Q	mitochondria
tY(GUA)Q	mitochondria
YAL001C	mitochondria
YAL005C	mitochondria
YAL008W	mitochondria
YAL008W	mitochondria
YAL008W	mitochondria
YAL010C	mitochondria
YAL010C	mitochondria
YAL010C	mitochondria
YAL011W	mitochondria
YAL015C	mitochondria
YAL015C	mitochondria
YAL019W	mitochondria
YAL029C	mitochondria
YAL035W	mitochondria
YAL039C	mitochondria
YAL039C	mitochondria
YAL044C	mitochondria
YAL044W-A	mitochondria
YAL046C	mitochondria
YAL048C	mitochondria
YAL048C	mitochondria
YAL048C	mitochondria
YAL054C	mitochondria
YAL056W	mitochondria
YAL062W	mitochondria
YAR002C-A	mitochondria
YAR008W	mitochondria
YAR008W	mitochondria
YAR035W	mitochondria
YBL013W	mitochondria
YBL015W	mitochondria
YBL016W	mitochondria
YBL021C	mitochondria
YBL022C	mitochondria
YBL030C	mitochondria
YBL030C	mitochondria
YBL030C	mitochondria
YBL038W	mitochondria
YBL038W	mitochondria
YBL038W	mitochondria
YBL045C	mitochondria
YBL045C	mitochondria
YBL045C	mitochondria
YBL057C	mitochondria
YBL057C	mitochondria
YBL059C-A	mitochondria
YBL059C-A	mitochondria
YBL059C-A	mitochondria
YBL059W	mitochondria
YBL064C	mitochondria
YBL078C	mitochondria
YBL080C	mitochondria
YBL080C	mitochondria
YBL080C	mitochondria
YBL088C	mitochondria
YBL090W	mitochondria
YBL090W	mitochondria
YBL090W	mitochondria
YBL095W	mitochondria
YBL095W	mitochondria
YBL098W	mitochondria
YBL098W	mitochondria
YBL099W	mitochondria
YBL099W	mitochondria
YBL103C	mitochondria
YBL107C	mitochondria
YBL107C	mitochondria
YBL111C	mitochondria
YBR001C	mitochondria
YBR003W	mitochondria
YBR004C	mitochondria
YBR024W	mitochondria
YBR024W	mitochondria
YBR026C	mitochondria
YBR026C	mitochondria
YBR035C	mitochondria
YBR035C	mitochondria
YBR037C	mitochondria
YBR037C	mitochondria
YBR039W	mitochondria
YBR039W	mitochondria
YBR044C	mitochondria
YBR044C	mitochondria
YBR044C	mitochondria
YBR047W	mitochondria
YBR054W	mitochondria
YBR056W	mitochondria
YBR056W	mitochondria
YBR072W	mitochondria
YBR078W	mitochondria
YBR081C	mitochondria
YBR084W	mitochondria
YBR085W	mitochondria
YBR085W	mitochondria
YBR085W	mitochondria
YBR091C	mitochondria
YBR091C	mitochondria
YBR091C	mitochondria
YBR097W	mitochondria
YBR104W	mitochondria
YBR106W	mitochondria
YBR111C	mitochondria
YBR120C	mitochondria
YBR120C	mitochondria
YBR120C	mitochondria
YBR121C	mitochondria
YBR121C	mitochondria
YBR121C	mitochondria
YBR122C	mitochondria
YBR122C	mitochondria
YBR122C	mitochondria
YBR129C	mitochondria
YBR136W	mitochondria
YBR140C	mitochondria
YBR146W	mitochondria
YBR146W	mitochondria
YBR146W	mitochondria
YBR147W	mitochondria
YBR150C	mitochondria
YBR163W	mitochondria
YBR163W	mitochondria
YBR170C	mitochondria
YBR170C	mitochondria
YBR176W	mitochondria
YBR177C	mitochondria
YBR177C	mitochondria
YBR179C	mitochondria
YBR179C	mitochondria
YBR179C	mitochondria
YBR185C	mitochondria
YBR185C	mitochondria
YBR185C	mitochondria
YBR185C	mitochondria
YBR192W	mitochondria
YBR192W	mitochondria
YBR196C	mitochondria
YBR200W	mitochondria
YBR203W	mitochondria
YBR212W	mitochondria
YBR217W	mitochondria
YBR221C	mitochondria
YBR227C	mitochondria
YBR227C	mitochondria
YBR229C	mitochondria
YBR230C	mitochondria
YBR230C	mitochondria
YBR230C	mitochondria
YBR238C	mitochondria
YBR238C	mitochondria
YBR238C	mitochondria
YBR243C	mitochondria
YBR244W	mitochondria
YBR244W	mitochondria
YBR251W	mitochondria
YBR251W	mitochondria
YBR251W	mitochondria
YBR262C	mitochondria
YBR262C	mitochondria
YBR262C	mitochondria
YBR263W	mitochondria
YBR265W	mitochondria
YBR265W	mitochondria
YBR268W	mitochondria
YBR268W	mitochondria
YBR268W	mitochondria
YBR269C	mitochondria
YBR269C	mitochondria
YBR282W	mitochondria
YBR282W	mitochondria
YBR282W	mitochondria
YBR291C	mitochondria
YBR291C	mitochondria
YCL004W	mitochondria
YCL005W	mitochondria
YCL009C	mitochondria
YCL017C	mitochondria
YCL017C	mitochondria
YCL033C	mitochondria
YCL044C	mitochondria
YCL044C	mitochondria
YCL057C-A	mitochondria
YCL057C-A	mitochondria
YCL057C-A	mitochondria
YCL057W	mitochondria
YCL057W	mitochondria
YCL064C	mitochondria
YCR003W	mitochondria
YCR003W	mitochondria
YCR003W	mitochondria
YCR003W	mitochondria
YCR004C	mitochondria
YCR005C	mitochondria
YCR008W	mitochondria
YCR010C	mitochondria
YCR012W	mitochondria
YCR024C	mitochondria
YCR024C	mitochondria
YCR024C	mitochondria
YCR028C-A	mitochondria
YCR028C-A	mitochondria
YCR032W	mitochondria
YCR046C	mitochondria
YCR046C	mitochondria
YCR046C	mitochondria
YCR065W	mitochondria
YCR071C	mitochondria
YCR071C	mitochondria
YCR071C	mitochondria
YCR079W	mitochondria
YCR079W	mitochondria
YCR079W	mitochondria
YCR083W	mitochondria
YDL003W	mitochondria
YDL004W	mitochondria
YDL004W	mitochondria
YDL006W	mitochondria
YDL015C	mitochondria
YDL022W	mitochondria
YDL027C	mitochondria
YDL029W	mitochondria
YDL029W	mitochondria
YDL033C	mitochondria
YDL033C	mitochondria
YDL036C	mitochondria
YDL040C	mitochondria
YDL044C	mitochondria
YDL045W-A	mitochondria
YDL045W-A	mitochondria
YDL045W-A	mitochondria
YDL048C	mitochondria
YDL066W	mitochondria
YDL067C	mitochondria
YDL067C	mitochondria
YDL067C	mitochondria
YDL069C	mitochondria
YDL069C	mitochondria
YDL069C	mitochondria
YDL069C	mitochondria
YDL085W	mitochondria
YDL086W	mitochondria
YDL104C	mitochondria
YDL104C	mitochondria
YDL107W	mitochondria
YDL107W	mitochondria
YDL107W	mitochondria
YDL113C	mitochondria
YDL119C	mitochondria
YDL119C	mitochondria
YDL120W	mitochondria
YDL126C	mitochondria
YDL126C	mitochondria
YDL130W-A	mitochondria
YDL140C	mitochondria
YDL142C	mitochondria
YDL142C	mitochondria
YDL148C	mitochondria
YDL149W	mitochondria
YDL149W	mitochondria
YDL157C	mitochondria
YDL164C	mitochondria
YDL168W	mitochondria
YDL171C	mitochondria
YDL174C	mitochondria
YDL174C	mitochondria
YDL178W	mitochondria
YDL181W	mitochondria
YDL182W	mitochondria
YDL183C	mitochondria
YDL183C	mitochondria
YDL198C	mitochondria
YDL198C	mitochondria
YDL198C	mitochondria
YDL202W	mitochondria
YDL202W	mitochondria
YDL202W	mitochondria
YDL203C	mitochondria
YDL207W	mitochondria
YDL215C	mitochondria
YDL217C	mitochondria
YDL217C	mitochondria
YDL217C	mitochondria
YDL222C	mitochondria
YDL230W	mitochondria
YDL232W	mitochondria
YDL239C	mitochondria
YDL240W	mitochondria
YDL248W	mitochondria
YDR011W	mitochondria
YDR019C	mitochondria
YDR022C	mitochondria
YDR027C	mitochondria
YDR031W	mitochondria
YDR031W	mitochondria
YDR031W	mitochondria
YDR032C	mitochondria
YDR033W	mitochondria
YDR035W	mitochondria
YDR036C	mitochondria
YDR039C	mitochondria
YDR041W	mitochondria
YDR041W	mitochondria
YDR041W	mitochondria
YDR046C	mitochondria
YDR049W	mitochondria
YDR049W	mitochondria
YDR050C	mitochondria
YDR058C	mitochondria
YDR061W	mitochondria
YDR065W	mitochondria
YDR065W	mitochondria
YDR069C	mitochondria
YDR070C	mitochondria
YDR074W	mitochondria
YDR077W	mitochondria
YDR077W	mitochondria
YDR079W	mitochondria
YDR079W	mitochondria
YDR079W	mitochondria
YDR096W	mitochondria
YDR115W	mitochondria
YDR115W	mitochondria
YDR115W	mitochondria
YDR116C	mitochondria
YDR116C	mitochondria
YDR116C	mitochondria
YDR119W-A	mitochondria
YDR119W-A	mitochondria
YDR120C	mitochondria
YDR125C	mitochondria
YDR132C	mitochondria
YDR141C	mitochondria
YDR148C	mitochondria
YDR148C	mitochondria
YDR148C	mitochondria
YDR150W	mitochondria
YDR150W	mitochondria
YDR155C	mitochondria
YDR155C	mitochondria
YDR175C	mitochondria
YDR175C	mitochondria
YDR175C	mitochondria
YDR178W	mitochondria
YDR178W	mitochondria
YDR178W	mitochondria
YDR185C	mitochondria
YDR185C	mitochondria
YDR185C	mitochondria
YDR191W	mitochondria
YDR194C	mitochondria
YDR196C	mitochondria
YDR197W	mitochondria
YDR197W	mitochondria
YDR197W	mitochondria
YDR197W	mitochondria
YDR204W	mitochondria
YDR204W	mitochondria
YDR219C	mitochondria
YDR219C	mitochondria
YDR219C	mitochondria
YDR226W	mitochondria
YDR226W	mitochondria
YDR231C	mitochondria
YDR231C	mitochondria
YDR231C	mitochondria
YDR231C	mitochondria
YDR232W	mitochondria
YDR233C	mitochondria
YDR234W	mitochondria
YDR236C	mitochondria
YDR236C	mitochondria
YDR237W	mitochondria
YDR237W	mitochondria
YDR237W	mitochondria
YDR256C	mitochondria
YDR258C	mitochondria
YDR258C	mitochondria
YDR263C	mitochondria
YDR268W	mitochondria
YDR268W	mitochondria
YDR268W	mitochondria
YDR282C	mitochondria
YDR282C	mitochondria
YDR296W	mitochondria
YDR296W	mitochondria
YDR296W	mitochondria
YDR298C	mitochondria
YDR298C	mitochondria
YDR301W	mitochondria
YDR305C	mitochondria
YDR316W	mitochondria
YDR316W	mitochondria
YDR322C-A	mitochondria
YDR322C-A	mitochondria
YDR322C-A	mitochondria
YDR322W	mitochondria
YDR322W	mitochondria
YDR322W	mitochondria
YDR326C	mitochondria
YDR332W	mitochondria
YDR332W	mitochondria
YDR337W	mitochondria
YDR337W	mitochondria
YDR337W	mitochondria
YDR341C	mitochondria
YDR342C	mitochondria
YDR343C	mitochondria
YDR347W	mitochondria
YDR347W	mitochondria
YDR347W	mitochondria
YDR350C	mitochondria
YDR350C	mitochondria
YDR350C	mitochondria
YDR350C	mitochondria
YDR353W	mitochondria
YDR353W	mitochondria
YDR375C	mitochondria
YDR375C	mitochondria
YDR375C	mitochondria
YDR376W	mitochondria
YDR376W	mitochondria
YDR377W	mitochondria
YDR377W	mitochondria
YDR379C-A	mitochondria
YDR379C-A	mitochondria
YDR381C-A	mitochondria
YDR381C-A	mitochondria
YDR384C	mitochondria
YDR393W	mitochondria
YDR393W	mitochondria
YDR393W	mitochondria
YDR405W	mitochondria
YDR405W	mitochondria
YDR405W	mitochondria
YDR419W	mitochondria
YDR430C	mitochondria
YDR430C	mitochondria
YDR438W	mitochondria
YDR450W	mitochondria
YDR462W	mitochondria
YDR462W	mitochondria
YDR462W	mitochondria
YDR470C	mitochondria
YDR470C	mitochondria
YDR470C	mitochondria
YDR477W	mitochondria
YDR487C	mitochondria
YDR487C	mitochondria
YDR487C	mitochondria
YDR493W	mitochondria
YDR493W	mitochondria
YDR494W	mitochondria
YDR494W	mitochondria
YDR494W	mitochondria
YDR505C	mitochondria
YDR508C	mitochondria
YDR511W	mitochondria
YDR511W	mitochondria
YDR511W	mitochondria
YDR512C	mitochondria
YDR513W	mitochondria
YDR514C	mitochondria
YDR529C	mitochondria
YDR529C	mitochondria
YDR529C	mitochondria
YDR529C	mitochondria
YDR538W	mitochondria
YEL006W	mitochondria
YEL006W	mitochondria
YEL020W-A	mitochondria
YEL020W-A	mitochondria
YEL020W-A	mitochondria
YEL024W	mitochondria
YEL024W	mitochondria
YEL024W	mitochondria
YEL030W	mitochondria
YEL030W	mitochondria
YEL031W	mitochondria
YEL034W	mitochondria
YEL037C	mitochondria
YEL039C	mitochondria
YEL039C	mitochondria
YEL039C	mitochondria
YEL047C	mitochondria
YEL050C	mitochondria
YEL050C	mitochondria
YEL050C	mitochondria
YEL052W	mitochondria
YEL052W	mitochondria
YEL059C-A	mitochondria
YEL059C-A	mitochondria
YEL059C-A	mitochondria
YEL061C	mitochondria
YEL063C	mitochondria
YEL067C	mitochondria
YER004W	mitochondria
YER004W	mitochondria
YER014W	mitochondria
YER014W	mitochondria
YER015W	mitochondria
YER017C	mitochondria
YER017C	mitochondria
YER017C	mitochondria
YER019W	mitochondria
YER019W	mitochondria
YER020W	mitochondria
YER026C	mitochondria
YER026C	mitochondria
YER031C	mitochondria
YER031C	mitochondria
YER033C	mitochondria
YER038W-A	mitochondria
YER048W-A	mitochondria
YER048W-A	mitochondria
YER050C	mitochondria
YER050C	mitochondria
YER050C	mitochondria
YER053C	mitochondria
YER057C	mitochondria
YER057C	mitochondria
YER058W	mitochondria
YER058W	mitochondria
YER061C	mitochondria
YER069W	mitochondria
YER073W	mitochondria
YER074W	mitochondria
YER076C	mitochondria
YER077C	mitochondria
YER078C	mitochondria
YER078C	mitochondria
YER080W	mitochondria
YER086W	mitochondria
YER087W	mitochondria
YER093C-A	mitochondria
YER115C	mitochondria
YER125W	mitochondria
YER125W	mitochondria
YER140W	mitochondria
YER141W	mitochondria
YER141W	mitochondria
YER153C	mitochondria
YER153C	mitochondria
YER153C	mitochondria
YER153C	mitochondria
YER154W	mitochondria
YER154W	mitochondria
YER154W	mitochondria
YER155C	mitochondria
YER164W	mitochondria
YER166W	mitochondria
YER168C	mitochondria
YER170W	mitochondria
YER170W	mitochondria
YER178W	mitochondria
YER181C	mitochondria
YER182W	mitochondria
YER183C	mitochondria
YFL005W	mitochondria
YFL005W	mitochondria
YFL010C	mitochondria
YFL011W	mitochondria
YFL016C	mitochondria
YFL016C	mitochondria
YFL016C	mitochondria
YFL018C	mitochondria
YFL030W	mitochondria
YFL036W	mitochondria
YFL036W	mitochondria
YFL038C	mitochondria
YFL039C	mitochondria
YFL046W	mitochondria
YFL046W	mitochondria
YFR004W	mitochondria
YFR004W	mitochondria
YFR011C	mitochondria
YFR011C	mitochondria
YFR011C	mitochondria
YFR015C	mitochondria
YFR019W	mitochondria
YFR024C-A	mitochondria
YFR031C	mitochondria
YFR033C	mitochondria
YFR033C	mitochondria
YFR033C	mitochondria
YFR044C	mitochondria
YFR045W	mitochondria
YFR045W	mitochondria
YFR049W	mitochondria
YFR049W	mitochondria
YFR049W	mitochondria
YFR049W	mitochondria
YFR053C	mitochondria
YGL002W	mitochondria
YGL005C	mitochondria
YGL008C	mitochondria
YGL011C	mitochondria
YGL018C	mitochondria
YGL018C	mitochondria
YGL020C	mitochondria
YGL023C	mitochondria
YGL055W	mitochondria
YGL057C	mitochondria
YGL059W	mitochondria
YGL063W	mitochondria
YGL064C	mitochondria
YGL068W	mitochondria
YGL068W	mitochondria
YGL068W	mitochondria
YGL073W	mitochondria
YGL080W	mitochondria
YGL080W	mitochondria
YGL085W	mitochondria
YGL093W	mitochondria
YGL104C	mitochondria
YGL107C	mitochondria
YGL107C	mitochondria
YGL107C	mitochondria
YGL119W	mitochondria
YGL119W	mitochondria
YGL120C	mitochondria
YGL125W	mitochondria
YGL129C	mitochondria
YGL129C	mitochondria
YGL129C	mitochondria
YGL136C	mitochondria
YGL139W	mitochondria
YGL143C	mitochondria
YGL143C	mitochondria
YGL143C	mitochondria
YGL151W	mitochondria
YGL180W	mitochondria
YGL187C	mitochondria
YGL187C	mitochondria
YGL187C	mitochondria
YGL191W	mitochondria
YGL191W	mitochondria
YGL191W	mitochondria
YGL191W	mitochondria
YGL195W	mitochondria
YGL197W	mitochondria
YGL209W	mitochondria
YGL210W	mitochondria
YGL210W	mitochondria
YGL211W	mitochondria
YGL219C	mitochondria
YGL219C	mitochondria
YGL219C	mitochondria
YGL221C	mitochondria
YGL225W	mitochondria
YGL226W	mitochondria
YGL229C	mitochondria
YGL230C	mitochondria
YGL236C	mitochondria
YGL236C	mitochondria
YGL237C	mitochondria
YGL240W	mitochondria
YGL245W	mitochondria
YGL249W	mitochondria
YGL253W	mitochondria
YGL256W	mitochondria
YGR012W	mitochondria
YGR012W	mitochondria
YGR015C	mitochondria
YGR021W	mitochondria
YGR028W	mitochondria
YGR028W	mitochondria
YGR028W	mitochondria
YGR029W	mitochondria
YGR029W	mitochondria
YGR029W	mitochondria
YGR031W	mitochondria
YGR033C	mitochondria
YGR033C	mitochondria
YGR033C	mitochondria
YGR046W	mitochondria
YGR046W	mitochondria
YGR049W	mitochondria
YGR049W	mitochondria
YGR052W	mitochondria
YGR062C	mitochondria
YGR062C	mitochondria
YGR062C	mitochondria
YGR076C	mitochondria
YGR076C	mitochondria
YGR076C	mitochondria
YGR082W	mitochondria
YGR082W	mitochondria
YGR082W	mitochondria
YGR084C	mitochondria
YGR084C	mitochondria
YGR084C	mitochondria
YGR086C	mitochondria
YGR086C	mitochondria
YGR091W	mitochondria
YGR094W	mitochondria
YGR096W	mitochondria
YGR096W	mitochondria
YGR098C	mitochondria
YGR101W	mitochondria
YGR101W	mitochondria
YGR101W	mitochondria
YGR102C	mitochondria
YGR110W	mitochondria
YGR110W	mitochondria
YGR112W	mitochondria
YGR112W	mitochondria
YGR112W	mitochondria
YGR116W	mitochondria
YGR132C	mitochondria
YGR132C	mitochondria
YGR132C	mitochondria
YGR144W	mitochondria
YGR147C	mitochondria
YGR150C	mitochondria
YGR150C	mitochondria
YGR155W	mitochondria
YGR159C	mitochondria
YGR162W	mitochondria
YGR165W	mitochondria
YGR165W	mitochondria
YGR165W	mitochondria
YGR169C	mitochondria
YGR171C	mitochondria
YGR174C	mitochondria
YGR174C	mitochondria
YGR174C	mitochondria
YGR178C	mitochondria
YGR181W	mitochondria
YGR181W	mitochondria
YGR181W	mitochondria
YGR183C	mitochondria
YGR183C	mitochondria
YGR183C	mitochondria
YGR183C	mitochondria
YGR192C	mitochondria
YGR193C	mitochondria
YGR207C	mitochondria
YGR215W	mitochondria
YGR215W	mitochondria
YGR215W	mitochondria
YGR220C	mitochondria
YGR220C	mitochondria
YGR220C	mitochondria
YGR222W	mitochondria
YGR222W	mitochondria
YGR222W	mitochondria
YGR222W	mitochondria
YGR231C	mitochondria
YGR231C	mitochondria
YGR231C	mitochondria
YGR234W	mitochondria
YGR235C	mitochondria
YGR235C	mitochondria
YGR235C	mitochondria
YGR236C	mitochondria
YGR240C	mitochondria
YGR243W	mitochondria
YGR243W	mitochondria
YGR244C	mitochondria
YGR244C	mitochondria
YGR254W	mitochondria
YGR255C	mitochondria
YGR255C	mitochondria
YGR257C	mitochondria
YGR260W	mitochondria
YGR266W	mitochondria
YGR266W	mitochondria
YGR285C	mitochondria
YGR286C	mitochondria
YGR287C	mitochondria
YHL004W	mitochondria
YHL004W	mitochondria
YHL004W	mitochondria
YHL014C	mitochondria
YHL018W	mitochondria
YHL021C	mitochondria
YHL021C	mitochondria
YHL032C	mitochondria
YHL035C	mitochondria
YHL038C	mitochondria
YHR001W-A	mitochondria
YHR001W-A	mitochondria
YHR001W-A	mitochondria
YHR002W	mitochondria
YHR002W	mitochondria
YHR003C	mitochondria
YHR003C	mitochondria
YHR004C	mitochondria
YHR005C-A	mitochondria
YHR005C-A	mitochondria
YHR005C-A	mitochondria
YHR008C	mitochondria
YHR011W	mitochondria
YHR011W	mitochondria
YHR011W	mitochondria
YHR017W	mitochondria
YHR017W	mitochondria
YHR024C	mitochondria
YHR024C	mitochondria
YHR030C	mitochondria
YHR031C	mitochondria
YHR037W	mitochondria
YHR038W	mitochondria
YHR038W	mitochondria
YHR038W	mitochondria
YHR042W	mitochondria
YHR042W	mitochondria
YHR050W	mitochondria
YHR051W	mitochondria
YHR051W	mitochondria
YHR051W	mitochondria
YHR059W	mitochondria
YHR067W	mitochondria
YHR070W	mitochondria
YHR070W	mitochondria
YHR075C	mitochondria
YHR075C	mitochondria
YHR075C	mitochondria
YHR076W	mitochondria
YHR080C	mitochondria
YHR083W	mitochondria
YHR083W	mitochondria
YHR083W	mitochondria
YHR091C	mitochondria
YHR091C	mitochondria
YHR091C	mitochondria
YHR100C	mitochondria
YHR106W	mitochondria
YHR116W	mitochondria
YHR116W	mitochondria
YHR117W	mitochondria
YHR117W	mitochondria
YHR117W	mitochondria
YHR120W	mitochondria
YHR120W	mitochondria
YHR135C	mitochondria
YHR147C	mitochondria
YHR147C	mitochondria
YHR147C	mitochondria
YHR155W	mitochondria
YHR162W	mitochondria
YHR162W	mitochondria
YHR168W	mitochondria
YHR168W	mitochondria
YHR171W	mitochondria
YHR171W	mitochondria
YHR174W	mitochondria
YHR179W	mitochondria
YHR183W	mitochondria
YHR186C	mitochondria
YHR189W	mitochondria
YHR189W	mitochondria
YHR189W	mitochondria
YHR190W	mitochondria
YHR190W	mitochondria
YHR194W	mitochondria
YHR194W	mitochondria
YHR194W	mitochondria
YHR198C	mitochondria
YHR199C	mitochondria
YHR201C	mitochondria
YHR208W	mitochondria
YIL006W	mitochondria
YIL006W	mitochondria
YIL016W	mitochondria
YIL022W	mitochondria
YIL022W	mitochondria
YIL022W	mitochondria
YIL042C	mitochondria
YIL043C	mitochondria
YIL043C	mitochondria
YIL047C	mitochondria
YIL051C	mitochondria
YIL051C	mitochondria
YIL051C	mitochondria
YIL055C	mitochondria
YIL060W	mitochondria
YIL062C	mitochondria
YIL062C	mitochondria
YIL062C	mitochondria
YIL065C	mitochondria
YIL065C	mitochondria
YIL065C	mitochondria
YIL066C	mitochondria
YIL070C	mitochondria
YIL070C	mitochondria
YIL070C	mitochondria
YIL070C	mitochondria
YIL077C	mitochondria
YIL078W	mitochondria
YIL087C	mitochondria
YIL093C	mitochondria
YIL093C	mitochondria
YIL093C	mitochondria
YIL094C	mitochondria
YIL098C	mitochondria
YIL098C	mitochondria
YIL105C	mitochondria
YIL111W	mitochondria
YIL111W	mitochondria
YIL111W	mitochondria
YIL114C	mitochondria
YIL114C	mitochondria
YIL124W	mitochondria
YIL124W	mitochondria
YIL125W	mitochondria
YIL125W	mitochondria
YIL129C	mitochondria
YIL134W	mitochondria
YIL136W	mitochondria
YIL136W	mitochondria
YIL138C	mitochondria
YIL139C	mitochondria
YIL146C	mitochondria
YIL146C	mitochondria
YIL146C	mitochondria
YIL149C	mitochondria
YIL155C	mitochondria
YIL155C	mitochondria
YIL157C	mitochondria
YIL157C	mitochondria
YIL157C	mitochondria
YIL160C	mitochondria
YIL160C	mitochondria
YIL162W	mitochondria
YIL165C	mitochondria
YIR004W	mitochondria
YIR021W	mitochondria
YIR024C	mitochondria
YIR024C	mitochondria
YIR024C	mitochondria
YIR037W	mitochondria
YIR037W	mitochondria
YIR038C	mitochondria
YIR038C	mitochondria
YJL003W	mitochondria
YJL003W	mitochondria
YJL003W	mitochondria
YJL005W	mitochondria
YJL023C	mitochondria
YJL036W	mitochondria
YJL043W	mitochondria
YJL045W	mitochondria
YJL045W	mitochondria
YJL046W	mitochondria
YJL052W	mitochondria
YJL054W	mitochondria
YJL054W	mitochondria
YJL054W	mitochondria
YJL060W	mitochondria
YJL062W-A	mitochondria
YJL062W-A	mitochondria
YJL062W-A	mitochondria
YJL062W-A	mitochondria
YJL063C	mitochondria
YJL063C	mitochondria
YJL063C	mitochondria
YJL066C	mitochondria
YJL066C	mitochondria
YJL070C	mitochondria
YJL071W	mitochondria
YJL082W	mitochondria
YJL082W	mitochondria
YJL094C	mitochondria
YJL096W	mitochondria
YJL096W	mitochondria
YJL096W	mitochondria
YJL098W	mitochondria
YJL102W	mitochondria
YJL102W	mitochondria
YJL102W	mitochondria
YJL104W	mitochondria
YJL104W	mitochondria
YJL104W	mitochondria
YJL109C	mitochondria
YJL112W	mitochondria
YJL112W	mitochondria
YJL112W	mitochondria
YJL116C	mitochondria
YJL127C-B	mitochondria
YJL130C	mitochondria
YJL131C	mitochondria
YJL131C	mitochondria
YJL131C	mitochondria
YJL133C-A	mitochondria
YJL133W	mitochondria
YJL143W	mitochondria
YJL143W	mitochondria
YJL143W	mitochondria
YJL147C	mitochondria
YJL161W	mitochondria
YJL166W	mitochondria
YJL166W	mitochondria
YJL166W	mitochondria
YJL171C	mitochondria
YJL178C	mitochondria
YJL180C	mitochondria
YJL180C	mitochondria
YJL200C	mitochondria
YJL208C	mitochondria
YJL208C	mitochondria
YJL209W	mitochondria
YJL209W	mitochondria
YJL209W	mitochondria
YJR003C	mitochondria
YJR009C	mitochondria
YJR010W	mitochondria
YJR016C	mitochondria
YJR019C	mitochondria
YJR034W	mitochondria
YJR034W	mitochondria
YJR034W	mitochondria
YJR039W	mitochondria
YJR045C	mitochondria
YJR045C	mitochondria
YJR045C	mitochondria
YJR048W	mitochondria
YJR048W	mitochondria
YJR048W	mitochondria
YJR051W	mitochondria
YJR060W	mitochondria
YJR062C	mitochondria
YJR065C	mitochondria
YJR073C	mitochondria
YJR077C	mitochondria
YJR077C	mitochondria
YJR080C	mitochondria
YJR080C	mitochondria
YJR080C	mitochondria
YJR085C	mitochondria
YJR089W	mitochondria
YJR091C	mitochondria
YJR091C	mitochondria
YJR095W	mitochondria
YJR095W	mitochondria
YJR098C	mitochondria
YJR100C	mitochondria
YJR100C	mitochondria
YJR101W	mitochondria
YJR101W	mitochondria
YJR101W	mitochondria
YJR104C	mitochondria
YJR104C	mitochondria
YJR104C	mitochondria
YJR111C	mitochondria
YJR113C	mitochondria
YJR113C	mitochondria
YJR113C	mitochondria
YJR117W	mitochondria
YJR117W	mitochondria
YJR118C	mitochondria
YJR120W	mitochondria
YJR120W	mitochondria
YJR121W	mitochondria
YJR121W	mitochondria
YJR122W	mitochondria
YJR135W-A	mitochondria
YJR135W-A	mitochondria
YJR135W-A	mitochondria
YJR144W	mitochondria
YJR144W	mitochondria
YKL003C	mitochondria
YKL003C	mitochondria
YKL003C	mitochondria
YKL010C	mitochondria
YKL011C	mitochondria
YKL011C	mitochondria
YKL011C	mitochondria
YKL013C	mitochondria
YKL016C	mitochondria
YKL016C	mitochondria
YKL026C	mitochondria
YKL026C	mitochondria
YKL027W	mitochondria
YKL027W	mitochondria
YKL028W	mitochondria
YKL029C	mitochondria
YKL033W	mitochondria
YKL037W	mitochondria
YKL037W	mitochondria
YKL040C	mitochondria
YKL044W	mitochondria
YKL053C-A	mitochondria
YKL053C-A	mitochondria
YKL053C-A	mitochondria
YKL055C	mitochondria
YKL055C	mitochondria
YKL056C	mitochondria
YKL060C	mitochondria
YKL067W	mitochondria
YKL067W	mitochondria
YKL070W	mitochondria
YKL081W	mitochondria
YKL084W	mitochondria
YKL084W	mitochondria
YKL084W	mitochondria
YKL085W	mitochondria
YKL085W	mitochondria
YKL087C	mitochondria
YKL087C	mitochondria
YKL093W	mitochondria
YKL094W	mitochondria
YKL094W	mitochondria
YKL106W	mitochondria
YKL109W	mitochondria
YKL113C	mitochondria
YKL114C	mitochondria
YKL120W	mitochondria
YKL120W	mitochondria
YKL132C	mitochondria
YKL133C	mitochondria
YKL134C	mitochondria
YKL134C	mitochondria
YKL137W	mitochondria
YKL137W	mitochondria
YKL137W	mitochondria
YKL138C	mitochondria
YKL138C	mitochondria
YKL138C	mitochondria
YKL141W	mitochondria
YKL141W	mitochondria
YKL141W	mitochondria
YKL141W	mitochondria
YKL148C	mitochondria
YKL148C	mitochondria
YKL148C	mitochondria
YKL150W	mitochondria
YKL150W	mitochondria
YKL152C	mitochondria
YKL152C	mitochondria
YKL155C	mitochondria
YKL155C	mitochondria
YKL155C	mitochondria
YKL157W	mitochondria
YKL162C	mitochondria
YKL166C	mitochondria
YKL167C	mitochondria
YKL167C	mitochondria
YKL167C	mitochondria
YKL170W	mitochondria
YKL170W	mitochondria
YKL170W	mitochondria
YKL182W	mitochondria
YKL187C	mitochondria
YKL192C	mitochondria
YKL194C	mitochondria
YKL194C	mitochondria
YKL194C	mitochondria
YKL195W	mitochondria
YKL195W	mitochondria
YKL195W	mitochondria
YKL196C	mitochondria
YKL203C	mitochondria
YKL205W	mitochondria
YKL208W	mitochondria
YKL212W	mitochondria
YKL212W	mitochondria
YKL217W	mitochondria
YKR001C	mitochondria
YKR001C	mitochondria
YKR005C	mitochondria
