Group A	Group B	P value	Mean	Median	Measured Interactions	Self Interaction	Less Than	P_bonf	P_bonf < 0.05	FDR	FDR < 0.1	Uncorrected P < 0.001
K169I	Golgi and ER	2.14973856364e-13	0.0205832758621	0.0211	580	False	False	3.01866289106e-09	True	6.28888102305e-11	True	True
NTER3XFLAG WT	cytoplasmic translation	2.96967686421e-13	0.0418213333333	0.044	75	False	False	4.17002025272e-09	True	8.51024541371e-11	True	True
H141R	Golgi apparatus	2.97156646157e-13	-0.0356909836066	-0.0397	122	False	True	4.17267362534e-09	True	8.34534725068e-11	True	True
R112S	Golgi vesicle transport	4.45772450277e-13	-0.0390763636364	-0.04135	110	False	True	6.25953674679e-09	True	1.22736014643e-10	True	True
E115A	Golgi and ER	4.52419621339e-13	0.018705	0.01555	580	False	False	6.35287632284e-09	True	1.22170698516e-10	True	True
H141R	cytoplasmic translation	4.63792906541e-13	0.045596	0.0473	75	False	False	6.51257999365e-09	True	1.22878867805e-10	True	True
R112A	structural constituent of ribosome	5.9936995679e-13	0.0380013513514	0.0408	74	False	False	8.41635293325e-09	True	1.55858387653e-10	True	True
R108Y	nuclear transport	7.56082201872e-13	0.0683971962617	0.0431	107	False	False	1.06169062787e-08	True	1.93034659613e-10	True	True
R112A	ER	8.14149589421e-13	-0.0230990536278	-0.018	317	False	True	1.14322885347e-08	True	2.0056646552e-10	True	True
R112A	endoplasmic reticulum	8.14149589421e-13	-0.0230990536278	-0.018	317	False	True	1.14322885347e-08	True	2.04148009547e-10	True	True
T34G	cell wall organization or biogenesis	9.01748617917e-13	-0.0360508064516	-0.0319	124	False	True	1.26623540928e-08	True	2.18316449876e-10	True	True
R112A	cytoplasmic vesicle	9.2644424221e-13	-0.030752173913	-0.03385	138	False	True	1.30091300491e-08	True	2.20493729646e-10	True	True
G80A	cytoskeleton and microtubules	1.20766337034e-12	0.0365514754098	0.0217	305	False	False	1.69580090463e-08	True	2.82633484105e-10	True	True
R108L	Golgi vesicle transport	1.84386486571e-12	-0.0382	-0.03895	110	False	True	2.58915504444e-08	True	4.24451646629e-10	True	True
E115A	Golgi apparatus	1.87970939429e-12	0.0381278688525	0.03405	122	False	False	2.63948793146e-08	True	4.25723859913e-10	True	True
N84Y	Golgi vesicle transport	1.91591209617e-12	0.0451609090909	0.0433	110	False	False	2.69032376544e-08	True	4.27035518324e-10	True	True
R112S	endomembrane system	2.04558745909e-12	-0.0172996212121	-0.02265	528	False	True	2.87241391005e-08	True	4.48814673446e-10	True	True
D79A	chromosome	2.05738989051e-12	0.0420429864253	0.0253	221	False	False	2.88898688425e-08	True	4.44459520654e-10	True	True
R108L	Golgi	3.363294228e-12	-0.0317213483146	-0.032	178	False	True	4.72273775495e-08	True	7.15566326508e-10	True	True
F58L	Golgi and ER	3.42867341715e-12	0.0160332758621	0.01535	580	False	False	4.81454321236e-08	True	7.18588539158e-10	True	True
Q147L	cytoskeleton and microtubules	3.8123427342e-12	-0.0249563934426	-0.024	305	False	True	5.35329166737e-08	True	7.87248774613e-10	True	True
N102I	Golgi apparatus	4.57534539695e-12	-0.0533180327869	-0.0366	122	False	True	6.42470000639e-08	True	9.31115942956e-10	True	True
T34G	site of polarized growth	5.99396656805e-12	-0.0288797546012	-0.0254	163	False	True	8.41672785486e-08	True	1.20238969355e-09	True	True
T34S	cell wall organization or biogenesis	6.28030058709e-12	0.0334911290323	0.033	124	False	False	8.8187980844e-08	True	1.24208423724e-09	True	True
F58A	chromatin	8.13429462075e-12	-0.0204255882353	-0.01495	340	False	True	1.14221765065e-07	True	1.58641340367e-09	True	True
N105L	site of polarized growth	8.4774082261e-12	0.0243662576687	0.0248	163	False	False	1.19039766311e-07	True	1.63068173029e-09	True	True
R108L	structural constituent of ribosome	9.78773622274e-12	0.0366391891892	0.03535	74	False	False	1.3743939204e-07	True	1.85728908162e-09	True	True
E115I	protein glycosylation	1.01139514819e-11	0.076628125	0.08275	32	False	False	1.42020106708e-07	True	1.89360142278e-09	True	True
E115I	organelle fission	1.035241415e-11	-0.0288169398907	-0.0214	183	False	True	1.45368599495e-07	True	1.9127447302e-09	True	True
R112A	protein glycosylation	1.73738375412e-11	-0.064896875	-0.06275	32	False	True	2.43963426754e-07	True	3.16835619161e-09	True	True
K143H	Golgi and ER	2.01021001291e-11	0.0162544827586	0.01565	580	False	False	2.82273690012e-07	True	3.6188934617e-09	True	True
N102I	endomembrane system	2.12004341511e-11	-0.0262376893939	-0.01635	528	False	True	2.97696496349e-07	True	3.76831008037e-09	True	True
K129E	cytoplasmic vesicle	2.17225883439e-11	0.0364173913043	0.03495	138	False	False	3.05028585525e-07	True	3.81285731906e-09	True	True
R108Q	cellular bud	2.20076214098e-11	0.0441871621622	0.03925	148	False	False	3.09031019836e-07	True	3.81519777575e-09	True	True
K101R	chromosome segregation	2.28173341436e-11	0.0477736842105	0.0308	114	False	False	3.20401006044e-07	True	3.907329342e-09	True	True
R108Y	Golgi	2.3391174829e-11	-0.0180005617978	-0.0184	178	False	True	3.28458876948e-07	True	3.95733586685e-09	True	True
T34G	DNA recombination	2.86185781909e-11	0.0450790697674	0.03035	86	False	False	4.01862074956e-07	True	4.78407232091e-09	True	True
D79S	cell wall organization or biogenesis	2.9760067331e-11	-0.0269322580645	-0.02295	124	False	True	4.17890865462e-07	True	4.91636312309e-09	True	True
R108Y	rRNA processing	3.05409928214e-11	0.0380755725191	0.0341	131	False	False	4.28856621198e-07	True	4.98670489766e-09	True	True
E115I	chromosome segregation	3.76533036318e-11	-0.0364342105263	-0.03505	114	False	True	5.28727689597e-07	True	6.07732976548e-09	True	True
T34E	exocytosis	4.50631587644e-11	-0.0616611111111	-0.05715	36	False	True	6.3277687537e-07	True	7.19064631102e-09	True	True
E115I	chromatin	4.682724689e-11	-0.0191011764706	-0.0158	340	False	True	6.57548200829e-07	True	7.38818203179e-09	True	True
D79S	Hannes Chromosome segregation	5.31681007088e-11	0.0760307692308	0.0623	39	False	False	7.46586470153e-07	True	8.29540522392e-09	True	True
H141R	Golgi and ER	5.42610708673e-11	-0.0132718965517	-0.01375	580	False	True	7.61933957119e-07	True	8.37290062768e-09	True	True
D79A	microtubule organizing center	5.96551671429e-11	0.0902361702128	0.0597	47	False	False	8.37677857021e-07	True	9.10519409806e-09	True	True
H141R	ribosome	7.33988694093e-11	0.0312134751773	0.0299	141	False	False	1.03066692425e-06	True	1.10824400457e-08	True	True
H141R	ribosomal small subunit biogenesis	8.99515117932e-11	0.0528862068966	0.05845	58	False	False	1.2630991286e-06	True	1.34372247723e-08	True	True
R112S	metabolic	1.05255288851e-10	-0.0178543636364	-0.01885	550	False	True	1.47799476605e-06	True	1.55578396426e-08	True	True
Q147L	mitotic cell cycle	1.13171237418e-10	-0.026870952381	-0.02325	210	False	True	1.58915051582e-06	True	1.65536512065e-08	True	True
R108L	Golgi apparatus	1.14411516014e-10	-0.0346672131148	-0.03715	122	False	True	1.60656650786e-06	True	1.65625413182e-08	True	True
R108Y	Golgi and ER	1.21532595039e-10	-0.00777706896552	-0.00895	580	False	True	1.70656069954e-06	True	1.74138846891e-08	True	True
R112A	nuclear transport	1.29415166732e-10	0.0567682242991	0.0492	107	False	False	1.81724777125e-06	True	1.83560380934e-08	True	True
N102I	Golgi	1.32285574281e-10	-0.0434123595506	-0.0237	178	False	True	1.85755403405e-06	True	1.85755403405e-08	True	True
R108Y	ribosomal small subunit biogenesis	1.43053853071e-10	0.0477172413793	0.0597	58	False	False	2.00876220482e-06	True	1.98887347012e-08	True	True
H141R	ribosomes and translation	1.77335989693e-10	0.0219234848485	0.0185	396	False	False	2.49015196727e-06	True	2.44132545811e-08	True	True
K154M	chromosome segregation	1.93104471381e-10	-0.0313842105263	-0.02785	114	False	True	2.71157298713e-06	True	2.63259513314e-08	True	True
R112A	ribosomes and translation	1.98492959446e-10	0.0199843434343	0.0168	396	False	False	2.78723813655e-06	True	2.68003666975e-08	True	True
T34Y	nuclear transport	2.30597974774e-10	-0.0514074766355	-0.0326	107	False	True	3.23805676177e-06	True	3.08386358264e-08	True	True
R112S	endoplasmic reticulum	2.32383301064e-10	-0.0229637223975	-0.0233	317	False	True	3.26312631354e-06	True	3.04965076032e-08	True	True
R112S	ER	2.32383301064e-10	-0.0229637223975	-0.0233	317	False	True	3.26312631354e-06	True	3.07842105051e-08	True	True
T34S	Golgi	2.43597407028e-10	0.0274320224719	0.0243	178	False	False	3.42059478949e-06	True	3.16721739767e-08	True	True
R112A	cytoplasmic translation	2.63385348963e-10	0.034312	0.0403	75	False	False	3.69845707014e-06	True	3.39307988086e-08	True	True
R108Q	site of polarized growth	2.87432739272e-10	0.0404042944785	0.0361	163	False	False	4.03613052485e-06	True	3.66920956805e-08	True	True
R108Y	cytoplasmic ribosomal large subunit	3.00446747555e-10	0.0599611111111	0.06675	36	False	False	4.21887322916e-06	True	3.80078669294e-08	True	True
D79S	chromosome	3.03334902366e-10	0.038936199095	0.0281	221	False	False	4.25942869903e-06	True	3.80306133842e-08	True	True
T137G	Golgi and ER	3.11207448147e-10	0.0314248275862	0.0309	580	False	False	4.36997498687e-06	True	3.86723450166e-08	True	True
D79S	site of polarized growth	3.87265183547e-10	-0.0219963190184	-0.0219	163	False	True	5.43797770736e-06	True	4.77015588365e-08	True	True
T34G	exocytosis	4.33112503817e-10	-0.0548111111111	-0.05125	36	False	True	6.0817657786e-06	True	5.28849198139e-08	True	True
T34G	cellular bud	4.44625409621e-10	-0.028325	-0.0268	148	False	True	6.2434300019e-06	True	5.38226724302e-08	True	True
T34A	nuclear transport	4.45503509174e-10	0.0847560747664	0.0402	107	False	False	6.25576027582e-06	True	5.34680365454e-08	True	True
D79A	Hannes Chromosome segregation	4.48082876294e-10	0.0737615384615	0.0633	39	False	False	6.29197974892e-06	True	5.3321862279e-08	True	True
T34E	cell wall organization or biogenesis	4.73934073287e-10	-0.0394967741935	-0.0336	124	False	True	6.65498225709e-06	True	5.59242206478e-08	True	True
N102I	Golgi and ER	4.77156342886e-10	-0.0250453448276	-0.016	580	False	True	6.7002293668e-06	True	5.58352447234e-08	True	True
F58L	Golgi	4.93369750117e-10	0.0242556179775	0.0234	178	False	False	6.92789803115e-06	True	5.72553556293e-08	True	True
N105L	cellular bud	6.60223802213e-10	0.0233472972973	0.02445	148	False	False	9.27086263068e-06	True	7.59906773007e-08	True	True
T139A	endoplasmic reticulum	6.98736630329e-10	0.0225902208202	0.0225	317	False	False	9.81165976308e-06	True	7.9126288412e-08	True	True
T139A	ER	6.98736630329e-10	0.0225902208202	0.0225	317	False	False	9.81165976308e-06	True	7.97695915698e-08	True	True
Q147L	organelle fission	6.98952600695e-10	-0.0264972677596	-0.0232	183	False	True	9.81469241896e-06	True	7.85175393517e-08	True	True
K129I	nuclear transport	7.13251746896e-10	-0.0540009345794	-0.0365	107	False	True	1.00154810299e-05	True	7.94879446819e-08	True	True
R112A	ribosome	7.23004188053e-10	0.0243205673759	0.0326	141	False	False	1.01524248086e-05	True	7.99403528239e-08	True	True
T34Y	cytoskeleton	7.75538665575e-10	-0.0289251748252	-0.0301	143	False	True	1.0890113942e-05	True	8.50790151719e-08	True	True
R108S	endomembrane system	8.15811943276e-10	0.0209659090909	0.0214	528	False	False	1.14556313075e-05	True	8.88033434689e-08	True	True
Q147L	cytoskeleton	8.20359391925e-10	-0.0324104895105	-0.0286	143	False	True	1.15194865814e-05	True	8.86114352416e-08	True	True
K101R	Golgi and ER	8.20699891435e-10	-0.0210418965517	-0.0224	580	False	True	1.15242678755e-05	True	8.79715105003e-08	True	True
Q147E	Golgi apparatus	8.739886235e-10	-0.0235057377049	-0.02085	122	False	True	1.22725482512e-05	True	9.29738503878e-08	True	True
NTER3XFLAG WT	nuclear transport	8.8305778985e-10	0.0705710280374	0.0464	107	False	False	1.23998974851e-05	True	9.32323119178e-08	True	True
E115A	endoplasmic reticulum	9.45498301501e-10	0.0211886435331	0.0169	317	False	False	1.32766871497e-05	True	9.83458307384e-08	True	True
E115A	ER	9.45498301501e-10	0.0211886435331	0.0169	317	False	False	1.32766871497e-05	True	9.90797548484e-08	True	True
K154M	endomembrane system	9.85492346914e-10	0.0212450757576	0.02495	528	False	False	1.38382835354e-05	True	1.01752084819e-07	True	True
Q147L	chromatin	1.0211938836e-09	-0.021295	-0.01725	340	False	True	1.43396045135e-05	True	1.04668646084e-07	True	True
K143H	chromosome segregation	1.08951870396e-09	-0.0269798245614	-0.03015	114	False	True	1.5299021641e-05	True	1.1086247566e-07	True	True
R112A	lipid metabolic process	1.20988274338e-09	-0.0262893081761	-0.0257	159	False	True	1.69891734826e-05	True	1.22224269659e-07	True	True
E115I	cytoskeleton and microtubules	1.23355800009e-09	-0.0217606557377	-0.0143	305	False	True	1.73216214372e-05	True	1.23725867409e-07	True	True
D79S	exocytosis	1.24660059879e-09	-0.0528055555556	-0.0609	36	False	True	1.75047656082e-05	True	1.24147273817e-07	True	True
H141R	cytoplasmic ribosomal small subunit	1.31786968802e-09	0.0647730769231	0.06935	26	False	False	1.85055261592e-05	True	1.30320606755e-07	True	True
K154M	cell wall organization or biogenesis	1.32545355697e-09	0.0375774193548	0.0355	124	False	False	1.8612018847e-05	True	1.30153977951e-07	True	True
D79S	cellular bud	1.53217304641e-09	-0.0220324324324	-0.02115	148	False	True	2.15147739178e-05	True	1.49408152207e-07	True	True
T34G	Hannes DNA recombination & repair	1.56838589019e-09	0.0363927536232	0.0354	69	False	False	2.202327467e-05	True	1.51884652896e-07	True	True
D79S	microtubule organizing center	1.57450981283e-09	0.071070212766	0.0529	47	False	False	2.21092667918e-05	True	1.5143333419e-07	True	True
E115I	ER	1.60527655903e-09	0.0229870662461	0.0202	317	False	False	2.25412934419e-05	True	1.5230603677e-07	True	True
E115I	endoplasmic reticulum	1.60527655903e-09	0.0229870662461	0.0202	317	False	False	2.25412934419e-05	True	1.53342132258e-07	True	True
F58A	chromosome segregation	1.76740254106e-09	-0.0269149122807	-0.0277	114	False	True	2.48178664815e-05	True	1.66562862292e-07	True	True
R112S	lipid metabolic process	1.78952132482e-09	-0.0284377358491	-0.0335	159	False	True	2.51284584431e-05	True	1.67523056288e-07	True	True
R108L	cytoplasmic translation	1.8156923156e-09	0.0334053333333	0.0348	75	False	False	2.54959514957e-05	True	1.68847360898e-07	True	True
K143W	mitochondrial envelope	2.09631964396e-09	0.02322	0.0268	165	False	False	2.94365204405e-05	True	1.93661318687e-07	True	True
T34S	endoplasmic reticulum	2.23841539209e-09	0.0222170347003	0.0211	317	False	False	3.14318289357e-05	True	2.04102785297e-07	True	True
T34S	ER	2.23841539209e-09	0.0222170347003	0.0211	317	False	False	3.14318289357e-05	True	2.0543679043e-07	True	True
R112A	transferase activity, transferring glycosyl groups	2.48399765383e-09	-0.0473448979592	-0.0499	49	False	True	3.48802950551e-05	True	2.25034161646e-07	True	True
R108Q	cytoskeleton	2.48812948099e-09	0.046458041958	0.0388	143	False	False	3.4938314172e-05	True	2.23963552385e-07	True	True
G80A	mitotic cell cycle	2.64853816953e-09	0.0387028571429	0.02385	210	False	False	3.71907729766e-05	True	2.3688390431e-07	True	True
R112S	cytoplasmic vesicle	2.67343210692e-09	-0.0297246376812	-0.0298	138	False	True	3.75403336454e-05	True	2.37597048388e-07	True	True
T34G	microtubule organizing center	3.12828285162e-09	0.0998063829787	0.0573	47	False	False	4.39273478025e-05	True	2.76272627689e-07	True	True
N105V	structural constituent of ribosome	3.18152810777e-09	-0.0271635135135	-0.0239	74	False	True	4.46750176894e-05	True	2.79218860558e-07	True	True
N102M	nuclear transport	3.21578051994e-09	-0.0538887850467	-0.0429	107	False	True	4.5155990061e-05	True	2.80471987957e-07	True	True
R112A	vesicle organization	3.23430989063e-09	-0.0428869565217	-0.05125	46	False	True	4.54161794842e-05	True	2.80346786939e-07	True	True
F58A	nuclear transport	3.24971242244e-09	-0.0542962616822	-0.0336	107	False	True	4.56324618359e-05	True	2.79953753595e-07	True	True
R108D	chromatin	3.35123539842e-09	-0.0328408823529	-0.03035	340	False	True	4.70580474646e-05	True	2.86939313809e-07	True	True
R108L	Golgi and ER	3.67454114788e-09	-0.0179118965517	-0.01935	580	False	True	5.15979067985e-05	True	3.12714586658e-07	True	True
T139A	lipid metabolic process	3.88743799357e-09	0.0270899371069	0.0291	159	False	False	5.45874043057e-05	True	3.28839784974e-07	True	True
E115A	chromatin	4.01316313043e-09	-0.0166488235294	-0.015	340	False	True	5.63528366774e-05	True	3.37442135793e-07	True	True
H141R	nuclear transport	4.3124055974e-09	0.0525906542056	0.0355	107	False	False	6.05547993988e-05	True	3.60445234516e-07	True	True
G80A	budding	4.36299030945e-09	0.0289267015707	0.0164	382	False	False	6.12651099253e-05	True	3.62515443345e-07	True	True
R108G	nuclear transport	4.41731670082e-09	0.059123364486	0.0454	107	False	False	6.20279611129e-05	True	3.64870359488e-07	True	True
Q147L	chromosome segregation	4.44742685817e-09	-0.0312263157895	-0.02895	114	False	True	6.24507679425e-05	True	3.65209169254e-07	True	True
R112A	cytoplasmic ribosomal large subunit	5.15846980405e-09	0.0465722222222	0.0462	36	False	False	7.24352329885e-05	True	4.21135075515e-07	True	True
R112A	metabolic	5.17795026893e-09	-0.0134738181818	-0.01285	550	False	True	7.27087776763e-05	True	4.20281951886e-07	True	True
R108Y	Golgi vesicle transport	5.30142492439e-09	-0.0195190909091	-0.02255	110	False	True	7.44426087882e-05	True	4.2783108499e-07	True	True
D79S	nuclear transport	5.41754061996e-09	0.0710158878505	0.0439	107	False	False	7.60731053855e-05	True	4.34703459346e-07	True	True
E115A	nuclear transport	5.51748876747e-09	-0.0548308411215	-0.0349	107	False	True	7.74765772729e-05	True	4.40207825414e-07	True	True
R112A	protein lipidation	5.59279757596e-09	-0.0694615384615	-0.057	26	False	True	7.85340635616e-05	True	4.43695274359e-07	True	True
H141I	nuclear transport	5.70154311009e-09	0.0712757009346	0.0478	107	False	False	8.00610683519e-05	True	4.49781282876e-07	True	True
R108S	cell wall organization or biogenesis	5.80457352719e-09	0.0357846774194	0.03445	124	False	False	8.15078214688e-05	True	4.55350957926e-07	True	True
K154M	Golgi vesicle transport	5.81558520544e-09	0.0391990909091	0.0382	110	False	False	8.16624474548e-05	True	4.53680263638e-07	True	True
K154M	endoplasmic reticulum	6.5374325151e-09	0.0264971608833	0.0253	317	False	False	9.1798627377e-05	True	5.04388062511e-07	True	True
K154M	ER	6.5374325151e-09	0.0264971608833	0.0253	317	False	False	9.1798627377e-05	True	5.0717473689e-07	True	True
R108Y	Golgi apparatus	6.63181577286e-09	-0.0206885245902	-0.0173	122	False	True	9.31239570826e-05	True	5.08874082418e-07	True	True
K169I	Golgi vesicle transport	7.04326046525e-09	0.0312472727273	0.0312	110	False	False	9.89014634531e-05	True	5.37507953549e-07	True	True
T34E	site of polarized growth	7.04714065908e-09	-0.0339883435583	-0.0295	163	False	True	9.89559491347e-05	True	5.3489702235e-07	True	True
R108Q	cytokinesis	7.85832549903e-09	0.0569943661972	0.0529	71	False	False	0.000110346606657	True	5.93261326115e-07	True	True
F58L	nuclear transport	8.22757984913e-09	-0.0590252336449	-0.037	107	False	True	0.000115531676242	True	6.1781645049e-07	True	True
G80A	microtubule organizing center	8.50186142681e-09	0.084129787234	0.0601	47	False	False	0.000119383138155	True	6.35016692316e-07	True	True
K143Y	mitochondrion	8.51632146185e-09	0.0269275862069	0.0264	522	False	False	0.000119586185967	True	6.32731142684e-07	True	True
T34N	Golgi and ER	8.66520713322e-09	0.0197405172414	0.0183	580	False	False	0.000121676838565	True	6.40404413498e-07	True	True
N105L	Golgi and ER	8.68878039475e-09	0.0140024137931	0.0149	580	False	False	0.000122007854303	True	6.38784577503e-07	True	True
R108D	nuclear transport	8.9087386992e-09	-0.0645289719626	-0.0477	107	False	True	0.000125096508814	True	6.5154431674e-07	True	True
D79A	site of polarized growth	9.77136997121e-09	-0.0178226993865	-0.0187	163	False	True	0.000137209577136	True	7.1093045148e-07	True	True
N102K	chromatin	1.0151589815e-08	-0.0203785294118	-0.0209	340	False	True	0.000142548624182	True	7.34786722587e-07	True	True
T139A	nuclear transport	1.01899392916e-08	-0.0489028037383	-0.0297	107	False	True	0.000143087127532	True	7.33780141192e-07	True	True
T34E	cellular bud	1.0744808708e-08	-0.0351168918919	-0.02795	148	False	True	0.000150878603877	True	7.69788795291e-07	True	True
N105V	cytoplasmic translation	1.12001306037e-08	-0.0259693333333	-0.0236	75	False	True	0.000157272233938	True	7.98336212881e-07	True	True
T34Q	cell wall organization or biogenesis	1.23994381674e-08	-0.0253806451613	-0.0228	124	False	True	0.000174112910747	True	8.79358135085e-07	True	True
E115A	transcription and mRNA processing	1.27537199514e-08	-0.0101660504202	-0.0079	595	False	True	0.000179087735558	True	8.99938369638e-07	True	True
R108D	nucleus organization	1.31465137789e-08	-0.0895763157895	-0.06375	38	False	True	0.000184603346483	True	9.23016732415e-07	True	True
H141R	vesicle organization	1.35889489751e-08	-0.0441695652174	-0.051	46	False	True	0.000190816021508	True	9.49333440339e-07	True	True
N84Y	endomembrane system	1.3693157579e-08	0.0240204545455	0.02525	528	False	False	0.000192279318725	True	9.51877815468e-07	True	True
D79A	cellular bud	1.42878506155e-08	-0.0181587837838	-0.0175	148	False	True	0.000200629998343	True	9.88325114992e-07	True	True
