ORF	Gene_uniq	cluster	gene_name
YKL056C	YKL056C	23	TMA19
YKR059W	YKR059W	23	TIF1
YKR096W	YKR096W	23	ESL2
YML048W	YML048W	23	GSF2
YMR102C	YMR102C	23	YMR102C
YMR223W	YMR223W	23	UBP8
YNL001W	YNL001W	23	DOM34
YNL086W	YNL086W	23	SNN1
YNL106C	YNL106C	23	INP52
YNL224C	YNL224C	23	SQS1
YNL299W	YNL299W	23	TRF5
YNR006W	YNR006W	23	VPS27
YNR072W	YNR072W	23	HXT17
YOL080C	YOL080C	23	REX4
YOR101W	YOR101W	23	RAS1
YPL047W	YPL047W	23	SGF11
YPL119C	YPL119C	23	DBP1
YPR173C	YPR173C	23	VPS4
YBR201W	YBR201W	22	DER1
YBR228W	YBR228W	22	SLX1
YBR273C	YBR273C	22	UBX7
YCL061C	YCL061C	22	MRC1
YDL134C	YDL134C	22	PPH21
YDR191W	YDR191W	22	HST4
YDR217C	YDR217C	22	RAD9
YDR279W	YDR279W	22	RNH202
YDR315C	YDR315C	22	IPK1
YER173W	YER173W	22	RAD24
YFR013W	YFR013W	22	IOC3
YGL019W	YGL019W	22	CKB1
YHR031C	YHR031C	22	RRM3
YHR134W	YHR134W	22	WSS1
YHR185C	YHR185C	22	PFS1
YJR043C	YJR043C	22	POL32
YKL113C	YKL113C	22	RAD27
YLR135W	YLR135W	22	SLX4
YLR154C	YLR154C	22	RNH203
YLR410W	YLR410W	22	VIP1
YML050W	YML050W	22	AIM32
YMR048W	YMR048W	22	CSM3
YMR106C	YMR106C	22	YKU80
YNL072W	YNL072W	22	RNH201
YNL082W	YNL082W	22	PMS1
YNL273W	YNL273W	22	TOF1
YOR025W	YOR025W	22	HST3
YOR039W	YOR039W	22	CKB2
YOR061W	YOR061W	22	CKA2
YOR144C	YOR144C	22	ELG1
YOR368W	YOR368W	22	RAD17
YPL072W	YPL072W	22	UBP16
YPL194W	YPL194W	22	DDC1
YPR054W	YPR054W	22	SMK1
YPR120C	2_YPR120C	22	CLB5
YBR288C	YBR288C	21	APM3
YDR108W	YDR108W	21	TRS85
YDR202C	YDR202C	21	RAV2
YER083C	YER083C	21	GET2
YER151C	YER151C	21	UBP3
YGL005C	YGL005C	21	COG7
YGL020C	YGL020C	21	GET1
YGL054C	YGL054C	21	ERV14
YGR261C	YGR261C	21	APL6
YHL020C	YHL020C	21	OPI1
YHR012W	YHR012W	21	VPS29
YIL076W	YIL076W	21	SEC28
YJL024C	YJL024C	21	APS3
YJL053W	YJL053W	21	PEP8
YJL154C	YJL154C	21	VPS35
YJR033C	YJR033C	21	RAV1
YKL139W	YKL139W	21	CTK1
YKR019C	YKR019C	21	IRS4
YKR020W	YKR020W	21	VPS51
YLL040C	YLL040C	21	VPS13
YLR039C	YLR039C	21	RIC1
YML071C	YML071C	21	COG8
YMR004W	YMR004W	21	MVP1
YMR123W	YMR123W	21	PKR1
YNL041C	YNL041C	21	COG6
YNL051W	YNL051W	21	COG5
YNR051C	YNR051C	21	BRE5
YOL018C	YOL018C	21	TLG2
YOR068C	YOR068C	21	VAM10
YOR069W	YOR069W	21	VPS5
YOR070C	YOR070C	21	GYP1
YOR132W	YOR132W	21	VPS17
YOR216C	YOR216C	21	RUD3
YPL120W	YPL120W	21	VPS30
YPL195W	YPL195W	21	APL5
YBL032W	YBL032W	20	HEK2
YBL046W	YBL046W	20	PSY4
YBL067C	YBL067C	20	UBP13
YCR027C	YCR027C	20	RHB1
YDL025C	YDL025C	20	RTK1
YDR257C	YDR257C	20	RKM4
YDR330W	YDR330W	20	UBX5
YDR497C	YDR497C	20	ITR1
YER088C	YER088C	20	DOT6
YGR202C	YGR202C	20	PCT1
YHR039C	YHR039C	20	MSC7
YHR207C	YHR207C	20	SET5
YIL047C	YIL047C	20	SYG1
YJL048C	YJL048C	20	UBX6
YJL105W	YJL105W	20	SET4
YJR035W	YJR035W	20	RAD26
YJR036C	YJR036C	20	HUL4
YKL020C	YKL020C	20	SPT23
YKL090W	YKL090W	20	CUE2
YKL140W	YKL140W	20	TGL1
YLR133W	YLR133W	20	CKI1
YLR423C	YLR423C	20	ATG17
YML075C	YML075C	20	HMG1
YMR029C	YMR029C	20	FAR8
YMR052W	YMR052W	20	FAR3
YNL016W	YNL016W	20	PUB1
YNL128W	YNL128W	20	TEP1
YNL231C	YNL231C	20	PDR16
YNL246W	YNL246W	20	VPS75
YNR032W	YNR032W	20	PPG1
YOR112W	YOR112W	20	CEX1
YOR209C	YOR209C	20	NPT1
YOR321W	YOR321W	20	PMT3
YPR009W	YPR009W	20	SUT2
YPR043W	YPR043W	20	RPL43A
YPR045C	YPR045C	20	THP3
YPR066W	YPR066W	20	UBA3
YBL027W	YBL027W	19	RPL19B
YBL075C	YBL075C	19	SSA3
YBR186W	YBR186W	19	PCH2
YBR238C	YBR238C	19	YBR238C
YCL008C	YCL008C	19	STP22
YCR063W	YCR063W	19	BUD31
YDL091C	YDL091C	19	UBX3
YDL224C	YDL224C	19	WHI4
YDR059C	YDR059C	19	UBC5
YDR393W	YDR393W	19	SHE9
YER125W	YER125W_DAmP	19	RSP5
YER125W	YER125W_TSQ465	19	RSP5
YER174C	YER174C	19	GRX4
YFL030W	YFL030W	19	AGX1
YFL033C	YFL033C	19	RIM15
YGR101W	YGR101W	19	PCP1
YGR122W	YGR122W	19	YGR122W
YHL027W	YHL027W	19	RIM101
YIL030C	YIL030C	19	SSM4
YJL103C	YJL103C	19	GSM1
YJL197W	YJL197W	19	UBP12
YJR010C-A	YJR010C-A	19	SPC1
YKL201C	YKL201C	19	MNN4
YML112W	YML112W	19	CTK3
YML123C	YML123C	19	PHO84
YMR154C	YMR154C	19	RIM13
YNL021W	YNL021W	19	HDA1
YNL294C	YNL294C	19	RIM21
YOL065C	YOL065C	19	INP54
YOR006C	YOR006C	19	TSR3
YOR030W	YOR030W	19	DFG16
YOR043W	YOR043W	19	WHI2
YOR156C	YOR156C	19	NFI1
YOR275C	YOR275C	19	RIM20
YOR284W	YOR284W	19	HUA2
YOR288C	YOR288C	19	MPD1
YPR069C	YPR069C	19	SPE3
YAL002W	YAL002W	18	VPS8
YBR108W	YBR108W	18	AIM3
YBR141C	YBR141C	18	BMT2
YBR290W	YBR290W	18	BSD2
YCR009C	YCR009C	18	RVS161
YCR088W	YCR088W	18	ABP1
YDL185W	YDL185W	18	VMA1
YDR075W	YDR075W	18	PPH3
YDR276C	YDR276C	18	PMP3
YDR388W	YDR388W	18	RVS167
YDR435C	YDR435C	18	PPM1
YER162C	YER162C	18	RAD4
YGL167C	YGL167C	18	PMR1
YGL168W	YGL168W	18	HUR1
YGL242C	YGL242C	18	YGL242C
YGR037C	YGR037C	18	ACB1
YGR105W	YGR105W	18	VMA21
YHR206W	YHR206W	18	SKN7
YIL095W	YIL095W	18	PRK1
YIL139C	YIL139C	18	REV7
YIL153W	YIL153W	18	RRD1
YJR069C	YJR069C	18	HAM1
YKL007W	YKL007W	18	CAP1
YKL081W	YKL081W	18	TEF4
YML007W	YML007W	18	YAP1
YML028W	YML028W	18	TSA1
YML067C	YML067C	18	ERV41
YML097C	YML097C	18	VPS9
YMR038C	YMR038C	18	CCS1
YMR073C	YMR073C	18	IRC21
YMR109W	YMR109W	18	MYO5
YNL201C	YNL201C	18	PSY2
YNL323W	YNL323W	18	LEM3
YOR014W	YOR014W	18	RTS1
YOR089C	YOR089C	18	VPS21
YOR346W	YOR346W	18	REV1
YPL152W	YPL152W	18	RRD2
YPL167C	YPL167C	18	REV3
YAR002W	YAR002W	17	NUP60
YBL058W	YBL058W	17	SHP1
YBR278W	YBR278W	17	DPB3
YCL016C	YCL016C	17	DCC1
YCR065W	YCR065W	17	HCM1
YDL013W	YDL013W	17	SLX5
YDL070W	YDL070W	17	BDF2
YDR014W	YDR014W	17	RAD61
YDR121W	YDR121W	17	DPB4
YDR207C	YDR207C	17	UME6
YDR225W	YDR225W	17	HTA1
YDR532C	YDR532C	17	KRE28
YEL003W	YEL003W	17	GIM4
YEL003W	YEL003W_DAMP	17	GIM4
YEL061C	YEL061C	17	CIN8
YER016W	YER016W	17	BIM1
YER116C	YER116C	17	SLX8
YGL003C	YGL003C	17	CDH1
YGL016W	YGL016W	17	KAP122
YGR078C	YGR078C	17	PAC10
YGR188C	YGR188C	17	BUB1
YGR270W	YGR270W	17	YTA7
YJL090C	YJL090C_DAmP	17	DPB11
YJR082C	YJR082C	17	EAF6
YKR082W	YKR082W	17	NUP133
YML034W	YML034W	17	SRC1
YML094W	YML094W	17	GIM5
YML124C	YML124C	17	TUB3
YMR078C	YMR078C	17	CTF18
YMR198W	YMR198W	17	CIK1
YNL030W	YNL030W	17	HHF2
YNL136W	YNL136W	17	EAF7
YNL153C	YNL153C	17	GIM3
YOR026W	YOR026W	17	BUB3
YOR349W	YOR349W	17	CIN1
YPL008W	YPL008W	17	CHL1
YPL127C	YPL127C	17	HHO1
YPL241C	YPL241C	17	CIN2
YPR135W	YPR135W	17	CTF4
YPR141C	YPR141C	17	KAR3
YBR073W	YBR073W	16	RDH54
YBR093C	YBR093C	16	PHO5
YBR125C	YBR125C	16	PTC4
YBR223C	YBR223C	16	TDP1
YBR245C	YBR245C	16	ISW1
YBR295W	YBR295W	16	PCA1
YCR020C	YCR020C	16	PET18
YCR026C	YCR026C	16	NPP1
YCR036W	YCR036W	16	RBK1
YCR086W	YCR086W	16	CSM1
YDL093W	YDL093W	16	PMT5
YDL135C	YDL135C	16	RDI1
YDL140C	YDL140C_TSQ804	16	RPO21
YDR074W	YDR074W	16	TPS2
YDR420W	YDR420W	16	HKR1
YDR422C	YDR422C	16	SIP1
YDR439W	YDR439W	16	LRS4
YER120W	YER120W	16	SCS2
YER177W	YER177W	16	BMH1
YGL090W	YGL090W	16	LIF1
YGL126W	YGL126W	16	SCS3
YGR134W	YGR134W	16	CAF130
YIL090W	YIL090W	16	ICE2
YJL055W	YJL055W	16	YJL055W
YJL168C	YJL168C	16	SET2
YKR010C	YKR010C	16	TOF2
YKR098C	YKR098C	16	UBP11
YLR095C	YLR095C	16	IOC2
YMR075W	YMR075W	16	RCO1
YMR138W	YMR138W	16	CIN4
YMR202W	YMR202W	16	ERG2
YMR255W	YMR255W	16	GFD1
YOL054W	YOL054W	16	PSH1
YOR124C	YOR124C	16	UBP2
YOR165W	YOR165W	16	SEY1
YOR191W	YOR191W	16	ULS1
YOR311C	YOR311C	16	DGK1
YOR339C	YOR339C	16	UBC11
YPL214C	YPL214C	16	THI6
YPL253C	YPL253C	16	VIK1
YPR023C	YPR023C	16	EAF3
YPR174C	YPR174C	16	YPR174C
YBL079W	YBL079W	15	NUP170
YBL088C	YBL088C	15	TEL1
YBR270C	YBR270C	15	BIT2
YDL088C	YDL088C	15	ASM4
YDR101C	YDR101C	15	ARX1
YDR144C	YDR144C	15	MKC7
YDR171W	YDR171W	15	HSP42
YDR192C	YDR192C	15	NUP42
YDR335W	YDR335W	15	MSN5
YDR421W	YDR421W	15	ARO80
YDR463W	YDR463W	15	STP1
YDR477W	YDR477W	15	SNF1
YER064C	YER064C	15	VHR2
YER111C	YER111C	15	SWI4
YER129W	YER129W	15	SAK1
YER167W	YER167W	15	BCK2
YGL115W	YGL115W	15	SNF4
YGR081C	YGR081C	15	SLX9
YGR109C	1_YGR109C	15	CLB6
YGR174C	YGR174C	15	CBP4
YGR197C	YGR197C	15	SNG1
YHR135C	YHR135C	15	YCK1
YIL035C	YIL035C	15	CKA1
YIR003W	YIR003W	15	AIM21
YIR023W	YIR023W	15	DAL81
YJL020C	YJL020C	15	BBC1
YJR074W	YJR074W	15	MOG1
YKL208W	YKL208W	15	CBT1
YLR018C	YLR018C	15	POM34
YLR096W	YLR096W	15	KIN2
YML103C	YML103C	15	NUP188
YMR129W	YMR129W	15	POM152
YMR153W	YMR153W	15	NUP53
YMR186W	YMR186W	15	HSC82
YMR285C	YMR285C	15	NGL2
YNL070W	YNL070W	15	TOM7
YNL154C	YNL154C	15	YCK2
YNR065C	YNR065C	15	YNR065C
YOR027W	YOR027W	15	STI1
YOR233W	YOR233W	15	KIN4
YPL069C	YPL069C	15	BTS1
YPL256C	YPL256C	15	CLN2
YBL103C	YBL103C	14	RTG3
YBR022W	YBR022W	14	POA1
YBR076W	YBR076W	14	ECM8
YBR221C	YBR221C	14	PDB1
YDR128W	YDR128W	14	MTC5
YDR146C	YDR146C	14	SWI5
YDR255C	YDR255C	14	RMD5
YDR409W	YDR409W	14	SIZ1
YDR451C	YDR451C	14	YHP1
YDR508C	YDR508C	14	GNP1
YEL012W	YEL012W	14	UBC8
YER061C	YER061C	14	CEM1
YER178W	YER178W	14	PDA1
YFL001W	YFL001W	14	DEG1
YGL105W	YGL105W	14	ARC1
YGL173C	YGL173C	14	XRN1
YGL227W	YGL227W	14	VID30
YGL252C	YGL252C	14	RTG2
YHL029C	YHL029C	14	OCA5
YHR067W	YHR067W	14	HTD2
YIL052C	YIL052C	14	RPL34B
YJL046W	YJL046W	14	AIM22
YKL121W	YKL121W	14	DGR2
YKL176C	YKL176C	14	LST4
YKL205W	YKL205W	14	LOS1
YKR007W	YKR007W	14	MEH1
YLR089C	YLR089C	14	ALT1
YLR436C	YLR436C	14	ECM30
YML101C	YML101C	14	CUE4
YML121W	YML121W	14	GTR1
YMR116C	YMR116C	14	ASC1
YMR283C	YMR283C	14	RIT1
YMR304W	YMR304W	14	UBP15
YNL032W	YNL032W	14	SIW14
YNL037C	YNL037C	14	IDH1
YNL071W	YNL071W	14	LAT1
YNL076W	YNL076W	14	MKS1
YNL099C	YNL099C	14	OCA1
YNL229C	YNL229C	14	URE2
YOL067C	YOL067C	14	RTG1
YOR344C	YOR344C	14	TYE7
YPL158C	YPL158C	14	AIM44
YPL189W	YPL189W	14	GUP2
YPR129W	YPR129W	14	SCD6
YAL021C	YAL021C_DAMP	13	CCR4
YBL086C	YBL086C	13	YBL086C
YBR082C	YBR082C	13	UBC4
YDL020C	YDL020C	13	RPN4
YDL122W	YDL122W	13	UBP1
YDL190C	YDL190C	13	UFD2
YDR057W	YDR057W	13	YOS9
YDR069C	YDR069C_DAMP	13	DOA4
YDR096W	YDR096W	13	GIS1
YEL037C	YEL037C	13	RAD23
YEL060C	YEL060C	13	PRB1
YER048C	YER048C	13	CAJ1
YER123W	YER123W	13	YCK3
YER166W	YER166W	13	DNF1
YFR009W	YFR009W	13	GCN20
YFR048W	YFR048W	13	RMD8
YGL035C	YGL035C	13	MIG1
YGL195W	YGL195W	13	GCN1
YGR108W	1_YGR108W	13	CLB1
YGR178C	YGR178C	13	PBP1
YGR275W	YGR275W	13	RTT102
YHL003C	YHL003C	13	LAG1
YHR006W	YHR006W	13	STP2
YHR108W	YHR108W	13	GGA2
YIL038C	YIL038C	13	NOT3
YIL105C	YIL105C	13	SLM1
YIR001C	YIR001C	13	SGN1
YJL073W	YJL073W	13	JEM1
YKR043C	YKR043C	13	SHB17
YKR093W	YKR093W	13	PTR2
YLR079W	YLR079W	13	SIC1
YLR082C	YLR082C	13	SRL2
YLR097C	YLR097C	13	HRT3
YLR146C	YLR146C	13	SPE4
YLR421C	YLR421C	13	RPN13
YLR450W	YLR450W	13	HMG2
YML013W	YML013W	13	UBX2
YMR058W	YMR058W	13	FET3
YMR065W	YMR065W	13	KAR5
YMR280C	YMR280C	13	CAT8
YNR047W	YNR047W	13	FPK1
YOL116W	YOL116W	13	MSN1
YOR298C-A	YOR298C-A	13	MBF1
YPL001W	YPL001W	13	HAT1
YPL100W	YPL100W	13	ATG21
YPR093C	YPR093C	13	ASR1
YPR140W	YPR140W	13	TAZ1
YAL051W	YAL051W	12	OAF1
YBL072C	YBL072C	12	RPS8A
YBR168W	YBR168W	12	PEX32
YBR194W	YBR194W	12	AIM4
YBR274W	YBR274W	12	CHK1
YCL033C	YCL033C	12	MXR2
YCL036W	YCL036W	12	GFD2
YCL056C	YCL056C	12	PEX34
YCR019W	YCR019W	12	MAK32
YDL048C	YDL048C	12	STP4
YDL089W	YDL089W	12	NUR1
YDL194W	YDL194W	12	SNF3
YDR125C	YDR125C	12	ECM18
YDR155C	YDR155C	12	CPR1
YDR359C	YDR359C	12	EAF1
YER005W	YER005W	12	YND1
YFL027C	YFL027C	12	GYP8
YGL028C	YGL028C	12	SCW11
YGL029W	YGL029W	12	CGR1
YGL255W	YGL255W	12	ZRT1
YGR097W	YGR097W	12	ASK10
YHR158C	YHR158C	12	KEL1
YJL082W	YJL082W	12	IML2
YJR054W	YJR054W	12	KCH1
YJR059W	YJR059W	12	PTK2
YKL120W	YKL120W	12	OAC1
YKR072C	YKR072C	12	SIS2
YKR074W	YKR074W	12	AIM29
YKR103W	YKR103W	12	NFT1
YLL038C	YLL038C	12	ENT4
YLR181C	YLR181C	12	VTA1
YLR452C	YLR452C	12	SST2
YML051W	YML051W	12	GAL80
YML095C	YML095C	12	RAD10
YMR199W	YMR199W	12	CLN1
YMR201C	YMR201C	12	RAD14
YMR216C	YMR216C	12	SKY1
YMR272C	YMR272C	12	SCS7
YMR275C	YMR275C	12	BUL1
YNL027W	YNL027W	12	CRZ1
YOL020W	YOL020W	12	TAT2
YOL108C	YOL108C	12	INO4
YOR016C	YOR016C	12	ERP4
YPL022W	YPL022W	12	RAD1
YPL113C	YPL113C	12	YPL113C
YPL192C	YPL192C	12	PRM3
YPL226W	YPL226W	12	NEW1
YAL024C	YAL024C	11	LTE1
YAR003W	YAR003W	11	SWD1
YBR103W	YBR103W	11	SIF2
YBR175W	YBR175W	11	SWD3
YBR289W	YBR289W	11	SNF5
YCL011C	YCL011C	11	GBP2
YCL032W	YCL032W	11	STE50
YCR033W	YCR033W	11	SNT1
YDL074C	YDL074C	11	BRE1
YDL080C	YDL080C	11	THI3
YDL142C	YDL142C	11	CRD1
YDR289C	YDR289C	11	RTT103
YDR312W	YDR312W	11	SSF2
YDR392W	YDR392W	11	SPT3
YDR448W	YDR448W	11	ADA2
YDR469W	YDR469W	11	SDC1
YER019W	YER019W	11	ISC1
YER139C	YER139C	11	RTR1
YFL023W	YFL023W	11	BUD27
YGL058W	YGL058W	11	RAD6
YGL194C	YGL194C	11	HOS2
YGL244W	YGL244W	11	RTF1
YGR092W	YGR092W	11	DBF2
YGR181W	YGR181W	11	TIM13
YGR252W	YGR252W	11	GCN5
YHL025W	YHL025W	11	SNF6
YHR194W	YHR194W	11	MDM31
YIL112W	YIL112W	11	HOS4
YJL176C	YJL176C	11	SWI3
YJR070C	YJR070C	11	LIA1
YKR028W	YKR028W	11	SAP190
YKR029C	YKR029C	11	SET3
YKR048C	YKR048C	11	NAP1
YKR065C	YKR065C	11	PAM17
YLR015W	YLR015W	11	BRE2
YLR055C	YLR055C	11	SPT8
YLR418C	YLR418C	11	CDC73
YML047C	YML047C	11	PRM6
YMR111C	YMR111C	11	YMR111C
YMR172W	YMR172W	11	HOT1
YMR209C	YMR209C	11	YMR209C
YNL199C	YNL199C	11	GCR2
YOL064C	YOL064C	11	MET22
YOL115W	YOL115W	11	PAP2
YOR123C	YOR123C	11	LEO1
YOR297C	YOR297C	11	TIM18
YPL055C	YPL055C	11	LGE1
YPR065W	YPR065W	11	ROX1
YAL055W	YAL055W	10	PEX22
YBR107C	YBR107C	10	IML3
YCR077C	YCR077C	10	PAT1
YDL065C	YDL065C	10	PEX19
YDL170W	YDL170W	10	UGA3
YDL188C	YDL188C	10	PPH22
YDL191W	YDL191W	10	RPL35A
YDR156W	YDR156W	10	RPA14
YDR244W	YDR244W	10	PEX5
YDR254W	YDR254W	10	CHL4
YDR265W	YDR265W	10	PEX10
YDR304C	YDR304C	10	CPR5
YDR318W	YDR318W	10	MCM21
YDR329C	YDR329C	10	PEX3
YDR378C	YDR378C	10	LSM6
YDR383C	YDR383C	10	NKP1
YDR423C	YDR423C	10	CAD1
YDR490C	YDR490C	10	PKH1
YFR036W	YFR036W_TSQ91	10	CDC26
YGL086W	YGL086W	10	MAD1
YGL153W	YGL153W	10	PEX14
YGR077C	YGR077C	10	PEX8
YGR133W	YGR133W	10	PEX4
YGR184C	YGR184C	10	UBR1
YJL013C	YJL013C	10	MAD3
YJL030W	YJL030W	10	MAD2
YJL124C	YJL124C	10	LSM1
YJL148W	YJL148W	10	RPA34
YJL210W	YJL210W	10	PEX2
YJR066W	YJR066W	10	TOR1
YJR135C	YJR135C	10	MCM22
YKL197C	YKL197C	10	PEX1
YKR099W	YKR099W	10	BAS1
YLR102C	YLR102C	10	APC9
YML016C	YML016C	10	PPZ1
YMR026C	YMR026C	10	PEX12
YMR035W	YMR035W	10	IMP2
YMR247C	YMR247C	10	RKR1
YMR266W	YMR266W	10	RSN1
YNL147W	YNL147W	10	LSM7
YOL044W	YOL044W	10	PEX15
YOL061W	YOL061W	10	PRS5
YOR195W	YOR195W	10	SLK19
YPL017C	YPL017C	10	IRC15
YPL018W	YPL018W	10	CTF19
YPR046W	YPR046W	10	MCM16
YPR063C	YPR063C	10	YPR063C
YPR068C	YPR068C	10	HOS1
YBL052C	YBL052C	9	SAS3
YCR008W	YCR008W	9	SAT4
YCR053W	YCR053W	9	THR4
YDL002C	YDL002C	9	NHP10
YDL226C	YDL226C	9	GCS1
YER030W	YER030W	9	CHZ1
YER031C	YER031C	9	YPT31
YER052C	YER052C	9	HOM3
YER092W	YER092W	9	IES5
YFL013C	YFL013C	9	IES1
YGL067W	YGL067W	9	NPY1
YGL161C	YGL161C	9	YIP5
YGR123C	YGR123C	9	PPT1
YGR208W	YGR208W	9	SER2
YIL036W	YIL036W	9	CST6
YIL037C	YIL037C	9	PRM2
YIL044C	YIL044C	9	AGE2
YIL128W	YIL128W	9	MET18
YIL156W	YIL156W	9	UBP7
YJL165C	YJL165C	9	HAL5
YJR131W	YJR131W	9	MNS1
YJR139C	YJR139C	9	HOM6
YLL045C	YLL045C	9	RPL8B
YLR024C	YLR024C	9	UBR2
YLR044C	YLR044C	9	PDC1
YLR083C	YLR083C	9	EMP70
YMR054W	YMR054W	9	STV1
YMR100W	YMR100W	9	MUB1
YMR176W	YMR176W	9	ECM5
YMR179W	YMR179W	9	SPT21
YMR227C	YMR227C_TSQ638	9	TAF7
YMR236W	YMR236W_TSQ730	9	TAF9
YNL031C	YNL031C	9	HHT2
YNL197C	YNL197C	9	WHI3
YNL206C	YNL206C	9	RTT106
