ORF	Gene_uniq	cluster	gene_name
YDR294C	YDR294C	0	DPL1
YDR297W	YDR297W	0	SUR2
YDR330W	YDR330W	0	UBX5
YDR332W	YDR332W	0	IRC3
YDR463W	YDR463W	0	STP1
YEL047C	YEL047C	0	FRD1
YER068W	YER068W	0	MOT2
YER089C	YER089C	0	PTC2
YER123W	YER123W	0	YCK3
YER166W	YER166W	0	DNF1
YFL049W	YFL049W	0	SWP82
YGR037C	YGR037C	0	ACB1
YGR123C	YGR123C	0	PPT1
YGR178C	YGR178C	0	PBP1
YGR197C	YGR197C	0	SNG1
YGR237C	YGR237C	0	YGR237C
YHL003C	YHL003C	0	LAG1
YHL025W	YHL025W	0	SNF6
YHL028W	YHL028W	0	WSC4
YHR001W-A	YHR001W-A	0	QCR10
YHR006W	YHR006W	0	STP2
YHR178W	YHR178W	0	STB5
YHR204W	YHR204W	0	MNL1
YIL036W	YIL036W	0	CST6
YIL037C	YIL037C	0	PRM2
YIL038C	YIL038C	0	NOT3
YIL110W	YIL110W	0	HPM1
YIR023W	YIR023W	0	DAL81
YJL176C	YJL176C	0	SWI3
YKL073W	YKL073W	0	LHS1
YKL140W	YKL140W	0	TGL1
YKL179C	YKL179C	0	COY1
YKL201C	YKL201C	0	MNN4
YKL211C	YKL211C	0	TRP3
YKR077W	YKR077W	0	MSA2
YLL024C	YLL024C	0	SSA2
YLL039C	YLL039C	0	UBI4
YLR180W	YLR180W	0	SAM1
YLR181C	YLR181C	0	VTA1
YLR452C	YLR452C	0	SST2
YML013W	YML013W	0	UBX2
YML072C	YML072C	0	TCB3
YML111W	YML111W	0	BUL2
YMR116C	YMR116C	0	ASC1
YMR186W	YMR186W	0	HSC82
YMR264W	YMR264W	0	CUE1
YMR266W	YMR266W	0	RSN1
YMR275C	YMR275C	0	BUL1
YNL001W	YNL001W	0	DOM34
YNL016W	YNL016W	0	PUB1
YNL087W	YNL087W	0	TCB2
YNL154C	YNL154C	0	YCK2
YNL270C	YNL270C	0	ALP1
YNL292W	YNL292W	0	PUS4
YNL323W	YNL323W	0	LEM3
YOL031C	YOL031C	0	SIL1
YOL093W	YOL093W	0	TRM10
YOR027W	YOR027W	0	STI1
YPL072W	YPL072W	0	UBP16
YPL141C	YPL141C	0	FRK1
YPL212C	YPL212C	0	PUS1
YPR054W	YPR054W	0	SMK1
YPR075C	YPR075C	0	OPY2
