ORF	Gene_uniq	cluster	gene_name
YMR038C	YMR038C	15	CCS1
YMR039C	YMR039C	15	SUB1
YMR070W	YMR070W	15	MOT3
YMR073C	YMR073C	15	IRC21
YMR273C	YMR273C	15	ZDS1
YNL053W	YNL053W	15	MSG5
YNL068C	YNL068C	15	FKH2
YNL201C	YNL201C	15	PSY2
YNL309W	YNL309W	15	STB1
YOR039W	YOR039W	15	CKB2
YOR061W	YOR061W	15	CKA2
YOR208W	YOR208W	15	PTP2
YPL152W	YPL152W	15	RRD2
YPL256C	YPL256C	15	CLN2
YPR119W	2_YPR119W	15	CLB2
YPR120C	1_YPR120C	15	CLB5
YAL023C	YAL023C	14	PMT2
YBL082C	YBL082C	14	ALG3
YBR015C	YBR015C	14	MNN2
YBR171W	YBR171W	14	SEC66
YBR200W	YBR200W	14	BEM1
YBR229C	YBR229C	14	ROT2
YCL001W	YCL001W	14	RER1
YCR017C	YCR017C	14	CWH43
YDL095W	YDL095W	14	PMT1
YDR245W	YDR245W	14	MNN10
YDR389W	YDR389W	14	SAC7
YDR414C	YDR414C	14	ERD1
YEL031W	YEL031W	14	SPF1
YFL031W	YFL031W	14	HAC1
YGL027C	YGL027C	14	CWH41
YGL084C	YGL084C	14	GUP1
YGL226C-A	YGL226C-A	14	OST5
YGR166W	YGR166W	14	TRS65
YGR227W	YGR227W	14	DIE2
YHR079C	YHR079C	14	IRE1
YJL062W	YJL062W	14	LAS21
YJL139C	YJL139C	14	YUR1
YJL183W	YJL183W	14	MNN11
YJR075W	YJR075W	14	HOC1
YJR117W	YJR117W	14	STE24
YKL073W	YKL073W	14	LHS1
YLR087C	YLR087C	14	CSF1
YML019W	YML019W	14	OST6
YML029W	YML029W	14	USA1
YML055W	YML055W	14	SPC2
YMR022W	YMR022W	14	UBC7
YMR214W	YMR214W	14	SCJ1
YMR264W	YMR264W	14	CUE1
YMR307W	YMR307W	14	GAS1
YNL219C	YNL219C	14	ALG9
YNL238W	YNL238W	14	KEX2
YNL322C	YNL322C	14	KRE1
YNR030W	YNR030W	14	ALG12
YOL013C	YOL013C	14	HRD1
YOR002W	YOR002W	14	ALG6
YOR067C	YOR067C	14	ALG8
YOR085W	YOR085W	14	OST3
YOR154W	YOR154W	14	SLP1
YPL227C	YPL227C	14	ALG5
YBL061C	YBL061C	13	SKT5
YBR023C	YBR023C	13	CHS3
YBR078W	YBR078W	13	ECM33
YBR083W	YBR083W	13	TEC1
YBR260C	YBR260C	13	RGD1
YDL117W	YDL117W	13	CYK3
YDL203C	YDL203C	13	ACK1
YDR146C	YDR146C	13	SWI5
YDR293C	YDR293C	13	SSD1
YER149C	YER149C	13	PEA2
YER155C	YER155C	13	BEM2
YGR196C	YGR196C	13	FYV8
YGR217W	YGR217W	13	CCH1
YGR229C	YGR229C	13	SMI1
YHR030C	YHR030C	13	SLT2
YHR142W	YHR142W	13	CHS7
YIL159W	YIL159W	13	BNR1
YIR003W	YIR003W	13	AIM21
YJL020C	YJL020C	13	BBC1
YJL095W	YJL095W	13	BCK1
YJL099W	YJL099W	13	CHS6
YJL187C	YJL187C	13	SWE1
YJR118C	YJR118C	13	ILM1
YKL079W	YKL079W	13	SMY1
YKL190W	YKL190W	13	CNB1
YKR042W	YKR042W	13	UTH1
YLL021W	YLL021W	13	SPA2
YLL043W	YLL043W	13	FPS1
YLR110C	YLR110C	13	CCW12
YML117W	YML117W	13	NAB6
YMR092C	YMR092C	13	AIP1
YNL079C	YNL079C	13	TPM1
YNL233W	YNL233W	13	BNI4
YNL271C	YNL271C	13	BNI1
YNL291C	YNL291C	13	MID1
YNL298W	YNL298W	13	CLA4
YOL003C	YOL003C	13	PFA4
YOR127W	YOR127W	13	RGA1
YOR231W	YOR231W	13	MKK1
YPL089C	YPL089C	13	RLM1
YPL115C	YPL115C	13	BEM3
YPL158C	YPL158C	13	AIM44
YPL161C	YPL161C	13	BEM4
YPR075C	YPR075C	13	OPY2
YAL011W	YAL011W	12	SWC3
YAL020C	YAL020C	12	ATS1
YBR231C	YBR231C	12	SWC5
YBR245C	YBR245C	12	ISW1
YBR280C	YBR280C	12	SAF1
YCL032W	YCL032W	12	STE50
YCR020C-A	YCR020C-A	12	MAK31
YCR082W	YCR082W	12	AHC2
YDL002C	YDL002C	12	NHP10
YDR334W	YDR334W	12	SWR1
YDR385W	YDR385W	12	EFT2
YDR448W	YDR448W	12	ADA2
YDR485C	YDR485C	12	VPS72
YER064C	YER064C	12	VHR2
YER092W	YER092W	12	IES5
YFL013C	YFL013C	12	IES1
YFR048W	YFR048W	12	RMD8
YGL211W	YGL211W	12	NCS6
YGR200C	YGR200C	12	ELP2
YGR252W	YGR252W	12	GCN5
YHR111W	YHR111W	12	UBA4
YHR187W	YHR187W	12	IKI1
YIL008W	YIL008W	12	URM1
YJL168C	YJL168C	12	SET2
YKL032C	YKL032C	12	IXR1
YKL110C	YKL110C	12	KTI12
YLR085C	YLR085C	12	ARP6
YLR095C	YLR095C	12	IOC2
YML041C	YML041C	12	VPS71
YML128C	YML128C	12	MSC1
YMR075W	YMR075W	12	RCO1
YMR179W	YMR179W	12	SPT21
YMR247C	YMR247C	12	RKR1
YMR285C	YMR285C	12	NGL2
YMR312W	YMR312W	12	ELP6
YNL107W	YNL107W	12	YAF9
YNL119W	YNL119W	12	NCS2
YNL197C	YNL197C	12	WHI3
YNL215W	YNL215W	12	IES2
YOL012C	YOL012C	12	HTZ1
YOR023C	YOR023C	12	AHC1
YOR266W	YOR266W	12	PNT1
YPL086C	YPL086C	12	ELP3
YPL101W	YPL101W	12	ELP4
YPL165C	YPL165C	12	SET6
YPR023C	YPR023C	12	EAF3
YAL051W	YAL051W	11	OAF1
YBL017C	YBL017C	11	PEP1
YBL036C	YBL036C	11	YBL036C
YCL033C	YCL033C	11	MXR2
YCL036W	YCL036W	11	GFD2
YCL050C	YCL050C	11	APA1
YCL056C	YCL056C	11	PEX34
YCR019W	YCR019W	11	MAK32
YCR067C	YCR067C	11	SED4
YDL048C	YDL048C	11	STP4
YDL140C	YDL140C_DAmP	11	RPO21
YDR125C	YDR125C	11	ECM18
YDR219C	YDR219C	11	MFB1
YDR221W	YDR221W	11	GTB1
YDR266C	YDR266C	11	HEL2
YDR306C	YDR306C	11	YDR306C
YDR313C	YDR313C	11	PIB1
YER019W	YER019W	11	ISC1
YGL028C	YGL028C	11	SCW11
YGL255W	YGL255W	11	ZRT1
YIL110W	YIL110W	11	HPM1
YJL098W	YJL098W	11	SAP185
YJL128C	YJL128C	11	PBS2
YJR070C	YJR070C	11	LIA1
YJR119C	YJR119C	11	JHD2
YKR055W	YKR055W	11	RHO4
YKR074W	YKR074W	11	AIM29
YKR103W	YKR103W	11	NFT1
YLR006C	YLR006C	11	SSK1
YLR113W	YLR113W	11	HOG1
YML035C	YML035C	11	AMD1
YMR199W	YMR199W	11	CLN1
YMR205C	YMR205C	11	PFK2
YNL307C	YNL307C	11	MCK1
YNR031C	YNR031C	11	SSK2
YOL081W	YOL081W	11	IRA2
YOR042W	YOR042W	11	CUE5
YOR113W	YOR113W	11	AZF1
YOR360C	YOR360C	11	PDE2
YPL068C	YPL068C	11	YPL068C
YPL184C	YPL184C	11	MRN1
YPL248C	YPL248C	11	GAL4
YPR017C	YPR017C	11	DSS4
YPR043W	YPR043W	11	RPL43A
YPR045C	YPR045C	11	THP3
YPR052C	YPR052C	11	NHP6A
YPR065W	YPR065W	11	ROX1
YPR066W	YPR066W	11	UBA3
YBL046W	YBL046W	10	PSY4
YBL067C	YBL067C	10	UBP13
YBL075C	YBL075C	10	SSA3
YBL086C	YBL086C	10	YBL086C
YBR114W	YBR114W	10	RAD16
YBR150C	YBR150C	10	TBS1
YBR162W-A	YBR162W-A	10	YSY6
YCL008C	YCL008C	10	STP22
YDL122W	YDL122W	10	UBP1
YDL230W	YDL230W	10	PTP1
YDR061W	YDR061W	10	YDR061W
YDR092W	YDR092W	10	UBC13
YDR294C	YDR294C	10	DPL1
YEL060C	YEL060C	10	PRB1
YER032W	YER032W	10	FIR1
YER125W	YER125W_DAmP	10	RSP5
YER125W	YER125W_TSQ465	10	RSP5
YFL033C	YFL033C	10	RIM15
YGL087C	YGL087C	10	MMS2
YGR122W	YGR122W	10	YGR122W
YGR203W	YGR203W	10	YCH1
YHL027W	YHL027W	10	RIM101
YHR114W	YHR114W	10	BZZ1
YHR207C	YHR207C	10	SET5
YIL030C	YIL030C	10	SSM4
YIL119C	YIL119C	10	RPI1
YJL073W	YJL073W	10	JEM1
YJL197W	YJL197W	10	UBP12
YKR100C	YKR100C	10	SKG1
YLR114C	YLR114C	10	AVL9
YLR454W	YLR454W	10	FMP27
YML013W	YML013W	10	UBX2
YMR119W	YMR119W	10	ASI1
YMR133W	YMR133W	10	REC114
YMR154C	YMR154C	10	RIM13
YMR284W	YMR284W	10	YKU70
YNL021W	YNL021W	10	HDA1
YNL246W	YNL246W	10	VPS75
YNL288W	YNL288W	10	CAF40
YNL294C	YNL294C	10	RIM21
YNR060W	YNR060W	10	FRE4
YOR030W	YOR030W	10	DFG16
YOR043W	YOR043W	10	WHI2
YOR124C	YOR124C	10	UBP2
YOR275C	YOR275C	10	RIM20
YOR307C	YOR307C	10	SLY41
YPL037C	YPL037C	10	EGD1
YPL140C	YPL140C	10	MKK2
YPR093C	YPR093C	10	ASR1
YAL021C	YAL021C	9	CCR4
YAL021C	YAL021C_DAMP	9	CCR4
YBL078C	YBL078C	9	ATG8
YBR034C	YBR034C	9	HMT1
YBR160W	YBR160W_TSQ175	9	CDC28
YCR027C	YCR027C	9	RHB1
YDL134C	YDL134C	9	PPH21
YDR009W	YDR009W	9	GAL3
YDR069C	YDR069C_DAMP	9	DOA4
YDR257C	YDR257C	9	RKM4
YDR330W	YDR330W	9	UBX5
YDR332W	YDR332W	9	IRC3
YEL047C	YEL047C	9	FRD1
YER089C	YER089C	9	PTC2
YFL007W	YFL007W	9	BLM10
YFL011W	YFL011W	9	HXT10
YFR053C	YFR053C	9	HXK1
YGL133W	YGL133W	9	ITC1
YGR123C	YGR123C	9	PPT1
YGR237C	YGR237C	9	YGR237C
YHR001W-A	YHR001W-A	9	QCR10
YHR179W	YHR179W	9	OYE2
YHR181W	YHR181W	9	SVP26
YHR185C	YHR185C	9	PFS1
YIL047C	YIL047C	9	SYG1
YIL131C	YIL131C	9	FKH1
YIL138C	YIL138C	9	TPM2
YIR018W	YIR018W	9	YAP5
YJL048C	YJL048C	9	UBX6
YJL105W	YJL105W	9	SET4
YJR011C	YJR011C	9	YJR011C
YJR036C	YJR036C	9	HUL4
YKL090W	YKL090W	9	CUE2
YKL211C	YKL211C	9	TRP3
YKR067W	YKR067W	9	GPT2
YKR077W	YKR077W	9	MSA2
YLL039C	YLL039C	9	UBI4
YLR079W	YLR079W	9	SIC1
YLR097C	YLR097C	9	HRT3
YLR421C	YLR421C	9	RPN13
YML100W	YML100W	9	TSL1
YML111W	YML111W	9	BUL2
YMR042W	YMR042W	9	ARG80
YMR068W	YMR068W	9	AVO2
YNL001W	YNL001W	9	DOM34
YNL098C	YNL098C	9	RAS2
YNR065C	YNR065C	9	YNR065C
YOL011W	YOL011W	9	PLB3
YOR101W	YOR101W	9	RAS1
YOR304W	YOR304W	9	ISW2
YOR321W	YOR321W	9	PMT3
YPL150W	YPL150W	9	YPL150W
YPL180W	YPL180W	9	TCO89
YPR009W	YPR009W	9	SUT2
YBL008W	YBL008W	8	HIR1
YBL058W	YBL058W	8	SHP1
YBR009C	YBR009C	8	HHF1
YBR010W	YBR010W	8	HHT1
YBR057C	YBR057C	8	MUM2
YBR058C	YBR058C	8	UBP14
YBR082C	YBR082C	8	UBC4
YBR195C	YBR195C	8	MSI1
YBR215W	YBR215W	8	HPC2
YBR272C	YBR272C	8	HSM3
YDL020C	YDL020C	8	RPN4
YDL126C	YDL126C_TSQ208	8	CDC48
YDL126C	YDL126C_TSQ209	8	CDC48
YDL190C	YDL190C	8	UFD2
YDR315C	YDR315C	8	IPK1
YDR363W-A	YDR363W-A	8	SEM1
YEL037C	YEL037C	8	RAD23
YEL056W	YEL056W	8	HAT2
YER068W	YER068W	8	MOT2
YER161C	YER161C	8	SPT2
YFR010W	YFR010W	8	UBP6
YGL141W	YGL141W	8	HUL5
YGL213C	YGL213C	8	SKI8
YGR134W	YGR134W	8	CAF130
YGR135W	YGR135W	8	PRE9
YHR158C	YHR158C	8	KEL1
YHR200W	YHR200W	8	RPN10
YJL208C	YJL208C	8	NUC1
YJR140C	YJR140C	8	HIR3
YKL023W	YKL023W	8	YKL023W
YKL160W	YKL160W	8	ELF1
YKL206C	YKL206C	8	ADD66
YKL213C	YKL213C	8	DOA1
YKR048C	YKR048C	8	NAP1
YLL045C	YLL045C	8	RPL8B
YLR021W	YLR021W	8	IRC25
YLR180W	YLR180W	8	SAM1
YLR410W	YLR410W	8	VIP1
YLR452C	YLR452C	8	SST2
YML102W	YML102W	8	CAC2
YMR060C	YMR060C	8	SAM37
YMR067C	YMR067C	8	UBX4
YMR121C	YMR121C	8	RPL15B
YNL030W	YNL030W	8	HHF2
YNL031C	YNL031C	8	HHT2
YNL199C	YNL199C	8	GCR2
YNL206C	YNL206C	8	RTT106
YNL236W	YNL236W	8	SIN4
YNL255C	YNL255C	8	GIS2
YOR038C	YOR038C	8	HIR2
YOR076C	YOR076C	8	SKI7
YOR171C	YOR171C	8	LCB4
YPL144W	YPL144W	8	POC4
YPR018W	YPR018W	8	RLF2
YPR189W	YPR189W	8	SKI3
YBL103C	YBL103C	7	RTG3
YBR069C	YBR069C	7	TAT1
YBR076W	YBR076W	7	ECM8
YBR221C	YBR221C	7	PDB1
YBR289W	YBR289W	7	SNF5
YCR008W	YCR008W	7	SAT4
YCR053W	YCR053W	7	THR4
YDR073W	YDR073W	7	SNF11
YDR127W	YDR127W	7	ARO1
YDR128W	YDR128W	7	MTC5
YDR463W	YDR463W	7	STP1
YDR490C	YDR490C	7	PKH1
YDR508C	YDR508C	7	GNP1
YER052C	YER052C	7	HOM3
YER061C	YER061C	7	CEM1
YER178W	YER178W	7	PDA1
YFL001W	YFL001W	7	DEG1
YFL049W	YFL049W	7	SWP82
YGL105W	YGL105W	7	ARC1
YGL252C	YGL252C	7	RTG2
YGR058W	YGR058W	7	PEF1
YGR109C	1_YGR109C	7	CLB6
YGR197C	YGR197C	7	SNG1
YGR208W	YGR208W	7	SER2
YHL025W	YHL025W	7	SNF6
YHL029C	YHL029C	7	OCA5
YHR067W	YHR067W	7	HTD2
YHR178W	YHR178W	7	STB5
YJL046W	YJL046W	7	AIM22
YJL165C	YJL165C	7	HAL5
YJL176C	YJL176C	7	SWI3
YJR066W	YJR066W	7	TOR1
YJR139C	YJR139C	7	HOM6
YKL005C	YKL005C	7	BYE1
YKL176C	YKL176C	7	LST4
YKL205W	YKL205W	7	LOS1
YKR007W	YKR007W	7	MEH1
YKR072C	YKR072C	7	SIS2
YKR099W	YKR099W	7	BAS1
YLR044C	YLR044C	7	PDC1
YLR089C	YLR089C	7	ALT1
YLR436C	YLR436C	7	ECM30
YML038C	YML038C	7	YMD8
YML121W	YML121W	7	GTR1
YMR216C	YMR216C	7	SKY1
YMR283C	YMR283C	7	RIT1
YMR304W	YMR304W	7	UBP15
YNL032W	YNL032W	7	SIW14
YNL037C	YNL037C	7	IDH1
YNL071W	YNL071W	7	LAT1
YNL076W	YNL076W	7	MKS1
YNL099C	YNL099C	7	OCA1
YNL229C	YNL229C	7	URE2
YOL001W	YOL001W	7	PHO80
YOL067C	YOL067C	7	RTG1
YOR006C	YOR006C	7	TSR3
YOR184W	YOR184W	7	SER1
YPL046C	YPL046C	7	ELC1
YPL100W	YPL100W	7	ATG21
YBL032W	YBL032W	6	HEK2
YBR073W	YBR073W	6	RDH54
YBR093C	YBR093C	6	PHO5
YBR094W	YBR094W	6	PBY1
YBR098W	YBR098W	6	MMS4
YBR141C	YBR141C	6	BMT2
YBR228W	YBR228W	6	SLX1
YCL061C	YCL061C	6	MRC1
YCR066W	YCR066W	6	RAD18
YDL013W	YDL013W	6	SLX5
YDL091C	YDL091C	6	UBX3
YDR004W	YDR004W	6	RAD57
YDR076W	YDR076W	6	RAD55
YDR191W	YDR191W	6	HST4
YDR217C	YDR217C	6	RAD9
YDR279W	YDR279W	6	RNH202
YDR363W	YDR363W	6	ESC2
YDR369C	YDR369C	6	XRS2
YDR386W	YDR386W	6	MUS81
YER072W	YER072W	6	VTC1
YER075C	YER075C	6	PTP3
YER095W	YER095W	6	RAD51
YER116C	YER116C	6	SLX8
YER173W	YER173W	6	RAD24
YFR013W	YFR013W	6	IOC3
YGL090W	YGL090W	6	LIF1
YGL163C	YGL163C	6	RAD54
YGL175C	YGL175C	6	SAE2
YHR031C	YHR031C	6	RRM3
YHR134W	YHR134W	6	WSS1
YHR154W	YHR154W	6	RTT107
YHR206W	YHR206W	6	SKN7
YIL038C	YIL038C	6	NOT3
YIL139C	YIL139C	6	REV7
YJL047C	YJL047C	6	RTT101
YJL092W	YJL092W	6	SRS2
YJL115W	YJL115W	6	ASF1
YJR043C	YJR043C	6	POL32
YKL113C	YKL113C	6	RAD27
YLL002W	YLL002W	6	RTT109
YLR032W	YLR032W	6	RAD5
YLR135W	YLR135W	6	SLX4
YLR154C	YLR154C	6	RNH203
YML007W	YML007W	6	YAP1
YML028W	YML028W	6	TSA1
YML032C	YML032C	6	RAD52
YML050W	YML050W	6	AIM32
YMR048W	YMR048W	6	CSM3
YMR106C	YMR106C	6	YKU80
YMR190C	YMR190C	6	SGS1
YMR224C	YMR224C	6	MRE11
YNL072W	YNL072W	6	RNH201
YNL082W	YNL082W	6	PMS1
YNL273W	YNL273W	6	TOF1
YOL090W	YOL090W	6	MSH2
YOR025W	YOR025W	6	HST3
YOR033C	YOR033C	6	EXO1
YOR080W	YOR080W	6	DIA2
YOR144C	YOR144C	6	ELG1
YOR209C	YOR209C	6	NPT1
YOR346W	YOR346W	6	REV1
YOR368W	YOR368W	6	RAD17
YPL072W	YPL072W	6	UBP16
YPL167C	YPL167C	6	REV3
YPL194W	YPL194W	6	DDC1
YPR054W	YPR054W	6	SMK1
YPR120C	2_YPR120C	6	CLB5
YPR164W	YPR164W	6	MMS1
YBL051C	YBL051C	5	PIN4
YBL072C	YBL072C	5	RPS8A
YBL087C	YBL087C	5	RPL23A
YBL101C	YBL101C	5	ECM21
YBR031W	YBR031W	5	RPL4A
YBR131W	YBR131W	5	CCZ1
YBR181C	YBR181C	5	RPS6B
YBR270C	YBR270C	5	BIT2
YCL010C	YCL010C	5	SGF29
YCR031C	YCR031C	5	RPS14A
YDL061C	YDL061C	5	RPS29B
YDL077C	YDL077C	5	VAM6
YDL082W	YDL082W	5	RPL13A
YDL083C	YDL083C	5	RPS16B
YDL130W	YDL130W	5	RPP1B
YDL136W	YDL136W	5	RPL35B
YDL191W	YDL191W	5	RPL35A
YDR080W	YDR080W	5	VPS41
YDR083W	YDR083W	5	RRP8
YDR155C	YDR155C	5	CPR1
YDR156W	YDR156W	5	RPA14
YDR174W	YDR174W	5	HMO1
YDR382W	YDR382W	5	RPP2B
YDR383C	YDR383C	5	NKP1
YDR496C	YDR496C	5	PUF6
YER002W	YER002W	5	NOP16
YER164W	YER164W	5	CHD1
YFR031C-A	YFR031C-A	5	RPL2A
YFR040W	YFR040W	5	SAP155
YFR041C	YFR041C	5	ERJ5
YGL031C	YGL031C	5	RPL24A
YGL066W	YGL066W	5	SGF73
YGL078C	YGL078C	5	DBP3
YGL124C	YGL124C	5	MON1
YGL147C	YGL147C	5	RPL9A
YGL212W	YGL212W	5	VAM7
YGR054W	YGR054W	5	YGR054W
YGR085C	YGR085C	5	RPL11B
YGR118W	YGR118W	5	RPS23A
YGR174C	YGR174C	5	CBP4
YGR214W	YGR214W	5	RPS0A
YHL033C	YHL033C	5	RPL8A
YHR034C	YHR034C	5	PIH1
YHR066W	YHR066W	5	SSF1
YHR203C	YHR203C	5	RPS4B
YIL133C	YIL133C	5	RPL16A
YIL156W	YIL156W	5	UBP7
YJL138C	YJL138C	5	TIF2
YJL148W	YJL148W	5	RPA34
YJL177W	YJL177W	5	RPL17B
YJR052W	YJR052W	5	RAD7
YKR059W	YKR059W	5	TIF1
YKR092C	YKR092C	5	SRP40
YLR096W	YLR096W	5	KIN2
YLR182W	YLR182W	5	SWI6
YML001W	YML001W	5	YPT7
YML016C	YML016C	5	PPZ1
YML051W	YML051W	5	GAL80
YML063W	YML063W	5	RPS1B
YML119W	YML119W	5	YML119W
YMR102C	YMR102C	5	YMR102C
YMR143W	YMR143W	5	RPS16A
YMR172W	YMR172W	5	HOT1
YMR209C	YMR209C	5	YMR209C
YMR223W	YMR223W	5	UBP8
YMR227C	YMR227C_TSQ638	5	TAF7
YMR230W	YMR230W	5	RPS10B
YMR269W	YMR269W	5	TMA23
YNL135C	YNL135C	5	FPR1
YNL224C	YNL224C	5	SQS1
YNL227C	YNL227C	5	JJJ1
YNL253W	YNL253W	5	TEX1
YNL299W	YNL299W	5	TRF5
YNL302C	YNL302C	5	RPS19B
YNR072W	YNR072W	5	HXT17
YOL020W	YOL020W	5	TAT2
YOL041C	YOL041C	5	NOP12
YOL061W	YOL061W	5	PRS5
YOL068C	YOL068C	5	HST1
YOL080C	YOL080C	5	REX4
YOR078W	YOR078W	5	BUD21
YOR106W	YOR106W	5	VAM3
YOR233W	YOR233W	5	KIN4
YPL047W	YPL047W	5	SGF11
YPL079W	YPL079W	5	RPL21B
YPL090C	YPL090C	5	RPS6A
YPL141C	YPL141C	5	FRK1
YPL239W	YPL239W	5	YAR1
YAL013W	YAL013W	4	DEP1
YAR002W	YAR002W	4	NUP60
YAR003W	YAR003W	4	SWD1
YBL052C	YBL052C	4	SAS3
YBL066C	YBL066C	4	SEF1
YBL079W	YBL079W	4	NUP170
