ORF	Gene_uniq	cluster	gene_name
YPR052C	YPR052C	22	NHP6A
YPR069C	YPR069C	22	SPE3
YPR140W	YPR140W	22	TAZ1
YAL002W	YAL002W	21	VPS8
YAL024C	YAL024C	21	LTE1
YBL058W	YBL058W	21	SHP1
YBR058C	YBR058C	21	UBP14
YBR078W	YBR078W	21	ECM33
YBR200W	YBR200W	21	BEM1
YCL016C	YCL016C	21	DCC1
YDL135C	YDL135C	21	RDI1
YDR156W	YDR156W	21	RPA14
YDR245W	YDR245W	21	MNN10
YDR383C	YDR383C	21	NKP1
YFR010W	YFR010W	21	UBP6
YGL003C	YGL003C	21	CDH1
YGL066W	YGL066W	21	SGF73
YGL084C	YGL084C	21	GUP1
YGR092W	YGR092W	21	DBF2
YGR184C	YGR184C	21	UBR1
YGR223C	YGR223C	21	HSV2
YJL062W	YJL062W	21	LAS21
YJL148W	YJL148W	21	RPA34
YJL183W	YJL183W	21	MNN11
YJR075W	YJR075W	21	HOC1
YKL041W	YKL041W	21	VPS24
YKL213C	YKL213C	21	DOA1
YLL039C	YLL039C	21	UBI4
YLR079W	YLR079W	21	SIC1
YML016C	YML016C	21	PPZ1
YML097C	YML097C	21	VPS9
YMR078C	YMR078C	21	CTF18
YMR198W	YMR198W	21	CIK1
YMR223W	YMR223W	21	UBP8
YMR307W	YMR307W	21	GAS1
YNR006W	YNR006W	21	VPS27
YOR089C	YOR089C	21	VPS21
YPL008W	YPL008W	21	CHL1
YPL047W	YPL047W	21	SGF11
YPR135W	YPR135W	21	CTF4
YPR141C	YPR141C	21	KAR3
YPR173C	YPR173C	21	VPS4
YAL020C	YAL020C	20	ATS1
YCL037C	YCL037C	20	SRO9
YDL025C	YDL025C	20	RTK1
YDR293C	YDR293C	20	SSD1
YDR505C	YDR505C	20	PSP1
YFL001W	YFL001W	20	DEG1
YFL023W	YFL023W	20	BUD27
YGL211W	YGL211W	20	NCS6
YGR200C	YGR200C	20	ELP2
YHR111W	YHR111W	20	UBA4
YHR135C	YHR135C	20	YCK1
YHR187W	YHR187W	20	IKI1
YIL008W	YIL008W	20	URM1
YJL128C	YJL128C	20	PBS2
YJL214W	YJL214W	20	HXT8
YKL092C	YKL092C	20	BUD2
YKL110C	YKL110C	20	KTI12
YKR074W	YKR074W	20	AIM29
YLR006C	YLR006C	20	SSK1
YLR113W	YLR113W	20	HOG1
YLR182W	YLR182W	20	SWI6
YMR038C	YMR038C	20	CCS1
YMR039C	YMR039C	20	SUB1
YMR070W	YMR070W	20	MOT3
YMR119W	YMR119W	20	ASI1
YMR199W	YMR199W	20	CLN1
YMR284W	YMR284W	20	YKU70
YMR312W	YMR312W	20	ELP6
YNL119W	YNL119W	20	NCS2
YNL128W	YNL128W	20	TEP1
YNL154C	YNL154C	20	YCK2
YNL307C	YNL307C	20	MCK1
YNR031C	YNR031C	20	SSK2
YOR307C	YOR307C	20	SLY41
YPL086C	YPL086C	20	ELP3
YPL101W	YPL101W	20	ELP4
YPR043W	YPR043W	20	RPL43A
YPR045C	YPR045C	20	THP3
YPR066W	YPR066W	20	UBA3
YBR164C	YBR164C	19	ARL1
YDL020C	YDL020C	19	RPN4
YDL099W	YDL099W	19	BUG1
YDL100C	YDL100C	19	GET3
YDL115C	YDL115C	19	IWR1
YDR014W	YDR014W	19	RAD61
YDR153C	YDR153C	19	ENT5
YDR225W	YDR225W	19	HTA1
YDR532C	YDR532C	19	KRE28
YGL054C	YGL054C	19	ERV14
YGL197W	YGL197W	19	MDS3
YGR202C	YGR202C	19	PCT1
YGR237C	YGR237C	19	YGR237C
YHL020C	YHL020C	19	OPI1
YHR004C	YHR004C	19	NEM1
YIL076W	YIL076W	19	SEC28
YIR033W	YIR033W	19	MGA2
YJL004C	YJL004C	19	SYS1
YJL123C	YJL123C	19	MTC1
YJR032W	YJR032W	19	CPR7
YJR060W	YJR060W	19	CBF1
YJR125C	YJR125C	19	ENT3
YKL020C	YKL020C	19	SPT23
YKL149C	YKL149C	19	DBR1
YKL166C	YKL166C	19	TPK3
YKR030W	YKR030W	19	GMH1
YLR133W	YLR133W	19	CKI1
YML013W	YML013W	19	UBX2
YMR029C	YMR029C	19	FAR8
YMR052W	YMR052W	19	FAR3
YMR274C	YMR274C	19	RCE1
YMR292W	YMR292W	19	GOT1
YNL030W	YNL030W	19	HHF2
YNR032W	YNR032W	19	PPG1
YOL111C	YOL111C	19	MDY2
YOR112W	YOR112W	19	CEX1
YOR115C	YOR115C	19	TRS33
YOR243C	YOR243C	19	PUS7
YPL051W	YPL051W	19	ARL3
YPR051W	YPR051W	19	MAK3
YAL021C	YAL021C	18	CCR4
YBR160W	YBR160W_TSQ175	18	CDC28
YBR278W	YBR278W	18	DPB3
YDL013W	YDL013W	18	SLX5
YDR099W	YDR099W	18	BMH2
YDR121W	YDR121W	18	DPB4
YDR131C	YDR131C	18	YDR131C
YDR443C	YDR443C	18	SSN2
YEL056W	YEL056W	18	HAT2
YER072W	YER072W	18	VTC1
YER089C	YER089C	18	PTC2
YER116C	YER116C	18	SLX8
YER144C	YER144C	18	UBP5
YGL014W	YGL014W	18	PUF4
YGL016W	YGL016W	18	KAP122
YGL043W	YGL043W	18	DST1
YGL151W	YGL151W	18	NUT1
YGL213C	YGL213C	18	SKI8
YGR038W	YGR038W	18	ORM1
YGR270W	YGR270W	18	YTA7
YJL082W	YJL082W	18	IML2
YJR070C	YJR070C	18	LIA1
YKR067W	YKR067W	18	GPT2
YKR077W	YKR077W	18	MSA2
YLL038C	YLL038C	18	ENT4
YML034W	YML034W	18	SRC1
YMR016C	YMR016C	18	SOK2
YMR272C	YMR272C	18	SCS7
YNL086W	YNL086W	18	SNN1
YNL106C	YNL106C	18	INP52
YNR010W	YNR010W	18	CSE2
YOL006C	YOL006C	18	TOP1
YOL090W	YOL090W	18	MSH2
YOR076C	YOR076C	18	SKI7
YOR140W	YOR140W	18	SFL1
YOR179C	YOR179C	18	SYC1
YPL226W	YPL226W	18	NEW1
YPR065W	YPR065W	18	ROX1
YPR070W	YPR070W	18	MED1
YPR167C	YPR167C	18	MET16
YPR189W	YPR189W	18	SKI3
YAL011W	YAL011W	17	SWC3
YBR194W	YBR194W	17	AIM4
YBR231C	YBR231C	17	SWC5
YCR028C-A	YCR028C-A	17	RIM1
YCR077C	YCR077C	17	PAT1
YDL033C	YDL033C	17	SLM3
YDR334W	YDR334W	17	SWR1
YDR378C	YDR378C	17	LSM6
YDR385W	YDR385W	17	EFT2
YDR485C	YDR485C	17	VPS72
YDR512C	YDR512C	17	EMI1
YGL237C	YGL237C	17	HAP2
YHR009C	YHR009C	17	TDA3
YIL149C	YIL149C	17	MLP2
YJL124C	YJL124C	17	LSM1
YJL168C	YJL168C	17	SET2
YJR059W	YJR059W	17	PTK2
YKL109W	YKL109W	17	HAP4
YKL208W	YKL208W	17	CBT1
YKR095W	YKR095W	17	MLP1
YLR085C	YLR085C	17	ARP6
YML041C	YML041C	17	VPS71
YML107C	YML107C	17	PML39
YMR075W	YMR075W	17	RCO1
YMR219W	YMR219W	17	ESC1
YMR285C	YMR285C	17	NGL2
YNL107W	YNL107W	17	YAF9
YNL147W	YNL147W	17	LSM7
YNL236W	YNL236W	17	SIN4
YNL255C	YNL255C	17	GIS2
YNR020C	YNR020C	17	ATP23
YOL012C	YOL012C	17	HTZ1
YOL045W	YOL045W	17	PSK2
YOL062C	YOL062C	17	APM4
YOL081W	YOL081W	17	IRA2
YOR322C	YOR322C	17	LDB19
YOR358W	YOR358W	17	HAP5
YOR360C	YOR360C	17	PDE2
YPR023C	YPR023C	17	EAF3
YPR084W	YPR084W	17	YPR084W
YPR134W	YPR134W	17	MSS18
YAR014C	YAR014C	16	BUD14
YAR018C	YAR018C	16	KIN3
YBR031W	YBR031W	16	RPL4A
YBR269C	YBR269C	16	SDH8
YBR281C	YBR281C	16	DUG2
YBR286W	YBR286W	16	APE3
YBR291C	YBR291C	16	CTP1
YBR298C	YBR298C	16	MAL31
YCL001W-A	YCL001W-A	16	YCL001W-A
YCR024C-A	YCR024C-A	16	PMP1
YCR027C	YCR027C	16	RHB1
YCR050C	YCR050C	16	YCR050C
YCR061W	YCR061W	16	YCR061W
YCR087C-A	YCR087C-A	16	YCR087C-A
YDR359C	YDR359C	16	EAF1
YDR435C	YDR435C	16	PPM1
YER068W	YER068W	16	MOT2
YER167W	YER167W	16	BCK2
YGL019W	YGL019W	16	CKB1
YGR097W	YGR097W	16	ASK10
YIL035C	YIL035C	16	CKA1
YIL131C	YIL131C	16	FKH1
YIL153W	YIL153W	16	RRD1
YJL208C	YJL208C	16	NUC1
YKL023W	YKL023W	16	YKL023W
YLR180W	YLR180W	16	SAM1
YLR423C	YLR423C	16	ATG17
YLR429W	YLR429W	16	CRN1
YML101C	YML101C	16	CUE4
YMR073C	YMR073C	16	IRC21
YNL053W	YNL053W	16	MSG5
YNL224C	YNL224C	16	SQS1
YNL299W	YNL299W	16	TRF5
YOL080C	YOL080C	16	REX4
YOR039W	YOR039W	16	CKB2
YOR061W	YOR061W	16	CKA2
YOR101W	YOR101W	16	RAS1
YOR208W	YOR208W	16	PTP2
YOR321W	YOR321W	16	PMT3
YPL152W	YPL152W	16	RRD2
YPL189W	YPL189W	16	GUP2
YPR129W	YPR129W	16	SCD6
YAL010C	YAL010C	15	MDM10
YAL048C	YAL048C	15	GEM1
YBL078C	YBL078C	15	ATG8
YBL103C	YBL103C	15	RTG3
YBR076W	YBR076W	15	ECM8
YBR125C	YBR125C	15	PTC4
YBR221C	YBR221C	15	PDB1
YDR074W	YDR074W	15	TPS2
YDR128W	YDR128W	15	MTC5
YDR255C	YDR255C	15	RMD5
YDR477W	YDR477W	15	SNF1
YDR508C	YDR508C	15	GNP1
YEL012W	YEL012W	15	UBC8
YER061C	YER061C	15	CEM1
YER129W	YER129W	15	SAK1
YER178W	YER178W	15	PDA1
YFL027C	YFL027C	15	GYP8
YGL115W	YGL115W	15	SNF4
YGL227W	YGL227W	15	VID30
YGL252C	YGL252C	15	RTG2
YHL029C	YHL029C	15	OCA5
YHR006W	YHR006W	15	STP2
YHR067W	YHR067W	15	HTD2
YJL036W	YJL036W	15	SNX4
YJL046W	YJL046W	15	AIM22
YKL176C	YKL176C	15	LST4
YKR007W	YKR007W	15	MEH1
YLR089C	YLR089C	15	ALT1
YLR114C	YLR114C	15	AVL9
YLR146C	YLR146C	15	SPE4
YLR436C	YLR436C	15	ECM30
YML121W	YML121W	15	GTR1
YMR304W	YMR304W	15	UBP15
YNL032W	YNL032W	15	SIW14
YNL037C	YNL037C	15	IDH1
YNL071W	YNL071W	15	LAT1
YNL076W	YNL076W	15	MKS1
YNL099C	YNL099C	15	OCA1
YNL229C	YNL229C	15	URE2
YOL009C	YOL009C	15	MDM12
YOL067C	YOL067C	15	RTG1
YPL037C	YPL037C	15	EGD1
YPL180W	YPL180W	15	TCO89
YBL007C	YBL007C	14	SLA1
YBL051C	YBL051C	14	PIN4
YBL075C	YBL075C	14	SSA3
YBR108W	YBR108W	14	AIM3
YCL008C	YCL008C	14	STP22
YCR009C	YCR009C	14	RVS161
YCR088W	YCR088W	14	ABP1
YDR122W	YDR122W	14	KIN1
YDR276C	YDR276C	14	PMP3
YDR388W	YDR388W	14	RVS167
YEL043W	YEL043W	14	YEL043W
YEL060C	YEL060C	14	PRB1
YER032W	YER032W	14	FIR1
YER125W	YER125W_DAmP	14	RSP5
YER125W	YER125W_TSQ465	14	RSP5
YFL033C	YFL033C	14	RIM15
YFR040W	YFR040W	14	SAP155
YGR089W	YGR089W	14	NNF2
YGR122W	YGR122W	14	YGR122W
YHL027W	YHL027W	14	RIM101
YHR114W	YHR114W	14	BZZ1
YHR206W	YHR206W	14	SKN7
YIL119C	YIL119C	14	RPI1
YIL139C	YIL139C	14	REV7
YJL073W	YJL073W	14	JEM1
YKL007W	YKL007W	14	CAP1
YKL101W	YKL101W	14	HSL1
YML007W	YML007W	14	YAP1
YML028W	YML028W	14	TSA1
YMR036C	YMR036C	14	MIH1
YMR154C	YMR154C	14	RIM13
YMR273C	YMR273C	14	ZDS1
YNL021W	YNL021W	14	HDA1
YNL068C	YNL068C	14	FKH2
YNL288W	YNL288W	14	CAF40
YNL294C	YNL294C	14	RIM21
YOR030W	YOR030W	14	DFG16
YOR035C	YOR035C	14	SHE4
YOR275C	YOR275C	14	RIM20
YOR346W	YOR346W	14	REV1
YPL140C	YPL140C	14	MKK2
YPL167C	YPL167C	14	REV3
YPR119W	2_YPR119W	14	CLB2
YBR057C	YBR057C	13	MUM2
YBR103W	YBR103W	13	SIF2
YBR289W	YBR289W	13	SNF5
YCL032W	YCL032W	13	STE50
YCR020C-A	YCR020C-A	13	MAK31
YCR033W	YCR033W	13	SNT1
YDL080C	YDL080C	13	THI3
YDR073W	YDR073W	13	SNF11
YDR181C	YDR181C	13	SAS4
YDR312W	YDR312W	13	SSF2
YDR363W-A	YDR363W-A	13	SEM1
YDR448W	YDR448W	13	ADA2
YER139C	YER139C	13	RTR1
YFL007W	YFL007W	13	BLM10
YFL049W	YFL049W	13	SWP82
YFR048W	YFR048W	13	RMD8
YGL173C	YGL173C	13	XRN1
YGL194C	YGL194C	13	HOS2
YGR181W	YGR181W	13	TIM13
YGR252W	YGR252W	13	GCN5
YHL023C	YHL023C	13	NPR3
YHL025W	YHL025W	13	SNF6
YHR178W	YHR178W	13	STB5
YHR200W	YHR200W	13	RPN10
YIL112W	YIL112W	13	HOS4
YJL176C	YJL176C	13	SWI3
YKR028W	YKR028W	13	SAP190
YKR029C	YKR029C	13	SET3
YLR150W	YLR150W	13	STM1
YLR401C	YLR401C	13	DUS3
YLR450W	YLR450W	13	HMG2
YML047C	YML047C	13	PRM6
YML057W	YML057W	13	CMP2
YMR060C	YMR060C	13	SAM37
YMR111C	YMR111C	13	YMR111C
YMR116C	YMR116C	13	ASC1
YMR127C	YMR127C	13	SAS2
YNL016W	YNL016W	13	PUB1
YNL270C	YNL270C	13	ALP1
YOR213C	YOR213C	13	SAS5
YOR266W	YOR266W	13	PNT1
YOR297C	YOR297C	13	TIM18
YPL138C	YPL138C	13	SPP1
YAL042W	YAL042W	12	ERV46
YBL101C	YBL101C	12	ECM21
YBR025C	YBR025C	12	OLA1
YBR083W	YBR083W	12	TEC1
YBR255W	YBR255W	12	MTC4
YBR280C	YBR280C	12	SAF1
YBR290W	YBR290W	12	BSD2
YCR014C	YCR014C	12	POL4
YDL059C	YDL059C	12	RAD59
YDL224C	YDL224C	12	WHI4
YDR057W	YDR057W	12	YOS9
YDR155C	YDR155C	12	CPR1
YDR297W	YDR297W	12	SUR2
YDR466W	YDR466W	12	PKH3
YER166W	YER166W	12	DNF1
YGL242C	YGL242C	12	YGL242C
YGR003W	YGR003W	12	CUL3
YHL003C	YHL003C	12	LAG1
YHL009C	YHL009C	12	YAP3
YHR151C	YHR151C	12	MTC6
YHR204W	YHR204W	12	MNL1
YIL038C	YIL038C	12	NOT3
YIL095W	YIL095W	12	PRK1
YIL105C	YIL105C	12	SLM1
YJL122W	YJL122W	12	ALB1
YJL134W	YJL134W	12	LCB3
YJR069C	YJR069C	12	HAM1
YKL140W	YKL140W	12	TGL1
YML051W	YML051W	12	GAL80
YML067C	YML067C	12	ERV41
YML072C	YML072C	12	TCB3
YML095C	YML095C	12	RAD10
YML111W	YML111W	12	BUL2
YML119W	YML119W	12	YML119W
YMR102C	YMR102C	12	YMR102C
YMR109W	YMR109W	12	MYO5
YMR121C	YMR121C	12	RPL15B
YMR201C	YMR201C	12	RAD14
YNR047W	YNR047W	12	FPK1
YOL020W	YOL020W	12	TAT2
YOR034C	YOR034C	12	AKR2
YOR047C	YOR047C	12	STD1
YOR231W	YOR231W	12	MKK1
YPL022W	YPL022W	12	RAD1
YPR054W	YPR054W	12	SMK1
YPR093C	YPR093C	12	ASR1
YAL007C	YAL007C	11	ERP2
YAR002C-A	YAR002C-A	11	ERP1
YBL017C	YBL017C	11	PEP1
YBR160W	YBR160W	11	CDC28
YCR044C	YCR044C	11	PER1
YCR089W	YCR089W	11	FIG2
YDL052C	YDL052C	11	SLC1
YDL076C	YDL076C	11	RXT3
YDL125C	YDL125C	11	HNT1
YDL155W	1_YDL155W	11	CLB3
YDL223C	YDL223C	11	HBT1
YDL243C	YDL243C	11	AAD4
YDR233C	YDR233C	11	RTN1
YDR313C	YDR313C	11	PIB1
YDR358W	YDR358W	11	GGA1
YDR440W	YDR440W	11	DOT1
YER156C	YER156C	11	YER156C
YFL003C	YFL003C	11	MSH4
YFL025C	YFL025C	11	BST1
YGL060W	YGL060W	11	YBP2
YGL067W	YGL067W	11	NPY1
YGL081W	YGL081W	11	YGL081W
YGL110C	YGL110C	11	CUE3
YGL196W	YGL196W	11	DSD1
YGR072W	YGR072W	11	UPF3
YGR170W	YGR170W	11	PSD2
YHR077C	YHR077C	11	NMD2
YHR115C	YHR115C	11	DMA1
YIL039W	YIL039W	11	TED1
YIL110W	YIL110W	11	HPM1
YJL117W	YJL117W	11	PHO86
YJR035W	YJR035W	11	RAD26
YJR134C	YJR134C	11	SGM1
YKL073W	YKL073W	11	LHS1
YKL179C	YKL179C	11	COY1
YKR055W	YKR055W	11	RHO4
YLL024C	YLL024C	11	SSA2
YLR177W	YLR177W	11	YLR177W
YLR181C	YLR181C	11	VTA1
YML012W	YML012W	11	ERV25
YML035C	YML035C	11	AMD1
YMR003W	YMR003W	11	AIM34
YMR080C	YMR080C	11	NAM7
YMR275C	YMR275C	11	BUL1
YNL049C	YNL049C	11	SFB2
YOR113W	YOR113W	11	AZF1
YOR154W	YOR154W	11	SLP1
YPL068C	YPL068C	11	YPL068C
YPL184C	YPL184C	11	MRN1
YPR017C	YPR017C	11	DSS4
YBL046W	YBL046W	10	PSY4
YBL067C	YBL067C	10	UBP13
YBR022W	YBR022W	10	POA1
YBR036C	YBR036C	10	CSG2
YDL089W	YDL089W	10	NUR1
YDL155W	2_YDL155W	10	CLB3
YDR009W	YDR009W	10	GAL3
YDR072C	YDR072C	10	IPT1
YDR144C	YDR144C	10	MKC7
YDR171W	YDR171W	10	HSP42
YDR332W	YDR332W	10	IRC3
YDR409W	YDR409W	10	SIZ1
YDR421W	YDR421W	10	ARO80
YEL047C	YEL047C	10	FRD1
YER174C	YER174C	10	GRX4
YGL105W	YGL105W	10	ARC1
YGL161C	YGL161C	10	YIP5
YGR019W	YGR019W	10	UGA1
YGR058W	YGR058W	10	PEF1
YGR109C	2_YGR109C	10	CLB6
YGR203W	YGR203W	10	YCH1
YHR181W	YHR181W	10	SVP26
YHR207C	YHR207C	10	SET5
YIL138C	YIL138C	10	TPM2
YIL156W	YIL156W	10	UBP7
YJL198W	YJL198W	10	PHO90
YJR010C-A	YJR010C-A	10	SPC1
YJR011C	YJR011C	10	YJR011C
YKL205W	YKL205W	10	LOS1
YKL211C	YKL211C	10	TRP3
YKR100C	YKR100C	10	SKG1
YLR044C	YLR044C	10	PDC1
YLR097C	YLR097C	10	HRT3
YML059C	YML059C	10	NTE1
YML075C	YML075C	10	HMG1
YMR010W	YMR010W	10	YMR010W
YMR042W	YMR042W	10	ARG80
YMR068W	YMR068W	10	AVO2
YMR227C	YMR227C_TSQ638	10	TAF7
YMR236W	YMR236W_TSQ730	10	TAF9
YMR283C	YMR283C	10	RIT1
YNL246W	YNL246W	10	VPS75
YNL297C	YNL297C	10	MON2
YNR060W	YNR060W	10	FRE4
YOL001W	YOL001W	10	PHO80
YOR083W	YOR083W	10	WHI5
YOR342C	YOR342C	10	YOR342C
YOR344C	YOR344C	10	TYE7
YOR355W	YOR355W	10	GDS1
YPL046C	YPL046C	10	ELC1
YPL057C	YPL057C	10	SUR1
YPL069C	YPL069C	10	BTS1
YPL192C	YPL192C	10	PRM3
YPR119W	1_YPR119W	10	CLB2
YAL023C	YAL023C	9	PMT2
YAL027W	YAL027W	9	SAW1
YAL051W	YAL051W	9	OAF1
YBL088C	YBL088C	9	TEL1
YBR073W	YBR073W	9	RDH54
YBR093C	YBR093C	9	PHO5
YBR132C	YBR132C	9	AGP2
YBR141C	YBR141C	9	BMT2
YBR162C	YBR162C	9	TOS1
YBR229C	YBR229C	9	ROT2
YCR017C	YCR017C	9	CWH43
YCR063W	YCR063W	9	BUD31
YCR067C	YCR067C	9	SED4
YDL095W	YDL095W	9	PMT1
YDL176W	YDL176W	9	YDL176W
YDL213C	YDL213C	9	NOP6
YDR097C	YDR097C	9	MSH6
YDR125C	YDR125C	9	ECM18
YDR304C	YDR304C	9	CPR5
YDR389W	YDR389W	9	SAC7
YDR420W	YDR420W	9	HKR1
YDR422C	YDR422C	9	SIP1
YER005W	YER005W	9	YND1
YER162C	YER162C	9	RAD4
YFL030W	YFL030W	9	AGX1
YFL031W	YFL031W	9	HAC1
YGL027C	YGL027C	9	CWH41
YGL035C	YGL035C	9	MIG1
YGL090W	YGL090W	9	LIF1
YGL226C-A	YGL226C-A	9	OST5
YGL228W	YGL228W	9	SHE10
YGR166W	YGR166W	9	TRS65
YGR275W	YGR275W	9	RTT102
YHL028W	YHL028W	9	WSC4
YHR078W	YHR078W	9	YHR078W
YHR079C	YHR079C	9	IRE1
YIR001C	YIR001C	9	SGN1
YIR002C	YIR002C	9	MPH1
YIR018W	YIR018W	9	YAP5
YJL139C	YJL139C	9	YUR1
YJR040W	YJR040W	9	GEF1
YKL190W	YKL190W	9	CNB1
YKR093W	YKR093W	9	PTR2
YLR082C	YLR082C	9	SRL2
YML008C	YML008C	9	ERG6
YML019W	YML019W	9	OST6
YML100W	YML100W	9	TSL1
YMR015C	YMR015C	9	ERG5
YNL044W	YNL044W	9	YIP3
YNL238W	YNL238W	9	KEX2
YNL322C	YNL322C	9	KRE1
YOL108C	YOL108C	9	INO4
YOR016C	YOR016C	9	ERP4
YOR085W	YOR085W	9	OST3
YPL248C	YPL248C	9	GAL4
YPR075C	YPR075C	9	OPY2
YAL019W	YAL019W	8	FUN30
YBL082C	YBL082C	8	ALG3
YBR015C	YBR015C	8	MNN2
YBR082C	YBR082C	8	UBC4
YBR168W	YBR168W	8	PEX32
YBR171W	YBR171W	8	SEC66
YBR283C	YBR283C	8	SSH1
YCL001W	YCL001W	8	RER1
YCL045C	YCL045C	8	EMC1
YCL050C	YCL050C	8	APA1
YDL056W	YDL056W	8	MBP1
YDL122W	YDL122W	8	UBP1
YDL140C	YDL140C_DAmP	8	RPO21
YDL190C	YDL190C	8	UFD2
YDR049W	YDR049W	8	VMS1
YDR075W	YDR075W	8	PPH3
YDR260C	YDR260C	8	SWM1
YDR310C	YDR310C	8	SUM1
YDR372C	YDR372C	8	VPS74
YDR414C	YDR414C	8	ERD1
YDR479C	YDR479C	8	PEX29
YEL031W	YEL031W	8	SPF1
YEL037C	YEL037C	8	RAD23
YER019W	YER019W	8	ISC1
YER083C	YER083C	8	GET2
YER120W	YER120W	8	SCS2
