ORF	cluster	gene_name
YBR275C	18	RIF1
YCR020C	18	PET18
YCR053W	18	THR4
YDR121W	18	DPB4
YDR127W	18	ARO1
YDR359C	18	EAF1
YDR443C	18	SSN2
YEL056W	18	HAT2
YER052C	18	HOM3
YER177W	18	BMH1
YGL029W	18	CGR1
YGL133W	18	ITC1
YGL213C	18	SKI8
YGR086C	18	PIL1
YGR097W	18	ASK10
YGR208W	18	SER2
YIL002C	18	INP51
YJR139C	18	HOM6
YJR140C	18	HIR3
YKL023W	18	YKL023W
YKL201C	18	MNN4
YKR093W	18	PTR2
YKR098C	18	UBP11
YLR146C	18	SPE4
YML016C	18	PPZ1
YML050W	18	AIM32
YNL025C	18	SSN8
YOL054W	18	PSH1
YOL061W	18	PRS5
YOL108C	18	INO4
YOR038C	18	HIR2
YOR076C	18	SKI7
YOR184W	18	SER1
YOR191W	18	ULS1
YOR298C-A	18	MBF1
YOR304W	18	ISW2
YPL072W	18	UBP16
YPR054W	18	SMK1
YPR189W	18	SKI3
YBR041W	17	FAT1
YCL029C	17	BIK1
YCR065W	17	HCM1
YCR086W	17	CSM1
YDL070W	17	BDF2
YDL142C	17	CRD1
YDL232W	17	OST4
YDR096W	17	GIS1
YDR099W	17	BMH2
YDR150W	17	NUM1
YDR424C	17	DYN2
YDR439W	17	LRS4
YDR488C	17	PAC11
YEL003W	17	GIM4
YEL064C	17	AVT2
YER007W	17	PAC2
YER123W	17	YCK3
YGR078C	17	PAC10
YGR270W	17	YTA7
YHR129C	17	ARP1
YHR194W	17	MDM31
YJL090C	17	DPB11
YJR082C	17	EAF6
YJR126C	17	VPS70
YKR010C	17	TOF2
YKR054C	17	DYN1
YKR065C	17	PAM17
YLL001W	17	DNM1
YLL049W	17	LDB18
YLR128W	17	DCN1
YLR131C	17	ACE2
YML094W	17	GIM5
YML124C	17	TUB3
YMR266W	17	RSN1
YMR294W	17	JNM1
YMR299C	17	DYN3
YNL136W	17	EAF7
YNL153C	17	GIM3
YNL246W	17	VPS75
YOL031C	17	SIL1
YOR269W	17	PAC1
YOR349W	17	CIN1
YPL127C	17	HHO1
YPL155C	17	KIP2
YPL174C	17	NIP100
YPL241C	17	CIN2
YPR140W	17	TAZ1
YBL066C	16	SEF1
YBL088C	16	TEL1
YBR022W	16	POA1
YBR160W	16	CDC28
YDL025C	16	RTK1
YDL167C	16	NRP1
YDL188C	16	PPH22
YDL203C	16	ACK1
YDL204W	16	RTN2
YDR025W	16	RPS11A
YDR049W	16	VMS1
YDR097C	16	MSH6
YDR128W	16	MTC5
YDR508C	16	GNP1
YER019W	16	ISC1
YGL035C	16	MIG1
YGL049C	16	TIF4632
YGL151W	16	NUT1
YGR223C	16	HSV2
YGR284C	16	ERV29
YHL028W	16	WSC4
YHL029C	16	OCA5
YHR009C	16	TDA3
YJL103C	16	GSM1
YKL073W	16	LHS1
YKL176C	16	LST4
YKR007W	16	MEH1
YLR436C	16	ECM30
YML057W	16	CMP2
YML100W	16	TSL1
YML121W	16	GTR1
YMR016C	16	SOK2
YMR304W	16	UBP15
YNL037C	16	IDH1
YNL049C	16	SFB2
YNL064C	16	YDJ1
YNL099C	16	OCA1
YNL229C	16	URE2
YNL255C	16	GIS2
YNL329C	16	PEX6
YNR065C	16	YNR065C
YOL062C	16	APM4
YOR008C	16	SLG1
YOR171C	16	LCB4
YPL089C	16	RLM1
YPL090C	16	RPS6A
YPL106C	16	SSE1
YPR052C	16	NHP6A
YBL051C	15	PIN4
YBL061C	15	SKT5
YBR023C	15	CHS3
YBR073W	15	RDH54
YBR093C	15	PHO5
YBR269C	15	SDH8
YBR281C	15	DUG2
YBR286W	15	APE3
YBR291C	15	CTP1
YBR295W	15	PCA1
YBR298C	15	MAL31
YCL001W-A	15	YCL001W-A
YCR024C-A	15	PMP1
YCR026C	15	NPP1
YCR027C	15	RHB1
YCR050C	15	YCR050C
YCR061W	15	YCR061W
YCR087C-A	15	YCR087C-A
YER032W	15	FIR1
YER068W	15	MOT2
YER155C	15	BEM2
YFR031C-A	15	RPL2A
YFR040W	15	SAP155
YGL066W	15	SGF73
YHR030C	15	SLT2
YHR142W	15	CHS7
YIL119C	15	RPI1
YJL095W	15	BCK1
YJL099W	15	CHS6
YJL138C	15	TIF2
YJL187C	15	SWE1
YKL079W	15	SMY1
YKR059W	15	TIF1
YLL021W	15	SPA2
YLR150W	15	STM1
YLR180W	15	SAM1
YLR401C	15	DUS3
YMR138W	15	CIN4
YMR223W	15	UBP8
YNL079C	15	TPM1
YNL233W	15	BNI4
YNL271C	15	BNI1
YNL298W	15	CLA4
YNR072W	15	HXT17
YPL047W	15	SGF11
YPL140C	15	MKK2
YPL253C	15	VIK1
YPR119W	15	CLB2
YBL011W	14	SCT1
YBR057C	14	MUM2
YBR058C	14	UBP14
YBR082C	14	UBC4
YBR228W	14	SLX1
YCR034W	14	ELO2
YDL020C	14	RPN4
YDL048C	14	STP4
YDR279W	14	RNH202
YDR297W	14	SUR2
YDR313C	14	PIB1
YDR363W	14	ESC2
YDR466W	14	PKH3
YEL037C	14	RAD23
YFR010W	14	UBP6
YGL175C	14	SAE2
YGR037C	14	ACB1
YGR038W	14	ORM1
YGR109C	14	CLB6
YGR237C	14	YGR237C
YHL003C	14	LAG1
YHR031C	14	RRM3
YHR115C	14	DMA1
YHR134W	14	WSS1
YHR154W	14	RTT107
YHR200W	14	RPN10
YIL149C	14	MLP2
YJL047C	14	RTT101
YJL092W	14	SRS2
YJL134W	14	LCB3
YJR145C	14	RPS4A
YKL213C	14	DOA1
YKR055W	14	RHO4
YKR095W	14	MLP1
YLL002W	14	RTT109
YLR135W	14	SLX4
YLR154C	14	RNH203
YML028W	14	TSA1
YML035C	14	AMD1
YML107C	14	PML39
YML119W	14	YML119W
YMR060C	14	SAM37
YMR190C	14	SGS1
YMR219W	14	ESC1
YMR277W	14	FCP1
YNL072W	14	RNH201
YNL218W	14	MGS1
YNR047W	14	FPK1
YOR080W	14	DIA2
YPL024W	14	RMI1
YPL184C	14	MRN1
YPR164W	14	MMS1
YBL079W	13	NUP170
YBR031W	13	RPL4A
YCL001W	13	RER1
YDL013W	13	SLX5
YDL088C	13	ASM4
YDR101C	13	ARX1
YDR171W	13	HSP42
YDR183W	13	PLP1
YDR192C	13	NUP42
YDR421W	13	ARO80
YDR422C	13	SIP1
YDR532C	13	KRE28
YER116C	13	SLX8
YER120W	13	SCS2
YER144C	13	UBP5
YFL027C	13	GYP8
YGL126W	13	SCS3
YGR081C	13	SLX9
YGR188C	13	BUB1
YGR202C	13	PCT1
YHR108W	13	GGA2
YIL044C	13	AGE2
YIL090W	13	ICE2
YIR033W	13	MGA2
YJL140W	13	RPB4
YJR017C	13	ESS1
YJR074W	13	MOG1
YKL020C	13	SPT23
YKL068W	13	NUP100
YLR018C	13	POM34
YLR056W	13	ERG3
YLR133W	13	CKI1
YLR423C	13	ATG17
YLR429W	13	CRN1
YML008C	13	ERG6
YML013W	13	UBX2
YML034W	13	SRC1
YML059C	13	NTE1
YML103C	13	NUP188
YMR010W	13	YMR010W
YMR015C	13	ERG5
YMR029C	13	FAR8
YMR052W	13	FAR3
YMR129W	13	POM152
YMR153W	13	NUP53
YMR176W	13	ECM5
YNR032W	13	PPG1
YOL006C	13	TOP1
YOR026W	13	BUB3
YOR109W	13	INP53
YOR165W	13	SEY1
YOR311C	13	DGK1
YPL037C	13	EGD1
YPL226W	13	NEW1
YBR061C	12	TRM7
YBR126C	12	TPS1
YBR141C	12	BMT2
YBR212W	12	NGR1
YCL010C	12	SGF29
YCR008W	12	SAT4
YDL165W	12	CDC36
YDL224C	12	WHI4
YDR005C	12	MAF1
YDR233C	12	RTN1
YEL013W	12	VAC8
YER020W	12	GPA2
YER156C	12	YER156C
YER174C	12	GRX4
YGL197W	12	MDS3
YGL232W	12	TAN1
YGL253W	12	HXK2
YGR019W	12	UGA1
YHR082C	12	KSP1
YHR204W	12	MNL1
YIL037C	12	PRM2
YIL105C	12	SLM1
YJL165C	12	HAL5
YJL208C	12	NUC1
YJR131W	12	MNS1
YKL005C	12	BYE1
YKL090W	12	CUE2
YKL166C	12	TPK3
YKR072C	12	SIS2
YKR077W	12	MSA2
YKR096W	12	ESL2
YKR101W	12	SIR1
YLR024C	12	UBR2
YLR044C	12	PDC1
YLR097C	12	HRT3
YLR181C	12	VTA1
YML048W	12	GSF2
YML101C	12	CUE4
YMR058W	12	FET3
YMR100W	12	MUB1
YMR111C	12	YMR111C
YNL098C	12	RAS2
YNL292W	12	PUS4
YNL323W	12	LEM3
YNL325C	12	FIG4
YNR060W	12	FRE4
YOL093W	12	TRM10
YOR189W	12	IES4
YOR284W	12	HUA2
YOR322C	12	LDB19
YOR344C	12	TYE7
YPL192C	12	PRM3
YPL212C	12	PUS1
YPR084W	12	YPR084W
YBL021C	11	HAP3
YBL072C	11	RPS8A
YBR025C	11	OLA1
YBR273C	11	UBX7
YDL033C	11	SLM3
YDL122W	11	UBP1
YDR173C	11	ARG82
YDR191W	11	HST4
YDR207C	11	UME6
YDR276C	11	PMP3
YDR289C	11	RTT103
YDR306C	11	YDR306C
YDR330W	11	UBX5
YDR332W	11	IRC3
YDR420W	11	HKR1
YDR490C	11	PKH1
YER089C	11	PTC2
YER161C	11	SPT2
YFR048W	11	RMD8
YFR053C	11	HXK1
YGL237C	11	HAP2
YGR203W	11	YCH1
YHR001W-A	11	QCR10
YHR189W	11	PTH1
YIL134W	11	FLX1
YJL197W	11	UBP12
YJR066W	11	TOR1
YKL032C	11	IXR1
YKL109W	11	HAP4
YKL160W	11	ELF1
YKR048C	11	NAP1
YLL024C	11	SSA2
YLR177W	11	YLR177W
YLR182W	11	SWI6
YML111W	11	BUL2
YML112W	11	CTK3
YML123C	11	PHO84
YMR106C	11	YKU80
YMR119W	11	ASI1
YMR209C	11	YMR209C
YMR282C	11	AEP2
YMR284W	11	YKU70
YNL219C	11	ALG9
YNR041C	11	COQ2
YOL064C	11	MET22
YOL115W	11	PAP2
YOR016C	11	ERP4
YOR042W	11	CUE5
YOR065W	11	CYT1
YOR307C	11	SLY41
YOR342C	11	YOR342C
YOR358W	11	HAP5
YPL141C	11	FRK1
YPL172C	11	COX10
YPL214C	11	THI6
YPR106W	11	ISR1
YAL020C	10	ATS1
YAL042W	10	ERV46
YBL007C	10	SLA1
YBL047C	10	EDE1
YBR078W	10	ECM33
YBR083W	10	TEC1
YBR108W	10	AIM3
YBR162C	10	TOS1
YBR290W	10	BSD2
YCR009C	10	RVS161
YCR067C	10	SED4
YCR088W	10	ABP1
YDL002C	10	NHP10
YDL093W	10	PMT5
YDL155W	10	CLB3
YDL176W	10	YDL176W
YDR388W	10	RVS167
YER092W	10	IES5
YER149C	10	PEA2
YFL013C	10	IES1
YGL211W	10	NCS6
YGL228W	10	SHE10
YGL242C	10	YGL242C
YGR122W	10	YGR122W
YGR200C	10	ELP2
YHL002W	10	HSE1
YHL027W	10	RIM101
YHR078W	10	YHR078W
YHR111W	10	UBA4
YHR187W	10	IKI1
YIL008W	10	URM1
YIR003W	10	AIM21
YJL020C	10	BBC1
YJL048C	10	UBX6
YJR070C	10	LIA1
YKL007W	10	CAP1
YKL110C	10	KTI12
YKR061W	10	KTR2
YKR100C	10	SKG1
YLR119W	10	SRN2
YML067C	10	ERV41
YMR092C	10	AIP1
YMR109W	10	MYO5
YMR154C	10	RIM13
YMR312W	10	ELP6
YNL021W	10	HDA1
YNL119W	10	NCS2
YNL215W	10	IES2
YNL294C	10	RIM21
YOL003C	10	PFA4
YOL045W	10	PSK2
YOR030W	10	DFG16
YOR035C	10	SHE4
YOR275C	10	RIM20
YPL086C	10	ELP3
YPL101W	10	ELP4
YPR065W	10	ROX1
YPR075C	10	OPY2
YAL002W	9	VPS8
YAL026C	9	DRS2
YAR002W	9	NUP60
YBR036C	9	CSG2
YBR131W	9	CCZ1
YBR164C	9	ARL1
YDL059C	9	RAD59
YDL077C	9	VAM6
YDL099W	9	BUG1
YDR069C	9	DOA4
YDR072C	9	IPT1
YDR075W	9	PPH3
YDR080W	9	VPS41
YDR153C	9	ENT5
YDR159W	9	SAC3
YDR315C	9	IPK1
YDR451C	9	YHP1
YER125W	9	RSP5
YGL005C	9	COG7
YGL124C	9	MON1
YGL212W	9	VAM7
YHL020C	9	OPI1
YHL031C	9	GOS1
YHR004C	9	NEM1
YHR158C	9	KEL1
YHR167W	9	THP2
YJL004C	9	SYS1
YJL082W	9	IML2
YJR060W	9	CBF1
YJR125C	9	ENT3
YKL041W	9	VPS24
YKR020W	9	VPS51
YKR042W	9	UTH1
YKR082W	9	NUP133
YLL038C	9	ENT4
YLR110C	9	CCW12
YLR410W	9	VIP1
YML001W	9	YPT7
YML017W	9	PSP2
YML062C	9	MFT1
YML071C	9	COG8
YML097C	9	VPS9
YMR272C	9	SCS7
YNL041C	9	COG6
YNL051W	9	COG5
YNL199C	9	GCR2
YNL201C	9	PSY2
YNR006W	9	VPS27
YOR089C	9	VPS21
YOR106W	9	VAM3
YOR112W	9	CEX1
YOR115C	9	TRS33
YOR127W	9	RGA1
YOR233W	9	KIN4
YPL051W	9	ARL3
YPL057C	9	SUR1
YPR120C	9	CLB5
YPR173C	9	VPS4
YAR003W	8	SWD1
YBL052C	8	SAS3
YBR119W	8	MUD1
YBR159W	8	IFA38
YBR175W	8	SWD3
YBR193C	8	MED8
YCR077C	8	PAT1
YDL074C	8	BRE1
YDL135C	8	RDI1
YDL226C	8	GCS1
YDR059C	8	UBC5
YDR145W	8	TAF12
YDR176W	8	NGG1
YDR378C	8	LSM6
YDR469W	8	SDC1
YER030W	8	CHZ1
YER031C	8	YPT31
YER151C	8	UBP3
YFR036W	8	CDC26
YGL014W	8	PUF4
YGL043W	8	DST1
YGL058W	8	RAD6
YGL127C	8	SOH1
YGL174W	8	BUD13
YGL244W	8	RTF1
YHR041C	8	SRB2
YHR086W	8	NAM8
YHR156C	8	LIN1
YHR157W	8	REC104
YIR005W	8	IST3
YJL124C	8	LSM1
YJR090C	8	GRR1
YKL074C	8	MUD2
YLR015W	8	BRE2
YLR033W	8	RSC58
YLR426W	8	TDA5
YMR005W	8	TAF4
YMR202W	8	ERG2
YMR227C	8	TAF7
YMR236W	8	TAF9
YNL147W	8	LSM7
YNR004W	8	SWM2
YNR010W	8	CSE2
YNR051C	8	BRE5
YOL017W	8	ESC8
YOR064C	8	YNG1
YOR156C	8	NFI1
YOR174W	8	MED4
YOR308C	8	SNU66
YPL055C	8	LGE1
YPL122C	8	TFB2
YPL138C	8	SPP1
YPL157W	8	TGS1
YPL213W	8	LEA1
YPR031W	8	NTO1
YPR057W	8	BRR1
YPR070W	8	MED1
YPR167C	8	MET16
YBL078C	7	ATG8
YBL101C	7	ECM21
YBR069C	7	TAT1
YCL032W	7	STE50
YDL052C	7	SLC1
YDR122W	7	KIN1
YDR125C	7	ECM18
YDR257C	7	RKM4
YDR266C	7	HEL2
YDR294C	7	DPL1
YDR448W	7	ADA2
YER048C	7	CAJ1
YFL001W	7	DEG1
YFL003C	7	MSH4
YFL011W	7	HXT10
YFL023W	7	BUD27
YFL030W	7	AGX1
YGL019W	7	CKB1
YGL067W	7	NPY1
YGL105W	7	ARC1
YGL255W	7	ZRT1
YGR170W	7	PSD2
YGR197C	7	SNG1
YGR252W	7	GCN5
YHR178W	7	STB5
YHR179W	7	OYE2
YHR185C	7	PFS1
YIL036W	7	CST6
YIL047C	7	SYG1
YIR023W	7	DAL81
YJL105W	7	SET4
YJL214W	7	HXT8
YJR084W	7	YJR084W
YJR094C	7	IME1
YKL205W	7	LOS1
YKR067W	7	GPT2
YLR450W	7	HMG2
YML038C	7	YMD8
YML051W	7	GAL80
YML075C	7	HMG1
YMR065W	7	KAR5
YMR172W	7	HOT1
YMR205C	7	PFK2
YMR280C	7	CAT8
YMR283C	7	RIT1
YNL197C	7	WHI3
YOL011W	7	PLB3
YOL020W	7	TAT2
YOL116W	7	MSN1
YOR039W	7	CKB2
YOR061W	7	CKA2
YOR321W	7	PMT3
YOR355W	7	GDS1
YPL001W	7	HAT1
YPL046C	7	ELC1
YPL068C	7	YPL068C
YPL116W	7	HOS3
YPL119C	7	DBP1
YPL150W	7	YPL150W
YPL165C	7	SET6
YPL180W	7	TCO89
YPL248C	7	GAL4
YPR009W	7	SUT2
YAL019W	6	FUN30
YAL055W	6	PEX22
YBL036C	6	YBL036C
YBR125C	6	PTC4
YBR162W-A	6	YSY6
YBR186W	6	PCH2
YBR255W	6	MTC4
YBR274W	6	CHK1
YBR278W	6	DPB3
YCL014W	6	BUD3
YCL037C	6	SRO9
YCR036W	6	RBK1
YDL065C	6	PEX19
YDL170W	6	UGA3
YDL175C	6	AIR2
YDL190C	6	UFD2
YDR061W	6	YDR061W
YDR074W	6	TPS2
YDR092W	6	UBC13
YDR244W	6	PEX5
YDR255C	6	RMD5
YDR265W	6	PEX10
YDR304C	6	CPR5
YDR329C	6	PEX3
YDR409W	6	SIZ1
YDR423C	6	CAD1
YEL012W	6	UBC8
YFL007W	6	BLM10
YGL028C	6	SCW11
YGL060W	6	YBP2
YGL087C	6	MMS2
YGL131C	6	SNT2
YGL153W	6	PEX14
YGL227W	6	VID30
YGR077C	6	PEX8
YGR133W	6	PEX4
YHL009C	6	YAP3
YHR025W	6	THR1
YHR114W	6	BZZ1
YHR151C	6	MTC6
YIL038C	6	NOT3
YIL052C	6	RPL34B
YIL095W	6	PRK1
YJL157C	6	FAR1
YJL210W	6	PEX2
YJR011C	6	YJR011C
YJR054W	6	KCH1
YJR059W	6	PTK2
YKL056C	6	TMA19
YKL081W	6	TEF4
YKL092C	6	BUD2
YKL197C	6	PEX1
YKR043C	6	SHB17
YLL019C	6	KNS1
YLL039C	6	UBI4
YLR083C	6	EMP70
YML066C	6	SMA2
YMR026C	6	PEX12
YMR035W	6	IMP2
YMR067C	6	UBX4
YMR133W	6	REC114
YMR199W	6	CLN1
YNL032W	6	SIW14
YNL183C	6	NPR1
YNL224C	6	SQS1
YNL299W	6	TRF5
YOL044W	6	PEX15
YOR083W	6	WHI5
YOR231W	6	MKK1
YOR288C	6	MPD1
YOR339C	6	UBC11
YAL007C	5	ERP2
YAL023C	5	PMT2
YAL027W	5	SAW1
YAR002C-A	5	ERP1
YBL027W	5	RPL19B
YBL067C	5	UBP13
YBL082C	5	ALG3
YBR171W	5	SEC66
YBR229C	5	ROT2
YCR017C	5	CWH43
YCR020C-A	5	MAK31
YCR044C	5	PER1
YCR089W	5	FIG2
YDL095W	5	PMT1
YDL192W	5	ARF1
YDL194W	5	SNF3
YDL223C	5	HBT1
YDL243C	5	AAD4
YDR146C	5	SWI5
YDR163W	5	CWC15
YDR440W	5	DOT1
YDR482C	5	CWC21
YEL031W	5	SPF1
YFL025C	5	BST1
YFL031W	5	HAC1
YGL027C	5	CWH41
YGL081W	5	YGL081W
YGL084C	5	GUP1
YGL110C	5	CUE3
YGL196W	5	DSD1
YGL226C-A	5	OST5
YGR108W	5	CLB1
YGR129W	5	SYF2
YGR227W	5	DIE2
YGR229C	5	SMI1
YHR079C	5	IRE1
YIL039W	5	TED1
YIR018W	5	YAP5
YJL062W	5	LAS21
YJL073W	5	JEM1
YJL139C	5	YUR1
YJL198W	5	PHO90
YJR010C-A	5	SPC1
YJR117W	5	STE24
YJR118C	5	ILM1
YKL120W	5	OAC1
YKL204W	5	EAP1
YLR087C	5	CSF1
YLR425W	5	TUS1
YML012W	5	ERV25
YML019W	5	OST6
YML055W	5	SPC2
YML072C	5	TCB3
YMR003W	5	AIM34
YMR054W	5	STV1
YMR214W	5	SCJ1
YMR216C	5	SKY1
YNL087W	5	TCB2
YNR030W	5	ALG12
YOR002W	5	ALG6
YOR067C	5	ALG8
YOR085W	5	OST3
YOR154W	5	SLP1
YPL041C	5	MRX11
YPL113C	5	YPL113C
YPL158C	5	AIM44
YPL227C	5	ALG5
YPL244C	5	HUT1
YPL256C	5	CLN2
YPR030W	5	CSR2
YPR051W	5	MAK3
YAL051W	4	OAF1
YBL032W	4	HEK2
YBL075C	4	SSA3
YBR034C	4	HMT1
YBR076W	4	ECM8
YBR168W	4	PEX32
YBR280C	4	SAF1
YBR289W	4	SNF5
YCL011C	4	GBP2
YDL080C	4	THI3
YDL091C	4	UBX3
YDL230W	4	PTP1
YDR073W	4	SNF11
YDR120C	4	TRM1
YDR181C	4	SAS4
YDR293C	4	SSD1
YDR311W	4	TFB1
YDR312W	4	SSF2
YDR385W	4	EFT2
YDR463W	4	STP1
YDR477W	4	SNF1
YDR497C	4	ITR1
YDR512C	4	EMI1
YEL060C	4	PRB1
YER075C	4	PTP3
YER088C	4	DOT6
YER129W	4	SAK1
YFL049W	4	SWP82
YFR013W	4	IOC3
YGL115W	4	SNF4
YGR058W	4	PEF1
YGR178C	4	PBP1
YGR181W	4	TIM13
YGR186W	4	TFG1
YHL025W	4	SNF6
YHR006W	4	STP2
YHR135C	4	YCK1
YIL035C	4	CKA1
YJL055W	4	YJL055W
YJL098W	4	SAP185
YJL128C	4	PBS2
YJL176C	4	SWI3
YJR119C	4	JHD2
YKL112W	4	ABF1
YKR062W	4	TFA2
YLL043W	4	FPS1
YLR006C	4	SSK1
YLR113W	4	HOG1
YLR454W	4	FMP27
YML047C	4	PRM6
YML098W	4	TAF13
YML108W	4	YML108W
YMR121C	4	RPL15B
YMR127C	4	SAS2
YMR186W	4	HSC82
YNL027W	4	CRZ1
YNL116W	4	DMA2
YNL154C	4	YCK2
YNL230C	4	ELA1
YNL236W	4	SIN4
YNL270C	4	ALP1
YNL307C	4	MCK1
YNL315C	4	ATP11
YNR020C	4	ATP23
YNR031C	4	SSK2
YOL081W	4	IRA2
YOR027W	4	STI1
YOR113W	4	AZF1
YOR209C	4	NPT1
YOR213C	4	SAS5
YOR360C	4	PDE2
YOR371C	4	GPB1
YPL100W	4	ATG21
YPR017C	4	DSS4
