ORF	Gene_uniq	cluster	gene_name
YBR131W	YBR131W	1	CCZ1
YBR221C	YBR221C	1	PDB1
YBR278W	YBR278W	1	DPB3
YBR289W	YBR289W	1	SNF5
YCR065W	YCR065W	1	HCM1
YCR086W	YCR086W	1	CSM1
YDL020C	YDL020C	1	RPN4
YDL077C	YDL077C	1	VAM6
YDL088C	YDL088C	1	ASM4
YDL117W	YDL117W	1	CYK3
YDL226C	YDL226C	1	GCS1
YDR080W	YDR080W	1	VPS41
YDR127W	YDR127W	1	ARO1
YDR150W	YDR150W	1	NUM1
YDR156W	YDR156W	1	RPA14
YDR159W	YDR159W	1	SAC3
YDR207C	YDR207C	1	UME6
YDR225W	YDR225W	1	HTA1
YDR260C	YDR260C	1	SWM1
YDR293C	YDR293C	1	SSD1
YDR363W-A	YDR363W-A	1	SEM1
YDR369C	YDR369C	1	XRS2
YDR448W	YDR448W	1	ADA2
YDR488C	YDR488C	1	PAC11
YEL061C	YEL061C	1	CIN8
YER061C	YER061C	1	CEM1
YER114C	YER114C	1	BOI2
YER155C	YER155C	1	BEM2
YER177W	YER177W	1	BMH1
YER178W	YER178W	1	PDA1
YFL001W	YFL001W	1	DEG1
YFR009W	YFR009W	1	GCN20
YFR019W	YFR019W	1	FAB1
YGL019W	YGL019W	1	CKB1
YGL066W	YGL066W	1	SGF73
YGL124C	YGL124C	1	MON1
YGL173C	YGL173C	1	XRN1
YGL195W	YGL195W	1	GCN1
YGL212W	YGL212W	1	VAM7
YGL216W	YGL216W	1	KIP3
YGR081C	YGR081C	1	SLX9
YGR135W	YGR135W	1	PRE9
YGR174C	YGR174C	1	CBP4
YGR188C	YGR188C	1	BUB1
YGR229C	YGR229C	1	SMI1
YGR270W	YGR270W	1	YTA7
YHR067W	YHR067W	1	HTD2
YHR129C	YHR129C	1	ARP1
YHR142W	YHR142W	1	CHS7
YHR167W	YHR167W	1	THP2
YHR189W	YHR189W	1	PTH1
YIL040W	YIL040W	1	APQ12
YIL044C	YIL044C	1	AGE2
YIL090W	YIL090W	1	ICE2
YIL134W	YIL134W	1	FLX1
YJL046W	YJL046W	1	AIM22
YJL115W	YJL115W	1	ASF1
YJL128C	YJL128C	1	PBS2
YJL148W	YJL148W	1	RPA34
YJL168C	YJL168C	1	SET2
YJL176C	YJL176C	1	SWI3
YJR053W	YJR053W	1	BFA1
YJR118C	YJR118C	1	ILM1
YKR042W	YKR042W	1	UTH1
YKR048C	YKR048C	1	NAP1
YKR054C	YKR054C	1	DYN1
YLL001W	YLL001W	1	DNM1
YLL002W	YLL002W	1	RTT109
YLL045C	YLL045C	1	RPL8B
YLL049W	YLL049W	1	LDB18
YLR018C	YLR018C	1	POM34
YLR021W	YLR021W	1	IRC25
YLR079W	YLR079W	1	SIC1
YLR089C	YLR089C	1	ALT1
YLR113W	YLR113W	1	HOG1
YLR114C	YLR114C	1	AVL9
YLR452C	YLR452C	1	SST2
YML008C	YML008C	1	ERG6
YML016C	YML016C	1	PPZ1
YML034W	YML034W	1	SRC1
YML062C	YML062C	1	MFT1
YML124C	YML124C	1	TUB3
YMR038C	YMR038C	1	CCS1
YMR052W	YMR052W	1	FAR3
YMR055C	YMR055C	1	BUB2
YMR060C	YMR060C	1	SAM37
YMR075W	YMR075W	1	RCO1
YMR129W	YMR129W	1	POM152
YMR138W	YMR138W	1	CIN4
YMR153W	YMR153W	1	NUP53
YMR179W	YMR179W	1	SPT21
YMR223W	YMR223W	1	UBP8
YMR224C	YMR224C	1	MRE11
YMR294W	YMR294W	1	JNM1
YMR299C	YMR299C	1	DYN3
YNL021W	YNL021W	1	HDA1
YNL071W	YNL071W	1	LAT1
YNL136W	YNL136W	1	EAF7
YNL199C	YNL199C	1	GCR2
YNL229C	YNL229C	1	URE2
YNL233W	YNL233W	1	BNI4
YNL236W	YNL236W	1	SIN4
YNL238W	YNL238W	1	KEX2
YNL271C	YNL271C	1	BNI1
YNL298W	YNL298W	1	CLA4
YNL307C	YNL307C	1	MCK1
YNL315C	YNL315C	1	ATP11
YNR031C	YNR031C	1	SSK2
YNR041C	YNR041C	1	COQ2
YOL081W	YOL081W	1	IRA2
YOR026W	YOR026W	1	BUB3
YOR039W	YOR039W	1	CKB2
YOR043W	YOR043W	1	WHI2
YOR058C	YOR058C	1	ASE1
YOR065W	YOR065W	1	CYT1
YOR106W	YOR106W	1	VAM3
YOR109W	YOR109W	1	INP53
YOR127W	YOR127W	1	RGA1
YOR233W	YOR233W	1	KIN4
YOR265W	YOR265W	1	RBL2
YOR266W	YOR266W	1	PNT1
YOR269W	YOR269W	1	PAC1
YOR311C	YOR311C	1	DGK1
YOR360C	YOR360C	1	PDE2
YPL047W	YPL047W	1	SGF11
YPL172C	YPL172C	1	COX10
YPL174C	YPL174C	1	NIP100
YPL226W	YPL226W	1	NEW1
YPL241C	YPL241C	1	CIN2
YPL253C	YPL253C	1	VIK1
YPL269W	YPL269W	1	KAR9
YPR018W	YPR018W	1	RLF2
YPR023C	YPR023C	1	EAF3
YPR043W	YPR043W	1	RPL43A
YPR045C	YPR045C	1	THP3
YPR164W	YPR164W	1	MMS1
YAL010C	YAL010C	0	MDM10
YAL011W	YAL011W	0	SWC3
YAL020C	YAL020C	0	ATS1
YAL024C	YAL024C	0	LTE1
YAR014C	YAR014C	0	BUD14
YBL011W	YBL011W	0	SCT1
YBL024W	YBL024W	0	NCL1
YBL058W	YBL058W	0	SHP1
YBR015C	YBR015C	0	MNN2
YBR107C	YBR107C	0	IML3
YBR132C	YBR132C	0	AGP2
YBR162C	YBR162C	0	TOS1
YBR231C	YBR231C	0	SWC5
YBR245C	YBR245C	0	ISW1
YBR283C	YBR283C	0	SSH1
YCL014W	YCL014W	0	BUD3
YCL016C	YCL016C	0	DCC1
YCL029C	YCL029C	0	BIK1
YCL032W	YCL032W	0	STE50
YCL037C	YCL037C	0	SRO9
YCR008W	YCR008W	0	SAT4
YCR066W	YCR066W	0	RAD18
YDL013W	YDL013W	0	SLX5
YDL083C	YDL083C	0	RPS16B
YDL175C	YDL175C	0	AIR2
YDL203C	YDL203C	0	ACK1
YDR014W	YDR014W	0	RAD61
YDR146C	YDR146C	0	SWI5
YDR183W	YDR183W	0	PLP1
YDR254W	YDR254W	0	CHL4
YDR310C	YDR310C	0	SUM1
YDR318W	YDR318W	0	MCM21
YDR334W	YDR334W	0	SWR1
YDR335W	YDR335W	0	MSN5
YDR372C	YDR372C	0	VPS74
YDR435C	YDR435C	0	PPM1
YDR477W	YDR477W	0	SNF1
YDR482C	YDR482C	0	CWC21
YDR485C	YDR485C	0	VPS72
YEL060C	YEL060C	0	PRB1
YER016W	YER016W	0	BIM1
YER019W	YER019W	0	ISC1
YER031C	YER031C	0	YPT31
YER083C	YER083C	0	GET2
YER116C	YER116C	0	SLX8
YER149C	YER149C	0	PEA2
YGL003C	YGL003C	0	CDH1
YGL020C	YGL020C	0	GET1
YGL029W	YGL029W	0	CGR1
YGL086W	YGL086W	0	MAD1
YGL115W	YGL115W	0	SNF4
YGL228W	YGL228W	0	SHE10
YGR019W	YGR019W	0	UGA1
YGR072W	YGR072W	0	UPF3
YGR092W	YGR092W	0	DBF2
YGR157W	YGR157W	0	CHO2
YGR252W	YGR252W	0	GCN5
YHR077C	YHR077C	0	NMD2
YHR115C	YHR115C	0	DMA1
YIL036W	YIL036W	0	CST6
YIL079C	YIL079C	0	AIR1
YIR002C	YIR002C	0	MPH1
YIR003W	YIR003W	0	AIM21
YJL013C	YJL013C	0	MAD3
YJL030W	YJL030W	0	MAD2
YJL082W	YJL082W	0	IML2
YJL139C	YJL139C	0	YUR1
YJR074W	YJR074W	0	MOG1
YJR135C	YJR135C	0	MCM22
YKL007W	YKL007W	0	CAP1
YKL025C	YKL025C	0	PAN3
YKL079W	YKL079W	0	SMY1
YKL109W	YKL109W	0	HAP4
YKL201C	YKL201C	0	MNN4
YKL208W	YKL208W	0	CBT1
YKR001C	YKR001C	0	VPS1
YLL021W	YLL021W	0	SPA2
YLL043W	YLL043W	0	FPS1
YLR056W	YLR056W	0	ERG3
YLR085C	YLR085C	0	ARP6
YLR095C	YLR095C	0	IOC2
YLR110C	YLR110C	0	CCW12
YLR119W	YLR119W	0	SRN2
YML013W	YML013W	0	UBX2
YML028W	YML028W	0	TSA1
YML035C	YML035C	0	AMD1
YML041C	YML041C	0	VPS71
YML066C	YML066C	0	SMA2
YML123C	YML123C	0	PHO84
YMR080C	YMR080C	0	NAM7
YMR198W	YMR198W	0	CIK1
YMR202W	YMR202W	0	ERG2
YMR216C	YMR216C	0	SKY1
YMR285C	YMR285C	0	NGL2
YNL079C	YNL079C	0	TPM1
YNL154C	YNL154C	0	YCK2
YNL288W	YNL288W	0	CAF40
YNL297C	YNL297C	0	MON2
YOL009C	YOL009C	0	MDM12
YOL011W	YOL011W	0	PLB3
YOL012C	YOL012C	0	HTZ1
YOL031C	YOL031C	0	SIL1
YOL049W	YOL049W	0	GSH2
YOR014W	YOR014W	0	RTS1
YOR078W	YOR078W	0	BUD21
YOR195W	YOR195W	0	SLK19
YPL008W	YPL008W	0	CHL1
YPL017C	YPL017C	0	IRC15
YPL018W	YPL018W	0	CTF19
YPL089C	YPL089C	0	RLM1
YPL152W	YPL152W	0	RRD2
YPL158C	YPL158C	0	AIM44
YPR046W	YPR046W	0	MCM16
YPR075C	YPR075C	0	OPY2
YPR120C	1_YPR120C	0	CLB5
YPR120C	2_YPR120C	0	CLB5
YPR135W	YPR135W	0	CTF4
YPR152C	YPR152C	0	URN1
