GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
cellular amino acid metabolic process	16	1	82	153	0.0121951219512195	0.0065359477124183	7.97066794197354e-05
ion transport	16	1	82	162	0.0121951219512195	0.00617283950617284	7.52785305630834e-05
RNA modification	16	1	82	172	0.0121951219512195	0.00581395348837209	7.09018718094158e-05
chromosome segregation	16	1	82	198	0.0121951219512195	0.00505050505050505	6.15915250061592e-05
regulation of cell cycle	16	1	82	213	0.0121951219512195	0.00469483568075117	5.72540936676972e-05
cytoskeleton organization	16	1	82	232	0.0121951219512195	0.00431034482758621	5.2565180824222e-05
transmembrane transport	16	1	82	232	0.0121951219512195	0.00431034482758621	5.2565180824222e-05
vacuole organization	15	5	105	84	0.0476190476190476	0.0595238095238095	0.000566893424036281
organelle fusion	15	5	105	88	0.0476190476190476	0.0568181818181818	0.000541125541125541
membrane fusion	15	4	105	75	0.0380952380952381	0.0533333333333333	0.000507936507936508
histone modification	15	6	105	114	0.0571428571428571	0.0526315789473684	0.00050125313283208
vesicle organization	15	4	105	81	0.0380952380952381	0.0493827160493827	0.000470311581422693
regulation of transport	15	4	105	84	0.0380952380952381	0.0476190476190476	0.000453514739229025
protein acylation	15	3	105	66	0.0285714285714286	0.0454545454545455	0.000432900432900433
protein folding	15	3	105	95	0.0285714285714286	0.0315789473684211	0.000300751879699248
protein modification by small protein conjugation or removal	15	5	105	170	0.0476190476190476	0.0294117647058824	0.000280112044817927
DNA-templated transcription, initiation	15	2	105	71	0.019047619047619	0.028169014084507	0.000268276324614353
peptidyl-amino acid modification	15	4	105	151	0.0380952380952381	0.0264900662251656	0.000252286345001577
chromatin organization	15	8	105	318	0.0761904761904762	0.0251572327044025	0.000239592692422881
DNA-templated transcription, termination	15	1	105	43	0.00952380952380952	0.0232558139534884	0.000221483942414175
protein dephosphorylation	15	1	105	49	0.00952380952380952	0.0204081632653061	0.000194363459669582
peroxisome organization	15	1	105	50	0.00952380952380952	0.02	0.00019047619047619
protein alkylation	15	1	105	50	0.00952380952380952	0.02	0.00019047619047619
protein targeting	15	6	105	309	0.0571428571428571	0.0194174757281553	0.000184928340268146
protein maturation	15	1	105	52	0.00952380952380952	0.0192307692307692	0.000183150183150183
regulation of DNA metabolic process	15	2	105	106	0.019047619047619	0.0188679245283019	0.000179694519317161
lipid metabolic process	15	5	105	287	0.0476190476190476	0.0174216027874564	0.000165920026547204
organelle inheritance	15	1	105	60	0.00952380952380952	0.0166666666666667	0.000158730158730159
conjugation	15	2	105	124	0.019047619047619	0.0161290322580645	0.000153609831029186
monocarboxylic acid metabolic process	15	2	105	127	0.019047619047619	0.015748031496063	0.000149981252343457
nucleus organization	15	1	105	66	0.00952380952380952	0.0151515151515152	0.000144300144300144
transcription from RNA polymerase I promoter	15	1	105	68	0.00952380952380952	0.0147058823529412	0.000140056022408964
transcription from RNA polymerase II promoter	15	7	105	480	0.0666666666666667	0.0145833333333333	0.000138888888888889
proteolysis involved in cellular protein catabolic process	15	3	105	216	0.0285714285714286	0.0138888888888889	0.000132275132275132
nuclear transport	15	2	105	176	0.019047619047619	0.0113636363636364	0.000108225108225108
DNA-templated transcription, elongation	15	1	105	96	0.00952380952380952	0.0104166666666667	9.92063492063492e-05
regulation of protein modification process	15	1	105	110	0.00952380952380952	0.00909090909090909	8.65800865800866e-05
regulation of organelle organization	15	2	105	239	0.019047619047619	0.00836820083682008	7.96971508268579e-05
cellular ion homeostasis	15	1	105	125	0.00952380952380952	0.008	7.61904761904762e-05
organelle assembly	15	1	105	131	0.00952380952380952	0.00763358778625954	7.27008360596147e-05
nucleobase-containing compound transport	15	1	105	138	0.00952380952380952	0.0072463768115942	6.90131124913734e-05
DNA replication	15	1	105	139	0.00952380952380952	0.00719424460431655	6.85166152792052e-05
RNA splicing	15	1	105	144	0.00952380952380952	0.00694444444444444	6.61375661375661e-05
generation of precursor metabolites and energy	15	1	105	155	0.00952380952380952	0.00645161290322581	6.14439324116743e-05
ion transport	15	1	105	162	0.00952380952380952	0.00617283950617284	5.87889476778366e-05
DNA recombination	15	1	105	179	0.00952380952380952	0.00558659217877095	5.32056397978186e-05
Golgi vesicle transport	15	1	105	190	0.00952380952380952	0.00526315789473684	5.0125313283208e-05
carbohydrate metabolic process	15	1	105	200	0.00952380952380952	0.005	4.76190476190476e-05
cytoskeleton organization	15	1	105	232	0.00952380952380952	0.00431034482758621	4.10509031198686e-05
translational initiation	14	3	98	61	0.0306122448979592	0.0491803278688525	0.000501840080294413
monocarboxylic acid metabolic process	14	6	98	127	0.0612244897959184	0.047244094488189	0.000482082596818255
pseudohyphal growth	14	3	98	74	0.0306122448979592	0.0405405405405405	0.000413678985107557
carbohydrate transport	14	1	98	33	0.0102040816326531	0.0303030303030303	0.000309214594928881
regulation of translation	14	3	98	105	0.0306122448979592	0.0285714285714286	0.000291545189504373
transcription from RNA polymerase II promoter	14	10	98	480	0.102040816326531	0.0208333333333333	0.000212585034013605
protein dephosphorylation	14	1	98	49	0.0102040816326531	0.0204081632653061	0.000208246563931695
cellular response to DNA damage stimulus	14	6	98	299	0.0612244897959184	0.020066889632107	0.000204764179919459
cellular amino acid metabolic process	14	3	98	153	0.0306122448979592	0.0196078431372549	0.000200080032012805
regulation of DNA metabolic process	14	2	98	106	0.0204081632653061	0.0188679245283019	0.000192529842125529
cofactor metabolic process	14	3	98	178	0.0306122448979592	0.0168539325842697	0.000171978903921119
DNA repair	14	4	98	246	0.0408163265306122	0.016260162601626	0.000165920026547204
protein phosphorylation	14	3	98	197	0.0306122448979592	0.0152284263959391	0.000155392106081011
transcription from RNA polymerase I promoter	14	1	98	68	0.0102040816326531	0.0147058823529412	0.000150060024009604
regulation of cell cycle	14	3	98	213	0.0306122448979592	0.0140845070422535	0.000143719459614832
response to heat	14	1	98	71	0.0102040816326531	0.0140845070422535	0.000143719459614832
mitotic cell cycle	14	4	98	328	0.0408163265306122	0.0121951219512195	0.000124440019910403
regulation of transport	14	1	98	84	0.0102040816326531	0.0119047619047619	0.000121477162293489
cytoplasmic translation	14	2	98	179	0.0204081632653061	0.0111731843575419	0.00011401208528104
DNA recombination	14	2	98	179	0.0204081632653061	0.0111731843575419	0.00011401208528104
lipid metabolic process	14	3	98	287	0.0306122448979592	0.0104529616724739	0.000106662874208917
meiotic cell cycle	14	3	98	287	0.0306122448979592	0.0104529616724739	0.000106662874208917
DNA-templated transcription, elongation	14	1	98	96	0.0102040816326531	0.0104166666666667	0.000106292517006803
endocytosis	14	1	98	98	0.0102040816326531	0.0102040816326531	0.000104123281965848
organelle fission	14	3	98	296	0.0306122448979592	0.0101351351351351	0.000103419746276889
response to oxidative stress	14	1	98	103	0.0102040816326531	0.00970873786407767	9.90687537150783e-05
rRNA processing	14	3	98	311	0.0306122448979592	0.00964630225080386	9.84316556204475e-05
ribosomal large subunit biogenesis	14	1	98	104	0.0102040816326531	0.00961538461538462	9.8116169544741e-05
tRNA processing	14	1	98	109	0.0102040816326531	0.00917431192660551	9.36154278225052e-05
regulation of protein modification process	14	1	98	110	0.0102040816326531	0.00909090909090909	9.27643784786642e-05
histone modification	14	1	98	114	0.0102040816326531	0.0087719298245614	8.95094880057286e-05
regulation of organelle organization	14	2	98	239	0.0204081632653061	0.00836820083682008	8.53898044573478e-05
cellular ion homeostasis	14	1	98	125	0.0102040816326531	0.008	8.16326530612245e-05
ribosomal small subunit biogenesis	14	1	98	135	0.0102040816326531	0.00740740740740741	7.55857898715042e-05
DNA replication	14	1	98	139	0.0102040816326531	0.00719424460431655	7.34106592277199e-05
chromatin organization	14	2	98	318	0.0204081632653061	0.00628930817610063	6.41766140418431e-05
ion transport	14	1	98	162	0.0102040816326531	0.00617283950617284	6.29881582262535e-05
RNA modification	14	1	98	172	0.0102040816326531	0.00581395348837209	5.93260560037969e-05
nuclear transport	14	1	98	176	0.0102040816326531	0.00568181818181818	5.79777365491651e-05
mitochondrion organization	14	2	98	425	0.0204081632653061	0.00470588235294118	4.80192076830732e-05
proteolysis involved in cellular protein catabolic process	14	1	98	216	0.0102040816326531	0.00462962962962963	4.72411186696901e-05
cytoskeleton organization	14	1	98	232	0.0102040816326531	0.00431034482758621	4.39831104855735e-05
transmembrane transport	14	1	98	232	0.0102040816326531	0.00431034482758621	4.39831104855735e-05
protein targeting	14	1	98	309	0.0102040816326531	0.00323624595469256	3.30229179050261e-05
translational elongation	14	1	98	334	0.0102040816326531	0.0029940119760479	3.05511426127337e-05
proteolysis involved in cellular protein catabolic process	13	14	145	216	0.096551724137931	0.0648148148148148	0.000446998722860792
protein modification by small protein conjugation or removal	13	8	145	170	0.0551724137931034	0.0470588235294118	0.000324543610547667
regulation of cell cycle	13	9	145	213	0.0620689655172414	0.0422535211267606	0.000291403593977659
lipid transport	13	2	145	68	0.0137931034482759	0.0294117647058824	0.000202839756592292
regulation of translation	13	3	145	105	0.0206896551724138	0.0285714285714286	0.000197044334975369
tRNA processing	13	3	145	109	0.0206896551724138	0.0275229357798165	0.000189813350205631
pseudohyphal growth	13	2	145	74	0.0137931034482759	0.027027027027027	0.000186393289841566
mitotic cell cycle	13	8	145	328	0.0551724137931034	0.024390243902439	0.000168208578637511
RNA modification	13	4	145	172	0.0275862068965517	0.0232558139534884	0.000160384923817161
ribosomal small subunit biogenesis	13	3	145	135	0.0206896551724138	0.0222222222222222	0.000153256704980843
sporulation	13	3	145	138	0.0206896551724138	0.0217391304347826	0.000149925037481259
exocytosis	13	1	145	49	0.00689655172413793	0.0204081632653061	0.000140745953553835
protein dephosphorylation	13	1	145	49	0.00689655172413793	0.0204081632653061	0.000140745953553835
protein phosphorylation	13	4	145	197	0.0275862068965517	0.0203045685279188	0.000140031507089095
organelle fission	13	6	145	296	0.0413793103448276	0.0202702702702703	0.000139794967381174
protein alkylation	13	1	145	50	0.00689655172413793	0.02	0.000137931034482759
chromatin organization	13	6	145	318	0.0413793103448276	0.0188679245283019	0.000130123617436565
regulation of DNA metabolic process	13	2	145	106	0.0137931034482759	0.0188679245283019	0.000130123617436565
histone modification	13	2	145	114	0.0137931034482759	0.0175438596491228	0.000120992135511192
ribosome assembly	13	1	145	59	0.00689655172413793	0.0169491525423729	0.000116890707188778
regulation of organelle organization	13	4	145	239	0.0275862068965517	0.0167364016736402	0.000115423459818208
organelle inheritance	13	1	145	60	0.00689655172413793	0.0166666666666667	0.000114942528735632
translational initiation	13	1	145	61	0.00689655172413793	0.0163934426229508	0.000113058224985868
DNA repair	13	4	145	246	0.0275862068965517	0.016260162601626	0.000112139052425007
cellular ion homeostasis	13	2	145	125	0.0137931034482759	0.016	0.000110344827586207
chromosome segregation	13	3	145	198	0.0206896551724138	0.0151515151515152	0.000104493207941484
DNA replication	13	2	145	139	0.0137931034482759	0.0143884892086331	9.92309600595386e-05
response to heat	13	1	145	71	0.00689655172413793	0.0140845070422535	9.71345313258863e-05
meiotic cell cycle	13	4	145	287	0.0275862068965517	0.0139372822299652	9.61191877928631e-05
cellular response to DNA damage stimulus	13	4	145	299	0.0275862068965517	0.0133779264214047	9.22615615269288e-05
peptidyl-amino acid modification	13	2	145	151	0.0137931034482759	0.0132450331125828	9.13450559488468e-05
telomere organization	13	1	145	78	0.00689655172413793	0.0128205128205128	8.84173297966401e-05
regulation of transport	13	1	145	84	0.00689655172413793	0.0119047619047619	8.21018062397373e-05
vacuole organization	13	1	145	84	0.00689655172413793	0.0119047619047619	8.21018062397373e-05
cytokinesis	13	1	145	88	0.00689655172413793	0.0113636363636364	7.83699059561129e-05
nuclear transport	13	2	145	176	0.0137931034482759	0.0113636363636364	7.83699059561129e-05
cytoplasmic translation	13	2	145	179	0.0137931034482759	0.0111731843575419	7.70564438451165e-05
DNA-templated transcription, elongation	13	1	145	96	0.00689655172413793	0.0104166666666667	7.18390804597701e-05
transcription from RNA polymerase II promoter	13	5	145	480	0.0344827586206897	0.0104166666666667	7.18390804597701e-05
cell wall organization or biogenesis	13	2	145	198	0.0137931034482759	0.0101010101010101	6.96621386276559e-05
protein targeting	13	3	145	309	0.0206896551724138	0.00970873786407767	6.69568128557081e-05
rRNA processing	13	3	145	311	0.0206896551724138	0.00964630225080386	6.6526222419337e-05
regulation of protein modification process	13	1	145	110	0.00689655172413793	0.00909090909090909	6.26959247648903e-05
translational elongation	13	3	145	334	0.0206896551724138	0.00898203592814371	6.19450753665084e-05
transmembrane transport	13	2	145	232	0.0137931034482759	0.00862068965517241	5.94530321046373e-05
organelle assembly	13	1	145	131	0.00689655172413793	0.00763358778625954	5.26454330086865e-05
RNA catabolic process	13	1	145	132	0.00689655172413793	0.00757575757575758	5.22466039707419e-05
nucleobase-containing compound transport	13	1	145	138	0.00689655172413793	0.0072463768115942	4.99750124937531e-05
cytoskeleton organization	13	1	145	232	0.00689655172413793	0.00431034482758621	2.97265160523187e-05
lipid metabolic process	13	1	145	287	0.00689655172413793	0.00348432055749129	2.40297969482158e-05
mitochondrion organization	13	1	145	425	0.00689655172413793	0.00235294117647059	1.62271805273834e-05
oligosaccharide metabolic process	12	3	140	32	0.0214285714285714	0.09375	0.000669642857142857
RNA catabolic process	12	11	140	132	0.0785714285714286	0.0833333333333333	0.000595238095238095
invasive growth in response to glucose limitation	12	3	140	59	0.0214285714285714	0.0508474576271186	0.00036319612590799
transcription from RNA polymerase III promoter	12	2	140	41	0.0142857142857143	0.0487804878048781	0.000348432055749129
protein modification by small protein conjugation or removal	12	7	140	170	0.05	0.0411764705882353	0.000294117647058824
regulation of translation	12	4	140	105	0.0285714285714286	0.0380952380952381	0.000272108843537415
DNA recombination	12	6	140	179	0.0428571428571429	0.0335195530726257	0.000239425379090184
DNA-templated transcription, elongation	12	3	140	96	0.0214285714285714	0.03125	0.000223214285714286
transcription from RNA polymerase II promoter	12	13	140	480	0.0928571428571429	0.0270833333333333	0.000193452380952381
pseudohyphal growth	12	2	140	74	0.0142857142857143	0.027027027027027	0.000193050193050193
amino acid transport	12	1	140	40	0.00714285714285714	0.025	0.000178571428571429
carbohydrate metabolic process	12	5	140	200	0.0357142857142857	0.025	0.000178571428571429
DNA-templated transcription, termination	12	1	140	43	0.00714285714285714	0.0232558139534884	0.000166112956810631
organelle assembly	12	3	140	131	0.0214285714285714	0.0229007633587786	0.000163576881134133
cytokinesis	12	2	140	88	0.0142857142857143	0.0227272727272727	0.000162337662337662
snoRNA processing	12	1	140	45	0.00714285714285714	0.0222222222222222	0.000158730158730159
nucleobase-containing compound transport	12	3	140	138	0.0214285714285714	0.0217391304347826	0.00015527950310559
response to osmotic stress	12	2	140	92	0.0142857142857143	0.0217391304347826	0.00015527950310559
protein alkylation	12	1	140	50	0.00714285714285714	0.02	0.000142857142857143
peptidyl-amino acid modification	12	3	140	151	0.0214285714285714	0.0198675496688742	0.000141911069063387
cellular amino acid metabolic process	12	3	140	153	0.0214285714285714	0.0196078431372549	0.000140056022408964
chromatin organization	12	6	140	318	0.0428571428571429	0.0188679245283019	0.000134770889487871
proteolysis involved in cellular protein catabolic process	12	4	140	216	0.0285714285714286	0.0185185185185185	0.000132275132275132
cell budding	12	1	140	58	0.00714285714285714	0.0172413793103448	0.000123152709359606
nuclear transport	12	3	140	176	0.0214285714285714	0.0170454545454545	0.000121753246753247
organelle inheritance	12	1	140	60	0.00714285714285714	0.0166666666666667	0.000119047619047619
protein acylation	12	1	140	66	0.00714285714285714	0.0151515151515152	0.000108225108225108
transcription from RNA polymerase I promoter	12	1	140	68	0.00714285714285714	0.0147058823529412	0.000105042016806723
DNA-templated transcription, initiation	12	1	140	71	0.00714285714285714	0.0140845070422535	0.000100603621730382
response to heat	12	1	140	71	0.00714285714285714	0.0140845070422535	0.000100603621730382
membrane fusion	12	1	140	75	0.00714285714285714	0.0133333333333333	9.52380952380952e-05
telomere organization	12	1	140	78	0.00714285714285714	0.0128205128205128	9.15750915750916e-05
vesicle organization	12	1	140	81	0.00714285714285714	0.0123456790123457	8.81834215167549e-05
regulation of transport	12	1	140	84	0.00714285714285714	0.0119047619047619	8.50340136054422e-05
vacuole organization	12	1	140	84	0.00714285714285714	0.0119047619047619	8.50340136054422e-05
Golgi vesicle transport	12	2	140	190	0.0142857142857143	0.0105263157894737	7.5187969924812e-05
protein folding	12	1	140	95	0.00714285714285714	0.0105263157894737	7.5187969924812e-05
meiotic cell cycle	12	3	140	287	0.0214285714285714	0.0104529616724739	7.46640119462419e-05
protein phosphorylation	12	2	140	197	0.0142857142857143	0.0101522842639594	7.25163161711385e-05
organelle fission	12	3	140	296	0.0214285714285714	0.0101351351351351	7.23938223938224e-05
response to oxidative stress	12	1	140	103	0.00714285714285714	0.00970873786407767	6.93481276005548e-05
ribosomal large subunit biogenesis	12	1	140	104	0.00714285714285714	0.00961538461538462	6.86813186813187e-05
regulation of cell cycle	12	2	140	213	0.0142857142857143	0.00938967136150235	6.70690811535882e-05
mitotic cell cycle	12	3	140	328	0.0214285714285714	0.00914634146341463	6.53310104529617e-05
histone modification	12	1	140	114	0.00714285714285714	0.0087719298245614	6.265664160401e-05
regulation of organelle organization	12	2	140	239	0.0142857142857143	0.00836820083682008	5.97728631201435e-05
DNA repair	12	2	140	246	0.0142857142857143	0.00813008130081301	5.80720092915215e-05
sporulation	12	1	140	138	0.00714285714285714	0.0072463768115942	5.175983436853e-05
cellular response to DNA damage stimulus	12	2	140	299	0.0142857142857143	0.00668896321070234	4.77783086478739e-05
protein targeting	12	2	140	309	0.0142857142857143	0.00647249190938511	4.62320850670365e-05
rRNA processing	12	2	140	311	0.0142857142857143	0.00643086816720257	4.59347726228755e-05
cofactor metabolic process	12	1	140	178	0.00714285714285714	0.00561797752808989	4.01284109149278e-05
chromosome segregation	12	1	140	198	0.00714285714285714	0.00505050505050505	3.60750360750361e-05
mitochondrion organization	12	2	140	425	0.0142857142857143	0.00470588235294118	3.36134453781513e-05
cytoskeleton organization	12	1	140	232	0.00714285714285714	0.00431034482758621	3.07881773399015e-05
lipid metabolic process	12	1	140	287	0.00714285714285714	0.00348432055749129	2.48880039820806e-05
translational elongation	12	1	140	334	0.00714285714285714	0.0029940119760479	2.13857998289136e-05
protein glycosylation	11	17	103	62	0.16504854368932	0.274193548387097	0.00266207328531162
protein lipidation	11	4	103	45	0.0388349514563107	0.0888888888888889	0.000862998921251348
cell wall organization or biogenesis	11	12	103	198	0.116504854368932	0.0606060606060606	0.000588408355398647
protein maturation	11	3	103	52	0.029126213592233	0.0576923076923077	0.000560119492158327
lipid metabolic process	11	13	103	287	0.12621359223301	0.0452961672473868	0.000439768614052299
cell morphogenesis	11	1	103	29	0.00970873786407767	0.0344827586206897	0.00033478406427854
oligosaccharide metabolic process	11	1	103	32	0.00970873786407767	0.03125	0.000303398058252427
carbohydrate transport	11	1	103	33	0.00970873786407767	0.0303030303030303	0.000294204177699323
carbohydrate metabolic process	11	5	103	200	0.0485436893203883	0.025	0.000242718446601942
cellular ion homeostasis	11	3	103	125	0.029126213592233	0.024	0.000233009708737864
response to osmotic stress	11	2	103	92	0.0194174757281553	0.0217391304347826	0.000211059518784297
protein folding	11	2	103	95	0.0194174757281553	0.0210526315789474	0.000204394481349004
proteolysis involved in cellular protein catabolic process	11	4	103	216	0.0388349514563107	0.0185185185185185	0.000179791441927364
invasive growth in response to glucose limitation	11	1	103	59	0.00970873786407767	0.0169491525423729	0.000164554879052164
translational initiation	11	1	103	61	0.00970873786407767	0.0163934426229508	0.000159159637116027
conjugation	11	2	103	124	0.0194174757281553	0.0161290322580645	0.000156592546194801
Golgi vesicle transport	11	3	103	190	0.029126213592233	0.0157894736842105	0.000153295861011753
response to heat	11	1	103	71	0.00970873786407767	0.0140845070422535	0.000136742786817995
pseudohyphal growth	11	1	103	74	0.00970873786407767	0.0135135135135135	0.000131199160325374
cytoskeleton organization	11	3	103	232	0.029126213592233	0.0129310344827586	0.000125544024104453
transmembrane transport	11	3	103	232	0.029126213592233	0.0129310344827586	0.000125544024104453
generation of precursor metabolites and energy	11	2	103	155	0.0194174757281553	0.0129032258064516	0.000125274036955841
vesicle organization	11	1	103	81	0.00970873786407767	0.0123456790123457	0.00011986096128491
cellular respiration	11	1	103	84	0.00970873786407767	0.0119047619047619	0.000115580212667591
regulation of transport	11	1	103	84	0.00970873786407767	0.0119047619047619	0.000115580212667591
cytokinesis	11	1	103	88	0.00970873786407767	0.0113636363636364	0.000110326566637246
endocytosis	11	1	103	98	0.00970873786407767	0.0102040816326531	9.90687537150783e-05
endosomal transport	11	1	103	102	0.00970873786407767	0.00980392156862745	9.51837045497811e-05
protein targeting	11	3	103	309	0.029126213592233	0.00970873786407767	9.42595909133754e-05
organelle assembly	11	1	103	131	0.00970873786407767	0.00763358778625954	7.41125027792189e-05
transcription from RNA polymerase II promoter	11	3	103	480	0.029126213592233	0.00625	6.06796116504854e-05
protein phosphorylation	11	1	103	197	0.00970873786407767	0.0050761421319797	4.92829333201912e-05
regulation of organelle organization	11	1	103	239	0.00970873786407767	0.00418410041841004	4.06223341593208e-05
meiotic cell cycle	11	1	103	287	0.00970873786407767	0.00348432055749129	3.38283549270999e-05
chromatin organization	11	1	103	318	0.00970873786407767	0.00314465408805031	3.05306222140807e-05
mitotic cell cycle	11	1	103	328	0.00970873786407767	0.00304878048780488	2.95998105612124e-05
nucleus organization	10	11	207	66	0.0531400966183575	0.166666666666667	0.000805152979066023
nuclear transport	10	19	207	176	0.0917874396135266	0.107954545454545	0.000521519543258674
response to heat	10	7	207	71	0.0338164251207729	0.0985915492957746	0.000476287677757365
nucleobase-containing compound transport	10	13	207	138	0.0628019323671498	0.0942028985507246	0.000455086466428621
RNA catabolic process	10	7	207	132	0.0338164251207729	0.053030303030303	0.000256185038793734
DNA-templated transcription, elongation	10	5	207	96	0.0241545893719807	0.0520833333333333	0.000251610305958132
protein targeting	10	14	207	309	0.0676328502415459	0.0453074433656958	0.00021887653799853
response to osmotic stress	10	4	207	92	0.0193236714975845	0.0434782608695652	0.000210039907582441
ribosomal subunit export from nucleus	10	2	207	46	0.00966183574879227	0.0434782608695652	0.000210039907582441
carbohydrate transport	10	1	207	33	0.00483091787439614	0.0303030303030303	0.000146391450739277
ribosomal small subunit biogenesis	10	4	207	135	0.0193236714975845	0.0296296296296296	0.000143138307389515
regulation of DNA metabolic process	10	3	207	106	0.0144927536231884	0.0283018867924528	0.000136724090784796
regulation of protein modification process	10	3	207	110	0.0144927536231884	0.0272727272727273	0.000131752305665349
chromosome segregation	10	5	207	198	0.0241545893719807	0.0252525252525253	0.000121992875616064
chromatin organization	10	8	207	318	0.0386473429951691	0.0251572327044025	0.000121532525142041
vesicle organization	10	2	207	81	0.00966183574879227	0.0246913580246914	0.000119281922824596
regulation of transport	10	2	207	84	0.00966183574879227	0.0238095238095238	0.000115021854152289
mRNA processing	10	4	207	170	0.0193236714975845	0.0235294117647059	0.000113668655868144
protein modification by small protein conjugation or removal	10	4	207	170	0.0193236714975845	0.0235294117647059	0.000113668655868144
DNA replication	10	3	207	139	0.0144927536231884	0.0215827338129496	0.000104264414555312
Golgi vesicle transport	10	4	207	190	0.0193236714975845	0.0210526315789474	0.000101703534197813
exocytosis	10	1	207	49	0.00483091787439614	0.0204081632653061	9.85901607019619e-05
protein dephosphorylation	10	1	207	49	0.00483091787439614	0.0204081632653061	9.85901607019619e-05
organelle fission	10	6	207	296	0.0289855072463768	0.0202702702702703	9.79240109674892e-05
peptidyl-amino acid modification	10	3	207	151	0.0144927536231884	0.0198675496688742	9.59785008158173e-05
endosomal transport	10	2	207	102	0.00966183574879227	0.0196078431372549	9.47238798901203e-05
regulation of translation	10	2	207	105	0.00966183574879227	0.019047619047619	9.20174833218311e-05
mitotic cell cycle	10	6	207	328	0.0289855072463768	0.0182926829268293	8.83704489218805e-05
cell budding	10	1	207	58	0.00483091787439614	0.0172413793103448	8.32916874895885e-05
cytoskeleton organization	10	4	207	232	0.0193236714975845	0.0172413793103448	8.32916874895885e-05
DNA recombination	10	3	207	179	0.0144927536231884	0.0167597765363128	8.09651040401587e-05
cellular response to DNA damage stimulus	10	5	207	299	0.0241545893719807	0.0167224080267559	8.07845798394003e-05
organelle inheritance	10	1	207	60	0.00483091787439614	0.0166666666666667	8.05152979066023e-05
transcription from RNA polymerase II promoter	10	8	207	480	0.0386473429951691	0.0166666666666667	8.05152979066023e-05
DNA repair	10	4	207	246	0.0193236714975845	0.016260162601626	7.85515101527827e-05
organelle assembly	10	2	207	131	0.00966183574879227	0.0152671755725191	7.37544713648265e-05
protein phosphorylation	10	3	207	197	0.0144927536231884	0.0152284263959391	7.35672772750681e-05
