GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
endocytosis	13	1	93	98	0.010752688172043	0.0102040816326531	0.00010972130787799
protein phosphorylation	13	2	93	197	0.021505376344086	0.0101522842639594	0.000109164346924295
endosomal transport	13	1	93	102	0.010752688172043	0.00980392156862745	0.000105418511490618
regulation of translation	13	1	93	105	0.010752688172043	0.00952380952380952	0.000102406554019457
proteolysis involved in cellular protein catabolic process	13	2	93	216	0.021505376344086	0.00925925925925926	9.95619275189168e-05
conjugation	13	1	93	124	0.010752688172043	0.00806451612903226	8.67152271938952e-05
cellular ion homeostasis	13	1	93	125	0.010752688172043	0.008	8.60215053763441e-05
RNA catabolic process	13	1	93	132	0.010752688172043	0.00757575757575758	8.14597588791137e-05
DNA replication	13	1	93	139	0.010752688172043	0.00719424460431655	7.73574688636188e-05
meiotic cell cycle	13	2	93	287	0.021505376344086	0.00696864111498258	7.49316248922858e-05
cellular response to DNA damage stimulus	13	2	93	299	0.021505376344086	0.00668896321070234	7.19243355989499e-05
cellular amino acid metabolic process	13	1	93	153	0.010752688172043	0.0065359477124183	7.02790076604118e-05
protein targeting	13	2	93	309	0.021505376344086	0.00647249190938511	6.95966871976894e-05
generation of precursor metabolites and energy	13	1	93	155	0.010752688172043	0.00645161290322581	6.93721817551162e-05
mitochondrial translation	13	1	93	167	0.010752688172043	0.00598802395209581	6.43873543236108e-05
protein modification by small protein conjugation or removal	13	1	93	170	0.010752688172043	0.00588235294117647	6.32511068943707e-05
cofactor metabolic process	13	1	93	178	0.010752688172043	0.00561797752808989	6.04083605170956e-05
cell wall organization or biogenesis	13	1	93	198	0.010752688172043	0.00505050505050505	5.43065059194091e-05
nucleobase-containing small molecule metabolic process	13	1	93	198	0.010752688172043	0.00505050505050505	5.43065059194091e-05
carbohydrate metabolic process	13	1	93	200	0.010752688172043	0.005	5.37634408602151e-05
mitochondrion organization	13	2	93	425	0.021505376344086	0.00470588235294118	5.06008855154965e-05
cytoskeleton organization	13	1	93	232	0.010752688172043	0.00431034482758621	4.6347793845013e-05
DNA repair	13	1	93	246	0.010752688172043	0.0040650406504065	4.37101145205e-05
lipid metabolic process	13	1	93	287	0.010752688172043	0.00348432055749129	3.74658124461429e-05
organelle fission	13	1	93	296	0.010752688172043	0.00337837837837838	3.6326649229875e-05
tRNA processing	12	11	106	109	0.10377358490566	0.100917431192661	0.000952051237666609
RNA modification	12	11	106	172	0.10377358490566	0.063953488372093	0.000603334795963142
invasive growth in response to glucose limitation	12	3	106	59	0.0283018867924528	0.0508474576271186	0.000479692996482251
protein modification by small protein conjugation or removal	12	8	106	170	0.0754716981132075	0.0470588235294118	0.000443951165371809
RNA splicing	12	6	106	144	0.0566037735849057	0.0416666666666667	0.000393081761006289
mRNA processing	12	6	106	170	0.0566037735849057	0.0352941176470588	0.000332963374028857
cell budding	12	2	106	58	0.0188679245283019	0.0344827586206897	0.000325309043591412
oligosaccharide metabolic process	12	1	106	32	0.00943396226415094	0.03125	0.000294811320754717
response to oxidative stress	12	3	106	103	0.0283018867924528	0.029126213592233	0.000274775599926727
response to heat	12	2	106	71	0.0188679245283019	0.028169014084507	0.000265745415891576
pseudohyphal growth	12	2	106	74	0.0188679245283019	0.027027027027027	0.000254971953085161
transcription from RNA polymerase III promoter	12	1	106	41	0.00943396226415094	0.024390243902439	0.000230096640589047
cytokinesis	12	2	106	88	0.0188679245283019	0.0227272727272727	0.000214408233276158
nucleobase-containing compound transport	12	3	106	138	0.0283018867924528	0.0217391304347826	0.000205086136177194
protein maturation	12	1	106	52	0.00943396226415094	0.0192307692307692	0.000181422351233672
regulation of DNA metabolic process	12	2	106	106	0.0188679245283019	0.0188679245283019	0.000177999288002848
nuclear transport	12	3	106	176	0.0283018867924528	0.0170454545454545	0.000160806174957118
cellular ion homeostasis	12	2	106	125	0.0188679245283019	0.016	0.000150943396226415
nucleus organization	12	1	106	66	0.00943396226415094	0.0151515151515152	0.000142938822184105
protein acylation	12	1	106	66	0.00943396226415094	0.0151515151515152	0.000142938822184105
transcription from RNA polymerase I promoter	12	1	106	68	0.00943396226415094	0.0147058823529412	0.00013873473917869
transcription from RNA polymerase II promoter	12	7	106	480	0.0660377358490566	0.0145833333333333	0.000137578616352201
lipid metabolic process	12	4	106	287	0.0377358490566038	0.0139372822299652	0.000131483794622313
telomere organization	12	1	106	78	0.00943396226415094	0.0128205128205128	0.000120948234155781
protein folding	12	1	106	95	0.00943396226415094	0.0105263157894737	9.9304865938431e-05
endosomal transport	12	1	106	102	0.00943396226415094	0.00980392156862745	9.24898261191269e-05
mitotic cell cycle	12	3	106	328	0.0283018867924528	0.00914634146341463	8.62862402208928e-05
regulation of organelle organization	12	2	106	239	0.0188679245283019	0.00836820083682008	7.8945290913397e-05
conjugation	12	1	106	124	0.00943396226415094	0.00806451612903226	7.6080340839927e-05
meiotic cell cycle	12	2	106	287	0.0188679245283019	0.00696864111498258	6.57418973111564e-05
organelle fission	12	2	106	296	0.0188679245283019	0.00675675675675676	6.37429882712902e-05
ion transport	12	1	106	162	0.00943396226415094	0.00617283950617284	5.82343349638947e-05
DNA recombination	12	1	106	179	0.00943396226415094	0.00558659217877095	5.27036997997259e-05
Golgi vesicle transport	12	1	106	190	0.00943396226415094	0.00526315789473684	4.96524329692155e-05
carbohydrate metabolic process	12	1	106	200	0.00943396226415094	0.005	4.71698113207547e-05
regulation of cell cycle	12	1	106	213	0.00943396226415094	0.00469483568075117	4.4290902648596e-05
proteolysis involved in cellular protein catabolic process	12	1	106	216	0.00943396226415094	0.00462962962962963	4.3675751222921e-05
protein targeting	12	1	106	309	0.00943396226415094	0.00323624595469256	3.05306222140807e-05
rRNA processing	12	1	106	311	0.00943396226415094	0.00321543408360129	3.03342838075593e-05
chromatin organization	12	1	106	318	0.00943396226415094	0.00314465408805031	2.96665480004747e-05
mitochondrion organization	12	1	106	425	0.00943396226415094	0.00235294117647059	2.21975582685905e-05
transcription from RNA polymerase III promoter	11	2	109	41	0.018348623853211	0.0487804878048781	0.000447527411053927
cell morphogenesis	11	1	109	29	0.00917431192660551	0.0344827586206897	0.000316355583676052
ribosome assembly	11	2	109	59	0.018348623853211	0.0338983050847458	0.000310993624630695
cytoplasmic translation	11	6	109	179	0.055045871559633	0.0335195530726257	0.000307518835528676
DNA-templated transcription, elongation	11	3	109	96	0.0275229357798165	0.03125	0.000286697247706422
nucleobase-containing compound transport	11	4	109	138	0.036697247706422	0.0289855072463768	0.000265922084829145
DNA-templated transcription, termination	11	1	109	43	0.00917431192660551	0.0232558139534884	0.000213356091316407
protein lipidation	11	1	109	45	0.00917431192660551	0.0222222222222222	0.000203873598369011
response to osmotic stress	11	2	109	92	0.018348623853211	0.0217391304347826	0.000199441563621859
peroxisome organization	11	1	109	50	0.00917431192660551	0.02	0.00018348623853211
protein alkylation	11	1	109	50	0.00917431192660551	0.02	0.00018348623853211
peptidyl-amino acid modification	11	3	109	151	0.0275229357798165	0.0198675496688742	0.00018227109787958
endosomal transport	11	2	109	102	0.018348623853211	0.0196078431372549	0.000179888469149128
ion transport	11	3	109	162	0.0275229357798165	0.0185185185185185	0.000169894665307509
protein modification by small protein conjugation or removal	11	3	109	170	0.0275229357798165	0.0176470588235294	0.000161899622234215
nuclear transport	11	3	109	176	0.0275229357798165	0.0170454545454545	0.000156380316930776
cellular response to DNA damage stimulus	11	5	109	299	0.0458715596330275	0.0167224080267559	0.00015341658740143
organelle inheritance	11	1	109	60	0.00917431192660551	0.0166666666666667	0.000152905198776758
translational initiation	11	1	109	61	0.00917431192660551	0.0163934426229508	0.000150398556173861
organelle assembly	11	2	109	131	0.018348623853211	0.0152671755725191	0.000140065830940542
ribosomal small subunit biogenesis	11	2	109	135	0.018348623853211	0.0148148148148148	0.000135915732246007
lipid transport	11	1	109	68	0.00917431192660551	0.0147058823529412	0.000134916351861846
transcription from RNA polymerase I promoter	11	1	109	68	0.00917431192660551	0.0147058823529412	0.000134916351861846
DNA-templated transcription, initiation	11	1	109	71	0.00917431192660551	0.0140845070422535	0.000129215660938106
regulation of cell cycle	11	3	109	213	0.0275229357798165	0.0140845070422535	0.000129215660938106
DNA repair	11	3	109	246	0.0275229357798165	0.0121951219512195	0.000111881852763482
mitotic cell cycle	11	4	109	328	0.036697247706422	0.0121951219512195	0.000111881852763482
regulation of transport	11	1	109	84	0.00917431192660551	0.0119047619047619	0.000109217999126256
cytokinesis	11	1	109	88	0.00917431192660551	0.0113636363636364	0.000104253544620517
Golgi vesicle transport	11	2	109	190	0.018348623853211	0.0105263157894737	9.65717044905843e-05
protein folding	11	1	109	95	0.00917431192660551	0.0105263157894737	9.65717044905843e-05
lipid metabolic process	11	3	109	287	0.0275229357798165	0.0104529616724739	9.58987309401272e-05
transcription from RNA polymerase II promoter	11	5	109	480	0.0458715596330275	0.0104166666666667	9.5565749235474e-05
protein phosphorylation	11	2	109	197	0.018348623853211	0.0101522842639594	9.3140222605132e-05
cell wall organization or biogenesis	11	2	109	198	0.018348623853211	0.0101010101010101	9.26698174404596e-05
rRNA processing	11	3	109	311	0.0275229357798165	0.00964630225080386	8.84981857871914e-05
regulation of translation	11	1	109	105	0.00917431192660551	0.00952380952380952	8.73743993010048e-05
regulation of DNA metabolic process	11	1	109	106	0.00917431192660551	0.00943396226415094	8.65501125151463e-05
tRNA processing	11	1	109	109	0.00917431192660551	0.00917431192660551	8.4167999326656e-05
cytoskeleton organization	11	2	109	232	0.018348623853211	0.00862068965517241	7.9088895919013e-05
transmembrane transport	11	2	109	232	0.018348623853211	0.00862068965517241	7.9088895919013e-05
regulation of organelle organization	11	2	109	239	0.018348623853211	0.00836820083682008	7.67724847414687e-05
conjugation	11	1	109	124	0.00917431192660551	0.00806451612903226	7.39863865048831e-05
monocarboxylic acid metabolic process	11	1	109	127	0.00917431192660551	0.0078740157480315	7.22386765874449e-05
RNA catabolic process	11	1	109	132	0.00917431192660551	0.00757575757575758	6.95023630803447e-05
sporulation	11	1	109	138	0.00917431192660551	0.0072463768115942	6.64805212072863e-05
DNA replication	11	1	109	139	0.00917431192660551	0.00719424460431655	6.60022440762986e-05
mitochondrion organization	11	3	109	425	0.0275229357798165	0.00705882352941176	6.47598488936859e-05
protein targeting	11	2	109	309	0.018348623853211	0.00647249190938511	5.93806597191295e-05
generation of precursor metabolites and energy	11	1	109	155	0.00917431192660551	0.00645161290322581	5.91891092039065e-05
RNA modification	11	1	109	172	0.00917431192660551	0.00581395348837209	5.33390228291018e-05
cofactor metabolic process	11	1	109	178	0.00917431192660551	0.00561797752808989	5.15410782393568e-05
chromosome segregation	11	1	109	198	0.00917431192660551	0.00505050505050505	4.63349087202298e-05
nucleobase-containing small molecule metabolic process	11	1	109	198	0.00917431192660551	0.00505050505050505	4.63349087202298e-05
carbohydrate metabolic process	11	1	109	200	0.00917431192660551	0.005	4.58715596330275e-05
meiotic cell cycle	11	1	109	287	0.00917431192660551	0.00348432055749129	3.19662436467091e-05
organelle fission	11	1	109	296	0.00917431192660551	0.00337837837837838	3.09942970493429e-05
cell morphogenesis	10	2	101	29	0.0198019801980198	0.0689655172413793	0.000682826903379993
response to starvation	10	2	101	56	0.0198019801980198	0.0357142857142857	0.000353606789250354
protein glycosylation	10	2	101	62	0.0198019801980198	0.032258064516129	0.000319386777387416
oligosaccharide metabolic process	10	1	101	32	0.0099009900990099	0.03125	0.000309405940594059
carbohydrate transport	10	1	101	33	0.0099009900990099	0.0303030303030303	0.0003000300030003
protein modification by small protein conjugation or removal	10	5	101	170	0.0495049504950495	0.0294117647058824	0.00029120559114735
regulation of DNA metabolic process	10	3	101	106	0.0297029702970297	0.0283018867924528	0.000280216700915375
peptidyl-amino acid modification	10	4	101	151	0.0396039603960396	0.0264900662251656	0.000262277883417481
transcription from RNA polymerase III promoter	10	1	101	41	0.0099009900990099	0.024390243902439	0.000241487563390485
DNA-templated transcription, termination	10	1	101	43	0.0099009900990099	0.0232558139534884	0.000230255583697905
DNA replication	10	3	101	139	0.0297029702970297	0.0215827338129496	0.000213690433791581
DNA-templated transcription, elongation	10	2	101	96	0.0198019801980198	0.0208333333333333	0.000206270627062706
endocytosis	10	2	101	98	0.0198019801980198	0.0204081632653061	0.000202061022428773
peroxisome organization	10	1	101	50	0.0099009900990099	0.02	0.000198019801980198
protein alkylation	10	1	101	50	0.0099009900990099	0.02	0.000198019801980198
endosomal transport	10	2	101	102	0.0198019801980198	0.0196078431372549	0.0001941370607649
regulation of translation	10	2	101	105	0.0198019801980198	0.019047619047619	0.000188590287600189
proteolysis involved in cellular protein catabolic process	10	4	101	216	0.0396039603960396	0.0185185185185185	0.000183351668500183
regulation of protein modification process	10	2	101	110	0.0198019801980198	0.0181818181818182	0.00018001800180018
histone modification	10	2	101	114	0.0198019801980198	0.0175438596491228	0.000173701580684384
invasive growth in response to glucose limitation	10	1	101	59	0.0099009900990099	0.0169491525423729	0.000167813391508642
organelle inheritance	10	1	101	60	0.0099009900990099	0.0166666666666667	0.000165016501650165
translational initiation	10	1	101	61	0.0099009900990099	0.0163934426229508	0.000162311313098523
conjugation	10	2	101	124	0.0198019801980198	0.0161290322580645	0.000159693388693708
organelle assembly	10	2	101	131	0.0198019801980198	0.0152671755725191	0.000151160154183357
nucleus organization	10	1	101	66	0.0099009900990099	0.0151515151515152	0.00015001500150015
protein acylation	10	1	101	66	0.0099009900990099	0.0151515151515152	0.00015001500150015
RNA catabolic process	10	2	101	132	0.0198019801980198	0.0151515151515152	0.00015001500150015
carbohydrate metabolic process	10	3	101	200	0.0297029702970297	0.015	0.000148514851485149
nucleobase-containing compound transport	10	2	101	138	0.0198019801980198	0.0144927536231884	0.000143492610130578
response to heat	10	1	101	71	0.0099009900990099	0.0140845070422535	0.000139450564774787
pseudohyphal growth	10	1	101	74	0.0099009900990099	0.0135135135135135	0.000133797163500134
chromatin organization	10	4	101	318	0.0396039603960396	0.0125786163522013	0.000124540755962389
transcription from RNA polymerase II promoter	10	6	101	480	0.0594059405940594	0.0125	0.000123762376237624
vesicle organization	10	1	101	81	0.0099009900990099	0.0123456790123457	0.000122234445666789
regulation of transport	10	1	101	84	0.0099009900990099	0.0119047619047619	0.000117868929750118
response to osmotic stress	10	1	101	92	0.0099009900990099	0.0108695652173913	0.000107619457597934
protein phosphorylation	10	2	101	197	0.0198019801980198	0.0101522842639594	0.000100517665979796
cell wall organization or biogenesis	10	2	101	198	0.0198019801980198	0.0101010101010101	0.0001000100010001
nucleobase-containing small molecule metabolic process	10	2	101	198	0.0198019801980198	0.0101010101010101	0.0001000100010001
regulation of cell cycle	10	2	101	213	0.0198019801980198	0.00938967136150235	9.29670431831916e-05
tRNA processing	10	1	101	109	0.0099009900990099	0.00917431192660551	9.08347715505496e-05
cellular ion homeostasis	10	1	101	125	0.0099009900990099	0.008	7.92079207920792e-05
ribosomal small subunit biogenesis	10	1	101	135	0.0099009900990099	0.00740740740740741	7.33406674000733e-05
lipid metabolic process	10	2	101	287	0.0198019801980198	0.00696864111498258	6.89964466829958e-05
RNA splicing	10	1	101	144	0.0099009900990099	0.00694444444444444	6.87568756875688e-05
cellular amino acid metabolic process	10	1	101	153	0.0099009900990099	0.0065359477124183	6.47123535883e-05
generation of precursor metabolites and energy	10	1	101	155	0.0099009900990099	0.00645161290322581	6.38773554774832e-05
ion transport	10	1	101	162	0.0099009900990099	0.00617283950617284	6.11172228333945e-05
mitotic cell cycle	10	2	101	328	0.0198019801980198	0.00609756097560976	6.03718908476213e-05
mRNA processing	10	1	101	170	0.0099009900990099	0.00588235294117647	5.824111822947e-05
cytoskeleton organization	10	1	101	232	0.0099009900990099	0.00431034482758621	4.26766814612496e-05
regulation of organelle organization	10	1	101	239	0.0099009900990099	0.00418410041841004	4.1426736815941e-05
DNA repair	10	1	101	246	0.0099009900990099	0.0040650406504065	4.02479272317476e-05
cellular response to DNA damage stimulus	10	1	101	299	0.0099009900990099	0.00334448160535117	3.31136792609027e-05
protein targeting	10	1	101	309	0.0099009900990099	0.00323624595469256	3.20420391553718e-05
translational elongation	10	1	101	334	0.0099009900990099	0.0029940119760479	2.96436829311674e-05
mitochondrion organization	10	1	101	425	0.0099009900990099	0.00235294117647059	2.3296447291788e-05
telomere organization	9	4	173	78	0.023121387283237	0.0512820512820513	0.000296428042092782
regulation of DNA metabolic process	9	4	173	106	0.023121387283237	0.0377358490566038	0.000218126295124877
regulation of cell cycle	9	8	173	213	0.046242774566474	0.0375586854460094	0.000217102228011615
cellular response to DNA damage stimulus	9	11	173	299	0.0635838150289017	0.0367892976588629	0.000212654899762213
DNA repair	9	9	173	246	0.0520231213872832	0.0365853658536585	0.000211476103200338
DNA recombination	9	6	173	179	0.0346820809248555	0.0335195530726257	0.000193754642038299
organelle inheritance	9	2	173	60	0.0115606936416185	0.0333333333333333	0.000192678227360308
organelle fission	9	9	173	296	0.0520231213872832	0.0304054054054054	0.000175753788470551
carbohydrate transport	9	1	173	33	0.00578034682080925	0.0303030303030303	0.000175162024873008
RNA catabolic process	9	4	173	132	0.023121387283237	0.0303030303030303	0.000175162024873008
DNA replication	9	4	173	139	0.023121387283237	0.0287769784172662	0.000166340915706741
response to heat	9	2	173	71	0.0115606936416185	0.028169014084507	0.000162826671008711
meiotic cell cycle	9	8	173	287	0.046242774566474	0.0278745644599303	0.000161124650057401
pseudohyphal growth	9	2	173	74	0.0115606936416185	0.027027027027027	0.000156225589751601
histone modification	9	3	173	114	0.0173410404624277	0.0263157894736842	0.000152114390021296
regulation of organelle organization	9	6	173	239	0.0346820809248555	0.0251046025104603	0.000145113309309019
DNA-templated transcription, termination	9	1	173	43	0.00578034682080925	0.0232558139534884	0.000134426670251378
proteolysis involved in cellular protein catabolic process	9	5	173	216	0.0289017341040462	0.0231481481481481	0.00013380432455577
snoRNA processing	9	1	173	45	0.00578034682080925	0.0222222222222222	0.000128452151573539
