ORF	cluster	gene_name
YKR024C	ribosome	DBP7
YKR028W	ribosome	SAP190
YKR059W	ribosome	TIF1
YLL045C	ribosome	RPL8B
YLR150W	ribosome	STM1
YLR401C	ribosome	DUS3
YLR435W	ribosome	TSR2
YML063W	ribosome	RPS1B
YML107C	ribosome	PML39
YML112W	ribosome	CTK3
YMR080C	ribosome	NAM7
YMR116C	ribosome	ASC1
YMR230W	ribosome	RPS10B
YMR247C	ribosome	RKR1
YMR269W	ribosome	TMA23
YMR282C	ribosome	AEP2
YMR283C	ribosome	RIT1
YMR285C	ribosome	NGL2
YMR312W	ribosome	ELP6
YNL001W	ribosome	DOM34
YNL119W	ribosome	NCS2
YNL147W	ribosome	LSM7
YNL224C	ribosome	SQS1
YNL227C	ribosome	JJJ1
YNL255C	ribosome	GIS2
YNL292W	ribosome	PUS4
YNL299W	ribosome	TRF5
YNR004W	ribosome	SWM2
YOL027C	ribosome	MDM38
YOL041C	ribosome	NOP12
YOL045W	ribosome	PSK2
YOL080C	ribosome	REX4
YOL093W	ribosome	TRM10
YOL111C	ribosome	MDY2
YOL115W	ribosome	PAP2
YOR006C	ribosome	TSR3
YOR078W	ribosome	BUD21
YOR308C	ribosome	SNU66
YPL079W	ribosome	RPL21B
YPL086C	ribosome	ELP3
YPL090C	ribosome	RPS6A
YPL101W	ribosome	ELP4
YPL157W	ribosome	TGS1
YPL212C	ribosome	PUS1
YPL226W	ribosome	NEW1
YPL239W	ribosome	YAR1
YPR043W	ribosome	RPL43A
YPR129W	ribosome	SCD6
YAL013W	transcription and mRNA processing	DEP1
YAL019W	transcription and mRNA processing	FUN30
YAL020C	transcription and mRNA processing	ATS1
YAL021C	transcription and mRNA processing	CCR4
YAL051W	transcription and mRNA processing	OAF1
YBL008W	transcription and mRNA processing	HIR1
YBL021C	transcription and mRNA processing	HAP3
YBL024W	transcription and mRNA processing	NCL1
YBL051C	transcription and mRNA processing	PIN4
YBL103C	transcription and mRNA processing	RTG3
YBR009C	transcription and mRNA processing	HHF1
YBR022W	transcription and mRNA processing	POA1
YBR034C	transcription and mRNA processing	HMT1
YBR057C	transcription and mRNA processing	MUM2
YBR095C	transcription and mRNA processing	RXT2
YBR119W	transcription and mRNA processing	MUD1
YBR215W	transcription and mRNA processing	HPC2
YBR238C	transcription and mRNA processing	YBR238C
YBR245C	transcription and mRNA processing	ISW1
YBR289W	transcription and mRNA processing	SNF5
YCL010C	transcription and mRNA processing	SGF29
YCL011C	transcription and mRNA processing	GBP2
YCL037C	transcription and mRNA processing	SRO9
YCR031C	transcription and mRNA processing	RPS14A
YCR063W	transcription and mRNA processing	BUD31
YCR065W	transcription and mRNA processing	HCM1
YDL006W	transcription and mRNA processing	PTC1
YDL020C	transcription and mRNA processing	RPN4
YDL033C	transcription and mRNA processing	SLM3
YDL056W	transcription and mRNA processing	MBP1
YDL070W	transcription and mRNA processing	BDF2
YDL074C	transcription and mRNA processing	BRE1
YDL076C	transcription and mRNA processing	RXT3
YDL080C	transcription and mRNA processing	THI3
YDL170W	transcription and mRNA processing	UGA3
YDL175C	transcription and mRNA processing	AIR2
YDL185W	transcription and mRNA processing	VMA1
YDR005C	transcription and mRNA processing	MAF1
YDR009W	transcription and mRNA processing	GAL3
YDR073W	transcription and mRNA processing	SNF11
YDR083W	transcription and mRNA processing	RRP8
YDR146C	transcription and mRNA processing	SWI5
YDR155C	transcription and mRNA processing	CPR1
YDR156W	transcription and mRNA processing	RPA14
YDR159W	transcription and mRNA processing	SAC3
YDR173C	transcription and mRNA processing	ARG82
YDR174W	transcription and mRNA processing	HMO1
YDR183W	transcription and mRNA processing	PLP1
YDR207C	transcription and mRNA processing	UME6
YDR217C	transcription and mRNA processing	RAD9
YDR225W	transcription and mRNA processing	HTA1
YDR289C	transcription and mRNA processing	RTT103
YDR293C	transcription and mRNA processing	SSD1
YDR310C	transcription and mRNA processing	SUM1
YDR378C	transcription and mRNA processing	LSM6
YDR392W	transcription and mRNA processing	SPT3
YDR443C	transcription and mRNA processing	SSN2
YDR448W	transcription and mRNA processing	ADA2
YDR463W	transcription and mRNA processing	STP1
YDR482C	transcription and mRNA processing	CWC21
YDR496C	transcription and mRNA processing	PUF6
YDR505C	transcription and mRNA processing	PSP1
YDR512C	transcription and mRNA processing	EMI1
YEL015W	transcription and mRNA processing	EDC3
YEL037C	transcription and mRNA processing	RAD23
YER068W	transcription and mRNA processing	MOT2
YER111C	transcription and mRNA processing	SWI4
YER139C	transcription and mRNA processing	RTR1
YER151C	transcription and mRNA processing	UBP3
YER155C	transcription and mRNA processing	BEM2
YER161C	transcription and mRNA processing	SPT2
YER162C	transcription and mRNA processing	RAD4
YER164W	transcription and mRNA processing	CHD1
YER174C	transcription and mRNA processing	GRX4
YER177W	transcription and mRNA processing	BMH1
YFL001W	transcription and mRNA processing	DEG1
YFL031W	transcription and mRNA processing	HAC1
YFL049W	transcription and mRNA processing	SWP82
YGL014W	transcription and mRNA processing	PUF4
YGL019W	transcription and mRNA processing	CKB1
YGL035C	transcription and mRNA processing	MIG1
YGL043W	transcription and mRNA processing	DST1
YGL049C	transcription and mRNA processing	TIF4632
YGL058W	transcription and mRNA processing	RAD6
YGL066W	transcription and mRNA processing	SGF73
YGL115W	transcription and mRNA processing	SNF4
YGL127C	transcription and mRNA processing	SOH1
YGL131C	transcription and mRNA processing	SNT2
YGL133W	transcription and mRNA processing	ITC1
YGL151W	transcription and mRNA processing	NUT1
YGL173C	transcription and mRNA processing	XRN1
YGL174W	transcription and mRNA processing	BUD13
YGL211W	transcription and mRNA processing	NCS6
YGL244W	transcription and mRNA processing	RTF1
YGR054W	transcription and mRNA processing	YGR054W
YGR056W	transcription and mRNA processing	RSC1
YGR072W	transcription and mRNA processing	UPF3
YGR122W	transcription and mRNA processing	YGR122W
YGR134W	transcription and mRNA processing	CAF130
YGR178C	transcription and mRNA processing	PBP1
YGR200C	transcription and mRNA processing	ELP2
YGR252W	transcription and mRNA processing	GCN5
YGR270W	transcription and mRNA processing	YTA7
YHL020C	transcription and mRNA processing	OPI1
YHL025W	transcription and mRNA processing	SNF6
YHL027W	transcription and mRNA processing	RIM101
YHR006W	transcription and mRNA processing	STP2
YHR041C	transcription and mRNA processing	SRB2
YHR082C	transcription and mRNA processing	KSP1
YHR111W	transcription and mRNA processing	UBA4
YHR167W	transcription and mRNA processing	THP2
YHR178W	transcription and mRNA processing	STB5
YHR187W	transcription and mRNA processing	IKI1
YIL008W	transcription and mRNA processing	URM1
YIL035C	transcription and mRNA processing	CKA1
YIL036W	transcription and mRNA processing	CST6
YIL038C	transcription and mRNA processing	NOT3
YIL084C	transcription and mRNA processing	SDS3
YIL131C	transcription and mRNA processing	FKH1
YIL153W	transcription and mRNA processing	RRD1
YIR005W	transcription and mRNA processing	IST3
YIR023W	transcription and mRNA processing	DAL81
YIR033W	transcription and mRNA processing	MGA2
YJL098W	transcription and mRNA processing	SAP185
YJL103C	transcription and mRNA processing	GSM1
YJL115W	transcription and mRNA processing	ASF1
YJL124C	transcription and mRNA processing	LSM1
YJL140W	transcription and mRNA processing	RPB4
YJL148W	transcription and mRNA processing	RPA34
YJL168C	transcription and mRNA processing	SET2
YJL176C	transcription and mRNA processing	SWI3
YJR060W	transcription and mRNA processing	CBF1
YJR066W	transcription and mRNA processing	TOR1
YJR084W	transcription and mRNA processing	YJR084W
YJR094C	transcription and mRNA processing	IME1
YJR140C	transcription and mRNA processing	HIR3
YKL020C	transcription and mRNA processing	SPT23
YKL032C	transcription and mRNA processing	IXR1
YKL074C	transcription and mRNA processing	MUD2
YKL109W	transcription and mRNA processing	HAP4
YKL110C	transcription and mRNA processing	KTI12
YKL139W	transcription and mRNA processing	CTK1
YKL149C	transcription and mRNA processing	DBR1
YKL160W	transcription and mRNA processing	ELF1
YKL185W	transcription and mRNA processing	ASH1
YKL204W	transcription and mRNA processing	EAP1
YKL208W	transcription and mRNA processing	CBT1
YKR028W	transcription and mRNA processing	SAP190
YKR048C	transcription and mRNA processing	NAP1
YKR082W	transcription and mRNA processing	NUP133
YKR095W	transcription and mRNA processing	MLP1
YKR099W	transcription and mRNA processing	BAS1
YLL002W	transcription and mRNA processing	RTT109
YLL019C	transcription and mRNA processing	KNS1
YLR055C	transcription and mRNA processing	SPT8
YLR113W	transcription and mRNA processing	HOG1
YLR131C	transcription and mRNA processing	ACE2
YLR182W	transcription and mRNA processing	SWI6
YLR401C	transcription and mRNA processing	DUS3
YLR418C	transcription and mRNA processing	CDC73
YML007W	transcription and mRNA processing	YAP1
YML017W	transcription and mRNA processing	PSP2
YML051W	transcription and mRNA processing	GAL80
YML062C	transcription and mRNA processing	MFT1
YML094W	transcription and mRNA processing	GIM5
YML112W	transcription and mRNA processing	CTK3
YML117W	transcription and mRNA processing	NAB6
YML121W	transcription and mRNA processing	GTR1
YMR016C	transcription and mRNA processing	SOK2
YMR039C	transcription and mRNA processing	SUB1
YMR042W	transcription and mRNA processing	ARG80
YMR070W	transcription and mRNA processing	MOT3
YMR075W	transcription and mRNA processing	RCO1
YMR080C	transcription and mRNA processing	NAM7
YMR179W	transcription and mRNA processing	SPT21
YMR205C	transcription and mRNA processing	PFK2
YMR216C	transcription and mRNA processing	SKY1
YMR223W	transcription and mRNA processing	UBP8
YMR263W	transcription and mRNA processing	SAP30
YMR280C	transcription and mRNA processing	CAT8
YMR283C	transcription and mRNA processing	RIT1
YMR312W	transcription and mRNA processing	ELP6
YNL016W	transcription and mRNA processing	PUB1
YNL021W	transcription and mRNA processing	HDA1
YNL025C	transcription and mRNA processing	SSN8
YNL027W	transcription and mRNA processing	CRZ1
YNL068C	transcription and mRNA processing	FKH2
YNL076W	transcription and mRNA processing	MKS1
YNL097C	transcription and mRNA processing	PHO23
YNL119W	transcription and mRNA processing	NCS2
YNL136W	transcription and mRNA processing	EAF7
YNL147W	transcription and mRNA processing	LSM7
YNL153C	transcription and mRNA processing	GIM3
YNL167C	transcription and mRNA processing	SKO1
YNL199C	transcription and mRNA processing	GCR2
YNL224C	transcription and mRNA processing	SQS1
YNL229C	transcription and mRNA processing	URE2
YNL236W	transcription and mRNA processing	SIN4
YNL255C	transcription and mRNA processing	GIS2
YNL278W	transcription and mRNA processing	CAF120
YNL288W	transcription and mRNA processing	CAF40
YNL292W	transcription and mRNA processing	PUS4
YNL298W	transcription and mRNA processing	CLA4
YNR004W	transcription and mRNA processing	SWM2
YNR010W	transcription and mRNA processing	CSE2
YNR051C	transcription and mRNA processing	BRE5
YOL001W	transcription and mRNA processing	PHO80
YOL004W	transcription and mRNA processing	SIN3
YOL006C	transcription and mRNA processing	TOP1
YOL012C	transcription and mRNA processing	HTZ1
YOL093W	transcription and mRNA processing	TRM10
YOL108C	transcription and mRNA processing	INO4
YOL115W	transcription and mRNA processing	PAP2
YOL116W	transcription and mRNA processing	MSN1
YOR027W	transcription and mRNA processing	STI1
YOR039W	transcription and mRNA processing	CKB2
YOR061W	transcription and mRNA processing	CKA2
YOR064C	transcription and mRNA processing	YNG1
YOR083W	transcription and mRNA processing	WHI5
YOR113W	transcription and mRNA processing	AZF1
YOR140W	transcription and mRNA processing	SFL1
YOR179C	transcription and mRNA processing	SYC1
YOR298C-A	transcription and mRNA processing	MBF1
YOR304W	transcription and mRNA processing	ISW2
YOR308C	transcription and mRNA processing	SNU66
YOR344C	transcription and mRNA processing	TYE7
YOR358W	transcription and mRNA processing	HAP5
YPL047W	transcription and mRNA processing	SGF11
YPL086C	transcription and mRNA processing	ELP3
YPL089C	transcription and mRNA processing	RLM1
YPL101W	transcription and mRNA processing	ELP4
YPL116W	transcription and mRNA processing	HOS3
YPL139C	transcription and mRNA processing	UME1
YPL157W	transcription and mRNA processing	TGS1
YPL181W	transcription and mRNA processing	CTI6
YPL184C	transcription and mRNA processing	MRN1
YPL212C	transcription and mRNA processing	PUS1
YPL213W	transcription and mRNA processing	LEA1
YPL226W	transcription and mRNA processing	NEW1
YPL254W	transcription and mRNA processing	HFI1
YPR009W	transcription and mRNA processing	SUT2
YPR023C	transcription and mRNA processing	EAF3
YPR045C	transcription and mRNA processing	THP3
YPR052C	transcription and mRNA processing	NHP6A
YPR057W	transcription and mRNA processing	BRR1
YPR065W	transcription and mRNA processing	ROX1
YPR070W	transcription and mRNA processing	MED1
YPR129W	transcription and mRNA processing	SCD6
YPR134W	transcription and mRNA processing	MSS18
YAL002W	Golgi and ER	VPS8
YAL007C	Golgi and ER	ERP2
YAL023C	Golgi and ER	PMT2
YAL026C	Golgi and ER	DRS2
YAL042W	Golgi and ER	ERV46
YAR014C	Golgi and ER	BUD14
YBL007C	Golgi and ER	SLA1
YBL017C	Golgi and ER	PEP1
YBL047C	Golgi and ER	EDE1
YBL078C	Golgi and ER	ATG8
YBL082C	Golgi and ER	ALG3
YBL101C	Golgi and ER	ECM21
YBR015C	Golgi and ER	MNN2
YBR132C	Golgi and ER	AGP2
YBR164C	Golgi and ER	ARL1
YBR229C	Golgi and ER	ROT2
YBR288C	Golgi and ER	APM3
YCL001W	Golgi and ER	RER1
YCL008C	Golgi and ER	STP22
YCR009C	Golgi and ER	RVS161
YCR017C	Golgi and ER	CWH43
YCR027C	Golgi and ER	RHB1
YCR034W	Golgi and ER	ELO2
YCR044C	Golgi and ER	PER1
YDL077C	Golgi and ER	VAM6
YDL091C	Golgi and ER	UBX3
YDL093W	Golgi and ER	PMT5
YDL095W	Golgi and ER	PMT1
YDL099W	Golgi and ER	BUG1
YDL100C	Golgi and ER	GET3
YDL226C	Golgi and ER	GCS1
YDL232W	Golgi and ER	OST4
YDR069C	Golgi and ER	DOA4
YDR080W	Golgi and ER	VPS41
YDR108W	Golgi and ER	TRS85
YDR126W	Golgi and ER	SWF1
YDR153C	Golgi and ER	ENT5
YDR221W	Golgi and ER	GTB1
YDR233C	Golgi and ER	RTN1
YDR245W	Golgi and ER	MNN10
YDR372C	Golgi and ER	VPS74
YDR388W	Golgi and ER	RVS167
YDR414C	Golgi and ER	ERD1
YDR490C	Golgi and ER	PKH1
YEL013W	Golgi and ER	VAC8
YER031C	Golgi and ER	YPT31
YER083C	Golgi and ER	GET2
YER151C	Golgi and ER	UBP3
YER166W	Golgi and ER	DNF1
YFL025C	Golgi and ER	BST1
YGL005C	Golgi and ER	COG7
YGL020C	Golgi and ER	GET1
YGL027C	Golgi and ER	CWH41
YGL054C	Golgi and ER	ERV14
YGL058W	Golgi and ER	RAD6
YGL084C	Golgi and ER	GUP1
YGL167C	Golgi and ER	PMR1
YGL203C	Golgi and ER	KEX1
YGL212W	Golgi and ER	VAM7
YGL226C-A	Golgi and ER	OST5
YGR058W	Golgi and ER	PEF1
YGR086C	Golgi and ER	PIL1
YGR097W	Golgi and ER	ASK10
YGR101W	Golgi and ER	PCP1
YGR184C	Golgi and ER	UBR1
YGR197C	Golgi and ER	SNG1
YGR202C	Golgi and ER	PCT1
YGR227W	Golgi and ER	DIE2
YHL002W	Golgi and ER	HSE1
YHL031C	Golgi and ER	GOS1
YHR012W	Golgi and ER	VPS29
YHR079C	Golgi and ER	IRE1
YHR114W	Golgi and ER	BZZ1
YHR142W	Golgi and ER	CHS7
YHR158C	Golgi and ER	KEL1
YHR181W	Golgi and ER	SVP26
YIL044C	Golgi and ER	AGE2
YIL076W	Golgi and ER	SEC28
YIL128W	Golgi and ER	MET18
YJL004C	Golgi and ER	SYS1
YJL024C	Golgi and ER	APS3
YJL029C	Golgi and ER	VPS53
YJL053W	Golgi and ER	PEP8
YJL062W	Golgi and ER	LAS21
YJL117W	Golgi and ER	PHO86
YJL139C	Golgi and ER	YUR1
YJL154C	Golgi and ER	VPS35
YJL183W	Golgi and ER	MNN11
YJR010C-A	Golgi and ER	SPC1
YJR066W	Golgi and ER	TOR1
YJR075W	Golgi and ER	HOC1
YJR117W	Golgi and ER	STE24
YJR125C	Golgi and ER	ENT3
YKL179C	Golgi and ER	COY1
YKL201C	Golgi and ER	MNN4
YKL212W	Golgi and ER	SAC1
YKR001C	Golgi and ER	VPS1
YKR020W	Golgi and ER	VPS51
YKR030W	Golgi and ER	GMH1
YLL038C	Golgi and ER	ENT4
YLL040C	Golgi and ER	VPS13
YLR039C	Golgi and ER	RIC1
YLR083C	Golgi and ER	EMP70
YLR087C	Golgi and ER	CSF1
YLR114C	Golgi and ER	AVL9
YLR181C	Golgi and ER	VTA1
YML012W	Golgi and ER	ERV25
YML067C	Golgi and ER	ERV41
YML071C	Golgi and ER	COG8
YML097C	Golgi and ER	VPS9
YMR004W	Golgi and ER	MVP1
YMR035W	Golgi and ER	IMP2
YMR052W	Golgi and ER	FAR3
YMR054W	Golgi and ER	STV1
YMR109W	Golgi and ER	MYO5
YMR216C	Golgi and ER	SKY1
YMR266W	Golgi and ER	RSN1
YMR274C	Golgi and ER	RCE1
YMR292W	Golgi and ER	GOT1
YNL027W	Golgi and ER	CRZ1
YNL032W	Golgi and ER	SIW14
YNL041C	Golgi and ER	COG6
YNL044W	Golgi and ER	YIP3
YNL049C	Golgi and ER	SFB2
YNL051W	Golgi and ER	COG5
YNL053W	Golgi and ER	MSG5
YNL154C	Golgi and ER	YCK2
YNL183C	Golgi and ER	NPR1
YNL227C	Golgi and ER	JJJ1
YNL229C	Golgi and ER	URE2
YNL238W	Golgi and ER	KEX2
YNL297C	Golgi and ER	MON2
YNL298W	Golgi and ER	CLA4
YNR006W	Golgi and ER	VPS27
YNR020C	Golgi and ER	ATP23
YNR030W	Golgi and ER	ALG12
YNR051C	Golgi and ER	BRE5
YOL018C	Golgi and ER	TLG2
YOR002W	Golgi and ER	ALG6
YOR008C	Golgi and ER	SLG1
YOR016C	Golgi and ER	ERP4
YOR030W	Golgi and ER	DFG16
YOR034C	Golgi and ER	AKR2
YOR043W	Golgi and ER	WHI2
YOR067C	Golgi and ER	ALG8
YOR069W	Golgi and ER	VPS5
YOR070C	Golgi and ER	GYP1
YOR085W	Golgi and ER	OST3
YOR089C	Golgi and ER	VPS21
YOR106W	Golgi and ER	VAM3
YOR132W	Golgi and ER	VPS17
YOR171C	Golgi and ER	LCB4
YOR216C	Golgi and ER	RUD3
YOR275C	Golgi and ER	RIM20
YOR322C	Golgi and ER	LDB19
YOR327C	Golgi and ER	SNC2
YPL051W	Golgi and ER	ARL3
YPL100W	Golgi and ER	ATG21
YPL120W	Golgi and ER	VPS30
YPL183C	Golgi and ER	RTT10
YPL195W	Golgi and ER	APL5
YPL227C	Golgi and ER	ALG5
YPR009W	Golgi and ER	SUT2
YPR024W	Golgi and ER	YME1
YPR032W	Golgi and ER	SRO7
YAL055W	peroxisome	PEX22
YBR168W	peroxisome	PEX32
YDL065C	peroxisome	PEX19
YDR233C	peroxisome	RTN1
YDR265W	peroxisome	PEX10
YDR329C	peroxisome	PEX3
YDR424C	peroxisome	DYN2
YDR479C	peroxisome	PEX29
YGL115W	peroxisome	SNF4
YGL153W	peroxisome	PEX14
YGR077C	peroxisome	PEX8
YGR133W	peroxisome	PEX4
YJL210W	peroxisome	PEX2
YKL197C	peroxisome	PEX1
YKR001C	peroxisome	VPS1
YLL001W	peroxisome	DNM1
YMR026C	peroxisome	PEX12
YMR304W	peroxisome	UBP15
YNL329C	peroxisome	PEX6
YOL044W	peroxisome	PEX15
YBL017C	vacuole	PEP1
YBL058W	vacuole	SHP1
YBL078C	vacuole	ATG8
YBR036C	vacuole	CSG2
YBR131W	vacuole	CCZ1
YBR132C	vacuole	AGP2
YBR162C	vacuole	TOS1
YBR290W	vacuole	BSD2
YCL001W	vacuole	RER1
YCR044C	vacuole	PER1
YDL077C	vacuole	VAM6
YDL130W	vacuole	RPP1B
YDL135C	vacuole	RDI1
YDL185W	vacuole	VMA1
YDR080W	vacuole	VPS41
YDR108W	vacuole	TRS85
YDR126W	vacuole	SWF1
YDR128W	vacuole	MTC5
YDR313C	vacuole	PIB1
YDR422C	vacuole	SIP1
YDR477W	vacuole	SNF1
YDR497C	vacuole	ITR1
YEL013W	vacuole	VAC8
YEL060C	vacuole	PRB1
YEL062W	vacuole	NPR2
YER123W	vacuole	YCK3
YFR019W	vacuole	FAB1
YGL027C	vacuole	CWH41
YGL124C	vacuole	MON1
YGL203C	vacuole	KEX1
YGL212W	vacuole	VAM7
YGR197C	vacuole	SNG1
YIL047C	vacuole	SYG1
YJL053W	vacuole	PEP8
YJL154C	vacuole	VPS35
YJR066W	vacuole	TOR1
YKL176C	vacuole	LST4
YKR001C	vacuole	VPS1
YKR007W	vacuole	MEH1
YKR103W	vacuole	NFT1
YLL024C	vacuole	SSA2
YLL043W	vacuole	FPS1
YLR083C	vacuole	EMP70
YLR110C	vacuole	CCW12
YML012W	vacuole	ERV25
YML047C	vacuole	PRM6
YML066C	vacuole	SMA2
YML097C	vacuole	VPS9
YML121W	vacuole	GTR1
YML123C	vacuole	PHO84
YMR054W	vacuole	STV1
YMR266W	vacuole	RSN1
YNL054W	vacuole	VAC7
YNL079C	vacuole	TPM1
YNL238W	vacuole	KEX2
YNL294C	vacuole	RIM21
YNL298W	vacuole	CLA4
YNL322C	vacuole	KRE1
YNL323W	vacuole	LEM3
YNL325C	vacuole	FIG4
YOL011W	vacuole	PLB3
YOL065C	vacuole	INP54
YOR008C	vacuole	SLG1
YOR034C	vacuole	AKR2
YOR068C	vacuole	VAM10
YOR089C	vacuole	VPS21
YOR106W	vacuole	VAM3
YPL057C	vacuole	SUR1
YPL100W	vacuole	ATG21
YPL120W	vacuole	VPS30
YPR075C	vacuole	OPY2
YAL010C	mitochondrion	MDM10
YAL011W	mitochondrion	SWC3
YAL019W	mitochondrion	FUN30
YAL048C	mitochondrion	GEM1
YBL021C	mitochondrion	HAP3
YBL078C	mitochondrion	ATG8
YBL103C	mitochondrion	RTG3
YBR078W	mitochondrion	ECM33
YBR150C	mitochondrion	TBS1
YBR200W	mitochondrion	BEM1
YBR221C	mitochondrion	PDB1
YBR229C	mitochondrion	ROT2
YBR238C	mitochondrion	YBR238C
YBR291C	mitochondrion	CTP1
YCL033C	mitochondrion	MXR2
YCR008W	mitochondrion	SAT4
YCR028C-A	mitochondrion	RIM1
YCR065W	mitochondrion	HCM1
YDL006W	mitochondrion	PTC1
YDL033C	mitochondrion	SLM3
YDL048C	mitochondrion	STP4
YDL142C	mitochondrion	CRD1
YDL203C	mitochondrion	ACK1
YDL230W	mitochondrion	PTP1
YDL232W	mitochondrion	OST4
YDR049W	mitochondrion	VMS1
YDR069C	mitochondrion	DOA4
YDR074W	mitochondrion	TPS2
YDR125C	mitochondrion	ECM18
YDR150W	mitochondrion	NUM1
YDR155C	mitochondrion	CPR1
YDR191W	mitochondrion	HST4
YDR219C	mitochondrion	MFB1
YDR233C	mitochondrion	RTN1
YDR332W	mitochondrion	IRC3
YDR393W	mitochondrion	SHE9
YDR477W	mitochondrion	SNF1
YDR505C	mitochondrion	PSP1
YDR512C	mitochondrion	EMI1
YEL031W	mitochondrion	SPF1
YEL037C	mitochondrion	RAD23
YEL047C	mitochondrion	FRD1
YEL061C	mitochondrion	CIN8
YER019W	mitochondrion	ISC1
YER020W	mitochondrion	GPA2
YER031C	mitochondrion	YPT31
YER061C	mitochondrion	CEM1
YER155C	mitochondrion	BEM2
YER164W	mitochondrion	CHD1
YER166W	mitochondrion	DNF1
YER178W	mitochondrion	PDA1
YFL018C	mitochondrion	LPD1
YFL036W	mitochondrion	RPO41
YFR019W	mitochondrion	FAB1
YGL005C	mitochondrion	COG7
YGL020C	mitochondrion	GET1
YGL151W	mitochondrion	NUT1
YGL195W	mitochondrion	GCN1
YGL211W	mitochondrion	NCS6
YGL219C	mitochondrion	MDM34
YGL253W	mitochondrion	HXK2
YGR086C	mitochondrion	PIL1
YGR101W	mitochondrion	PCP1
YGR174C	mitochondrion	CBP4
YGR178C	mitochondrion	PBP1
YGR231C	mitochondrion	PHB2
YHR001W-A	mitochondrion	QCR10
YHR004C	mitochondrion	NEM1
YHR067W	mitochondrion	HTD2
YHR189W	mitochondrion	PTH1
YHR194W	mitochondrion	MDM31
YIL047C	mitochondrion	SYG1
YIL134W	mitochondrion	FLX1
YJL023C	mitochondrion	PET130
YJL046W	mitochondrion	AIM22
YJL082W	mitochondrion	IML2
YJL098W	mitochondrion	SAP185
YJR060W	mitochondrion	CBF1
YJR117W	mitochondrion	STE24
YJR118C	mitochondrion	ILM1
YKL053C-A	mitochondrion	MDM35
YKL081W	mitochondrion	TEF4
YKL109W	mitochondrion	HAP4
YKL113C	mitochondrion	RAD27
YKL120W	mitochondrion	OAC1
YKL166C	mitochondrion	TPK3
YKL205W	mitochondrion	LOS1
YKL208W	mitochondrion	CBT1
YKL212W	mitochondrion	SAC1
YKR001C	mitochondrion	VPS1
YKR010C	mitochondrion	TOF2
YKR019C	mitochondrion	IRS4
YKR042W	mitochondrion	UTH1
YKR065C	mitochondrion	PAM17
YLL001W	mitochondrion	DNM1
YLL024C	mitochondrion	SSA2
YLL040C	mitochondrion	VPS13
YLR087C	mitochondrion	CSF1
YLR089C	mitochondrion	ALT1
YLR091W	mitochondrion	GEP5
YLR426W	mitochondrion	TDA5
YML008C	mitochondrion	ERG6
YML013W	mitochondrion	UBX2
