GO_Slim_term	cluster	Slim_term_counts_per_cluster	cluster_size	GO_Slim_term_count	percent_cluster	percent_slim	normalized
meiotic cell cycle	15	8	142	287	0.0563380281690141	0.0278745644599303	0.000196299749717819
protein dephosphorylation	15	1	142	49	0.00704225352112676	0.0204081632653061	0.000143719459614832
DNA recombination	15	3	142	179	0.0211267605633803	0.0167597765363128	0.000118026595326147
organelle inheritance	15	1	142	60	0.00704225352112676	0.0166666666666667	0.000117370892018779
cytokinesis	15	1	142	88	0.00704225352112676	0.0113636363636364	8.00256081946223e-05
organelle fusion	15	1	142	88	0.00704225352112676	0.0113636363636364	8.00256081946223e-05
cellular response to DNA damage stimulus	15	3	142	299	0.0211267605633803	0.0100334448160535	7.06580620848839e-05
regulation of DNA metabolic process	15	1	142	106	0.00704225352112676	0.00943396226415094	6.6436353972894e-05
DNA repair	15	2	142	246	0.0140845070422535	0.00813008130081301	5.72540936676972e-05
conjugation	15	1	142	124	0.00704225352112676	0.00806451612903226	5.6792367105861e-05
organelle assembly	15	1	142	131	0.00704225352112676	0.00763358778625954	5.37576604666165e-05
sporulation	15	1	142	138	0.00704225352112676	0.0072463768115942	5.10308226168606e-05
DNA replication	15	1	142	139	0.00704225352112676	0.00719424460431655	5.06636943965954e-05
nuclear transport	15	1	142	176	0.00704225352112676	0.00568181818181818	4.00128040973111e-05
protein phosphorylation	15	1	142	197	0.00704225352112676	0.0050761421319797	3.57474798026739e-05
protein targeting	15	1	142	309	0.00704225352112676	0.00323624595469256	2.27904644696659e-05
chromatin organization	15	1	142	318	0.00704225352112676	0.00314465408805031	2.2145451324298e-05
mitochondrion organization	15	1	142	425	0.00704225352112676	0.00235294117647059	1.65700082850041e-05
vacuole organization	14	5	108	84	0.0462962962962963	0.0595238095238095	0.000551146384479718
organelle fusion	14	5	108	88	0.0462962962962963	0.0568181818181818	0.000526094276094276
membrane fusion	14	4	108	75	0.037037037037037	0.0533333333333333	0.000493827160493827
vesicle organization	14	4	108	81	0.037037037037037	0.0493827160493827	0.000457247370827618
chromosome segregation	14	9	108	198	0.0833333333333333	0.0454545454545455	0.000420875420875421
organelle fission	14	10	108	296	0.0925925925925926	0.0337837837837838	0.000312812812812813
organelle inheritance	14	2	108	60	0.0185185185185185	0.0333333333333333	0.000308641975308642
organelle assembly	14	4	108	131	0.037037037037037	0.0305343511450382	0.000282725473565168
cytoskeleton organization	14	7	108	232	0.0648148148148148	0.0301724137931034	0.000279374201787995
regulation of organelle organization	14	7	108	239	0.0648148148148148	0.0292887029288703	0.000271191693785836
mitotic cell cycle	14	9	108	328	0.0833333333333333	0.0274390243902439	0.000254065040650407
regulation of transport	14	2	108	84	0.0185185185185185	0.0238095238095238	0.000220458553791887
regulation of cell cycle	14	5	108	213	0.0462962962962963	0.0234741784037559	0.00021735350373848
protein folding	14	2	108	95	0.0185185185185185	0.0210526315789474	0.000194931773879142
DNA-templated transcription, elongation	14	2	108	96	0.0185185185185185	0.0208333333333333	0.000192901234567901
peroxisome organization	14	1	108	50	0.00925925925925926	0.02	0.000185185185185185
response to oxidative stress	14	2	108	103	0.0185185185185185	0.0194174757281553	0.000179791441927364
protein maturation	14	1	108	52	0.00925925925925926	0.0192307692307692	0.000178062678062678
cell budding	14	1	108	58	0.00925925925925926	0.0172413793103448	0.000159642401021711
protein targeting	14	5	108	309	0.0462962962962963	0.0161812297734628	0.000149826201606137
nucleus organization	14	1	108	66	0.00925925925925926	0.0151515151515152	0.000140291806958474
regulation of DNA metabolic process	14	1	108	106	0.00925925925925926	0.00943396226415094	8.73515024458421e-05
tRNA processing	14	1	108	109	0.00925925925925926	0.00917431192660551	8.49473326537547e-05
histone modification	14	1	108	114	0.00925925925925926	0.0087719298245614	8.12215724496426e-05
cellular ion homeostasis	14	1	108	125	0.00925925925925926	0.008	7.40740740740741e-05
RNA catabolic process	14	1	108	132	0.00925925925925926	0.00757575757575758	7.01459034792368e-05
mitochondrion organization	14	3	108	425	0.0277777777777778	0.00705882352941176	6.5359477124183e-05
transcription from RNA polymerase II promoter	14	3	108	480	0.0277777777777778	0.00625	5.78703703703704e-05
RNA modification	14	1	108	172	0.00925925925925926	0.00581395348837209	5.3832902670112e-05
nuclear transport	14	1	108	176	0.00925925925925926	0.00568181818181818	5.26094276094276e-05
DNA recombination	14	1	108	179	0.00925925925925926	0.00558659217877095	5.17277053589903e-05
proteolysis involved in cellular protein catabolic process	14	1	108	216	0.00925925925925926	0.00462962962962963	4.28669410150892e-05
DNA repair	14	1	108	246	0.00925925925925926	0.0040650406504065	3.76392652815417e-05
lipid metabolic process	14	1	108	287	0.00925925925925926	0.00348432055749129	3.22622273841786e-05
meiotic cell cycle	14	1	108	287	0.00925925925925926	0.00348432055749129	3.22622273841786e-05
cellular response to DNA damage stimulus	14	1	108	299	0.00925925925925926	0.00334448160535117	3.09674222717701e-05
chromatin organization	14	1	108	318	0.00925925925925926	0.00314465408805031	2.91171674819474e-05
proteolysis involved in cellular protein catabolic process	13	11	90	216	0.122222222222222	0.0509259259259259	0.000565843621399177
protein modification by small protein conjugation or removal	13	6	90	170	0.0666666666666667	0.0352941176470588	0.000392156862745098
DNA repair	13	6	90	246	0.0666666666666667	0.024390243902439	0.0002710027100271
transcription from RNA polymerase III promoter	13	1	90	41	0.0111111111111111	0.024390243902439	0.0002710027100271
cellular response to DNA damage stimulus	13	7	90	299	0.0777777777777778	0.0234113712374582	0.000260126347082869
nucleobase-containing compound transport	13	3	90	138	0.0333333333333333	0.0217391304347826	0.000241545893719807
protein folding	13	2	90	95	0.0222222222222222	0.0210526315789474	0.000233918128654971
exocytosis	13	1	90	49	0.0111111111111111	0.0204081632653061	0.000226757369614512
protein alkylation	13	1	90	50	0.0111111111111111	0.02	0.000222222222222222
chromatin organization	13	6	90	318	0.0666666666666667	0.0188679245283019	0.000209643605870021
regulation of DNA metabolic process	13	2	90	106	0.0222222222222222	0.0188679245283019	0.000209643605870021
response to starvation	13	1	90	56	0.0111111111111111	0.0178571428571429	0.000198412698412698
histone modification	13	2	90	114	0.0222222222222222	0.0175438596491228	0.000194931773879142
nuclear transport	13	3	90	176	0.0333333333333333	0.0170454545454545	0.000189393939393939
protein phosphorylation	13	3	90	197	0.0333333333333333	0.0152284263959391	0.000169204737732657
nucleus organization	13	1	90	66	0.0111111111111111	0.0151515151515152	0.000168350168350168
lipid transport	13	1	90	68	0.0111111111111111	0.0147058823529412	0.000163398692810458
peptidyl-amino acid modification	13	2	90	151	0.0222222222222222	0.0132450331125828	0.000147167034584253
regulation of transport	13	1	90	84	0.0111111111111111	0.0119047619047619	0.000132275132275132
organelle fusion	13	1	90	88	0.0111111111111111	0.0113636363636364	0.000126262626262626
DNA recombination	13	2	90	179	0.0222222222222222	0.0111731843575419	0.000124146492861577
DNA-templated transcription, elongation	13	1	90	96	0.0111111111111111	0.0104166666666667	0.000115740740740741
response to oxidative stress	13	1	90	103	0.0111111111111111	0.00970873786407767	0.000107874865156419
regulation of translation	13	1	90	105	0.0111111111111111	0.00952380952380952	0.000105820105820106
transcription from RNA polymerase II promoter	13	4	90	480	0.0444444444444444	0.00833333333333333	9.25925925925926e-05
conjugation	13	1	90	124	0.0111111111111111	0.00806451612903226	8.96057347670251e-05
RNA catabolic process	13	1	90	132	0.0111111111111111	0.00757575757575758	8.41750841750842e-05
DNA replication	13	1	90	139	0.0111111111111111	0.00719424460431655	7.99360511590727e-05
lipid metabolic process	13	2	90	287	0.0222222222222222	0.00696864111498258	7.74293457220286e-05
meiotic cell cycle	13	2	90	287	0.0222222222222222	0.00696864111498258	7.74293457220286e-05
organelle fission	13	2	90	296	0.0222222222222222	0.00675675675675676	7.50750750750751e-05
cellular amino acid metabolic process	13	1	90	153	0.0111111111111111	0.0065359477124183	7.26216412490922e-05
protein targeting	13	2	90	309	0.0222222222222222	0.00647249190938511	7.19165767709457e-05
Golgi vesicle transport	13	1	90	190	0.0111111111111111	0.00526315789473684	5.84795321637427e-05
cell wall organization or biogenesis	13	1	90	198	0.0111111111111111	0.00505050505050505	5.61167227833895e-05
nucleobase-containing small molecule metabolic process	13	1	90	198	0.0111111111111111	0.00505050505050505	5.61167227833895e-05
regulation of cell cycle	13	1	90	213	0.0111111111111111	0.00469483568075117	5.21648408972353e-05
transmembrane transport	13	1	90	232	0.0111111111111111	0.00431034482758621	4.78927203065134e-05
rRNA processing	13	1	90	311	0.0111111111111111	0.00321543408360129	3.57270453733476e-05
translational elongation	13	1	90	334	0.0111111111111111	0.0029940119760479	3.32667997338656e-05
mitochondrion organization	13	1	90	425	0.0111111111111111	0.00235294117647059	2.61437908496732e-05
protein dephosphorylation	12	2	111	49	0.018018018018018	0.0408163265306122	0.000367714653428939
pseudohyphal growth	12	3	111	74	0.027027027027027	0.0405405405405405	0.000365230094959825
response to starvation	12	2	111	56	0.018018018018018	0.0357142857142857	0.000321750321750322
invasive growth in response to glucose limitation	12	2	111	59	0.018018018018018	0.0338983050847458	0.00030539013589861
DNA-templated transcription, elongation	12	3	111	96	0.027027027027027	0.03125	0.000281531531531532
carbohydrate transport	12	1	111	33	0.00900900900900901	0.0303030303030303	0.000273000273000273
protein modification by small protein conjugation or removal	12	5	111	170	0.045045045045045	0.0294117647058824	0.000264970853206147
response to oxidative stress	12	3	111	103	0.027027027027027	0.029126213592233	0.000262398320650748
regulation of DNA metabolic process	12	3	111	106	0.027027027027027	0.0283018867924528	0.000254971953085161
response to heat	12	2	111	71	0.018018018018018	0.028169014084507	0.000253774901662226
proteolysis involved in cellular protein catabolic process	12	6	111	216	0.0540540540540541	0.0277777777777778	0.00025025025025025
histone modification	12	3	111	114	0.027027027027027	0.0263157894736842	0.000237079184447606
amino acid transport	12	1	111	40	0.00900900900900901	0.025	0.000225225225225225
transcription from RNA polymerase III promoter	12	1	111	41	0.00900900900900901	0.024390243902439	0.000219731927049
regulation of transport	12	2	111	84	0.018018018018018	0.0238095238095238	0.000214500214500215
DNA-templated transcription, termination	12	1	111	43	0.00900900900900901	0.0232558139534884	0.000209511837418814
vitamin metabolic process	12	1	111	43	0.00900900900900901	0.0232558139534884	0.000209511837418814
endocytosis	12	2	111	98	0.018018018018018	0.0204081632653061	0.00018385732671447
DNA repair	12	5	111	246	0.045045045045045	0.0203252032520325	0.0001831099392075
chromatin organization	12	6	111	318	0.0540540540540541	0.0188679245283019	0.000169981302056774
cellular response to DNA damage stimulus	12	5	111	299	0.045045045045045	0.0167224080267559	0.000150652324565368
protein acylation	12	1	111	66	0.00900900900900901	0.0151515151515152	0.000136500136500137
lipid transport	12	1	111	68	0.00900900900900901	0.0147058823529412	0.000132485426603074
transcription from RNA polymerase II promoter	12	7	111	480	0.0630630630630631	0.0145833333333333	0.000131381381381381
nucleobase-containing compound transport	12	2	111	138	0.018018018018018	0.0144927536231884	0.000130565347956652
sporulation	12	2	111	138	0.018018018018018	0.0144927536231884	0.000130565347956652
DNA replication	12	2	111	139	0.018018018018018	0.0143884892086331	0.000129626028906604
DNA-templated transcription, initiation	12	1	111	71	0.00900900900900901	0.0140845070422535	0.000126887450831113
regulation of cell cycle	12	3	111	213	0.027027027027027	0.0140845070422535	0.000126887450831113
meiotic cell cycle	12	4	111	287	0.036036036036036	0.0139372822299652	0.000125561101170857
telomere organization	12	1	111	78	0.00900900900900901	0.0128205128205128	0.000115500115500115
nuclear transport	12	2	111	176	0.018018018018018	0.0113636363636364	0.000102375102375102
protein folding	12	1	111	95	0.00900900900900901	0.0105263157894737	9.48316737790422e-05
lipid metabolic process	12	3	111	287	0.027027027027027	0.0104529616724739	9.41708258781429e-05
protein phosphorylation	12	2	111	197	0.018018018018018	0.0101522842639594	9.14620203960306e-05
organelle fission	12	3	111	296	0.027027027027027	0.0101351351351351	9.13075237399562e-05
tRNA processing	12	1	111	109	0.00900900900900901	0.00917431192660551	8.26514587982478e-05
regulation of organelle organization	12	2	111	239	0.018018018018018	0.00836820083682008	7.53891967281089e-05
conjugation	12	1	111	124	0.00900900900900901	0.00806451612903226	7.26532984597501e-05
monocarboxylic acid metabolic process	12	1	111	127	0.00900900900900901	0.0078740157480315	7.09370788110946e-05
RNA catabolic process	12	1	111	132	0.00900900900900901	0.00757575757575758	6.82500682500683e-05
RNA splicing	12	1	111	144	0.00900900900900901	0.00694444444444444	6.25625625625626e-05
peptidyl-amino acid modification	12	1	111	151	0.00900900900900901	0.00662251655629139	5.96623113179405e-05
cellular amino acid metabolic process	12	1	111	153	0.00900900900900901	0.0065359477124183	5.88824118235883e-05
protein targeting	12	2	111	309	0.018018018018018	0.00647249190938511	5.83107379223884e-05
mitotic cell cycle	12	2	111	328	0.018018018018018	0.00609756097560976	5.49329817622501e-05
mRNA processing	12	1	111	170	0.00900900900900901	0.00588235294117647	5.29941706412295e-05
DNA recombination	12	1	111	179	0.00900900900900901	0.00558659217877095	5.03296592682068e-05
cell wall organization or biogenesis	12	1	111	198	0.00900900900900901	0.00505050505050505	4.55000455000455e-05
transmembrane transport	12	1	111	232	0.00900900900900901	0.00431034482758621	3.88319353836595e-05
protein dephosphorylation	11	3	107	49	0.0280373831775701	0.0612244897959184	0.000572191493419798
monocarboxylic acid metabolic process	11	6	107	127	0.0560747663551402	0.047244094488189	0.000441533593347561
cellular amino acid metabolic process	11	7	107	153	0.0654205607476635	0.0457516339869281	0.000427585364363814
cellular ion homeostasis	11	5	107	125	0.0467289719626168	0.04	0.000373831775700935
cofactor metabolic process	11	6	107	178	0.0560747663551402	0.0337078651685393	0.000315026777276068
protein phosphorylation	11	6	107	197	0.0560747663551402	0.0304568527918782	0.000284643484036245
transcription from RNA polymerase I promoter	11	2	107	68	0.0186915887850467	0.0294117647058824	0.000274876305662452
tRNA aminoacylation for protein translation	11	1	107	36	0.00934579439252336	0.0277777777777778	0.000259605399792316
transcription from RNA polymerase III promoter	11	1	107	41	0.00934579439252336	0.024390243902439	0.000227946204695692
regulation of transport	11	2	107	84	0.0186915887850467	0.0238095238095238	0.000222518914107699
protein lipidation	11	1	107	45	0.00934579439252336	0.0222222222222222	0.000207684319833853
endocytosis	11	2	107	98	0.0186915887850467	0.0204081632653061	0.000190730497806599
exocytosis	11	1	107	49	0.00934579439252336	0.0204081632653061	0.000190730497806599
endosomal transport	11	2	107	102	0.0186915887850467	0.0196078431372549	0.000183250870441635
ion transport	11	3	107	162	0.0280373831775701	0.0185185185185185	0.00017307026652821
nuclear transport	11	3	107	176	0.0280373831775701	0.0170454545454545	0.000159303313508921
translational initiation	11	1	107	61	0.00934579439252336	0.0163934426229508	0.000153209744139727
Golgi vesicle transport	11	3	107	190	0.0280373831775701	0.0157894736842105	0.00014756517461879
organelle assembly	11	2	107	131	0.0186915887850467	0.0152671755725191	0.000142683883855319
nucleobase-containing small molecule metabolic process	11	3	107	198	0.0280373831775701	0.0151515151515152	0.000141602945341263
regulation of cell cycle	11	3	107	213	0.0280373831775701	0.0140845070422535	0.000131630906936949
lipid metabolic process	11	4	107	287	0.0373831775700935	0.0139372822299652	0.000130254974111824
pseudohyphal growth	11	1	107	74	0.00934579439252336	0.0135135135135135	0.000126294518817883
peptidyl-amino acid modification	11	2	107	151	0.0186915887850467	0.0132450331125828	0.000123785356192362
generation of precursor metabolites and energy	11	2	107	155	0.0186915887850467	0.0129032258064516	0.000120590895387398
vesicle organization	11	1	107	81	0.00934579439252336	0.0123456790123457	0.000115380177685474
cellular respiration	11	1	107	84	0.00934579439252336	0.0119047619047619	0.00011125945705385
vacuole organization	11	1	107	84	0.00934579439252336	0.0119047619047619	0.00011125945705385
protein modification by small protein conjugation or removal	11	2	107	170	0.0186915887850467	0.0117647058823529	0.000109950522264981
RNA modification	11	2	107	172	0.0186915887850467	0.0116279069767442	0.000108672027820039
response to osmotic stress	11	1	107	92	0.00934579439252336	0.0108695652173913	0.000101584721657863
cell wall organization or biogenesis	11	2	107	198	0.0186915887850467	0.0101010101010101	9.44019635608421e-05
protein targeting	11	3	107	309	0.0280373831775701	0.00970873786407767	9.07358678885764e-05
tRNA processing	11	1	107	109	0.00934579439252336	0.00917431192660551	8.574123295893e-05
regulation of protein modification process	11	1	107	110	0.00934579439252336	0.00909090909090909	8.49617672047579e-05
cytoskeleton organization	11	2	107	232	0.0186915887850467	0.00862068965517241	8.05671930389945e-05
RNA catabolic process	11	1	107	132	0.00934579439252336	0.00757575757575758	7.08014726706315e-05
ribosomal small subunit biogenesis	11	1	107	135	0.00934579439252336	0.00740740740740741	6.92281066112842e-05
nucleobase-containing compound transport	11	1	107	138	0.00934579439252336	0.0072463768115942	6.77231477719084e-05
RNA splicing	11	1	107	144	0.00934579439252336	0.00694444444444444	6.49013499480789e-05
mitotic cell cycle	11	2	107	328	0.0186915887850467	0.00609756097560976	5.6986551173923e-05
mRNA processing	11	1	107	170	0.00934579439252336	0.00588235294117647	5.49752611324904e-05
cytoplasmic translation	11	1	107	179	0.00934579439252336	0.00558659217877095	5.22111418576724e-05
carbohydrate metabolic process	11	1	107	200	0.00934579439252336	0.005	4.67289719626168e-05
transmembrane transport	11	1	107	232	0.00934579439252336	0.00431034482758621	4.02835965194973e-05
transcription from RNA polymerase II promoter	11	2	107	480	0.0186915887850467	0.00416666666666667	3.89408099688474e-05
meiotic cell cycle	11	1	107	287	0.00934579439252336	0.00348432055749129	3.2563743527956e-05
organelle fission	11	1	107	296	0.00934579439252336	0.00337837837837838	3.15736297044708e-05
cellular response to DNA damage stimulus	11	1	107	299	0.00934579439252336	0.00334448160535117	3.12568374331885e-05
rRNA processing	11	1	107	311	0.00934579439252336	0.00321543408360129	3.00507858280494e-05
chromatin organization	11	1	107	318	0.00934579439252336	0.00314465408805031	2.93892905425263e-05
mitochondrion organization	11	1	107	425	0.00934579439252336	0.00235294117647059	2.19901044529962e-05
oligosaccharide metabolic process	10	3	115	32	0.0260869565217391	0.09375	0.000815217391304348
protein glycosylation	10	2	115	62	0.0173913043478261	0.032258064516129	0.000280504908835905
response to oxidative stress	10	3	115	103	0.0260869565217391	0.029126213592233	0.000253271422541157
regulation of protein modification process	10	3	115	110	0.0260869565217391	0.0272727272727273	0.000237154150197628
amino acid transport	10	1	115	40	0.00869565217391304	0.025	0.000217391304347826
transcription from RNA polymerase II promoter	10	12	115	480	0.104347826086957	0.025	0.000217391304347826
regulation of transport	10	2	115	84	0.0173913043478261	0.0238095238095238	0.00020703933747412
protein modification by small protein conjugation or removal	10	4	115	170	0.0347826086956522	0.0235294117647059	0.00020460358056266
DNA-templated transcription, termination	10	1	115	43	0.00869565217391304	0.0232558139534884	0.000202224469160768
cytokinesis	10	2	115	88	0.0173913043478261	0.0227272727272727	0.000197628458498024
RNA catabolic process	10	3	115	132	0.0260869565217391	0.0227272727272727	0.000197628458498024
regulation of organelle organization	10	5	115	239	0.0434782608695652	0.0209205020920502	0.000181917409496089
protein dephosphorylation	10	1	115	49	0.00869565217391304	0.0204081632653061	0.000177462289263532
carbohydrate metabolic process	10	4	115	200	0.0347826086956522	0.02	0.000173913043478261
protein alkylation	10	1	115	50	0.00869565217391304	0.02	0.000173913043478261
protein maturation	10	1	115	52	0.00869565217391304	0.0192307692307692	0.000167224080267559
regulation of translation	10	2	115	105	0.0173913043478261	0.019047619047619	0.000165631469979296
histone modification	10	2	115	114	0.0173913043478261	0.0175438596491228	0.00015255530129672
cell budding	10	1	115	58	0.00869565217391304	0.0172413793103448	0.000149925037481259
cytoskeleton organization	10	4	115	232	0.0347826086956522	0.0172413793103448	0.000149925037481259
invasive growth in response to glucose limitation	10	1	115	59	0.00869565217391304	0.0169491525423729	0.000147383935151069
cellular ion homeostasis	10	2	115	125	0.0173913043478261	0.016	0.000139130434782609
chromatin organization	10	5	115	318	0.0434782608695652	0.0157232704402516	0.000136724090784796
organelle assembly	10	2	115	131	0.0173913043478261	0.0152671755725191	0.000132758048456688
mitotic cell cycle	10	5	115	328	0.0434782608695652	0.0152439024390244	0.000132555673382821
transcription from RNA polymerase I promoter	10	1	115	68	0.00869565217391304	0.0147058823529412	0.000127877237851662
nucleobase-containing compound transport	10	2	115	138	0.0173913043478261	0.0144927536231884	0.000126023944549464
regulation of cell cycle	10	3	115	213	0.0260869565217391	0.0140845070422535	0.000122473974280465
pseudohyphal growth	10	1	115	74	0.00869565217391304	0.0135135135135135	0.000117508813160987
telomere organization	10	1	115	78	0.00869565217391304	0.0128205128205128	0.000111482720178372
vesicle organization	10	1	115	81	0.00869565217391304	0.0123456790123457	0.000107353730542136
nuclear transport	10	2	115	176	0.0173913043478261	0.0113636363636364	9.88142292490119e-05
response to osmotic stress	10	1	115	92	0.00869565217391304	0.0108695652173913	9.45179584120983e-05
Golgi vesicle transport	10	2	115	190	0.0173913043478261	0.0105263157894737	9.1533180778032e-05
DNA-templated transcription, elongation	10	1	115	96	0.00869565217391304	0.0104166666666667	9.05797101449275e-05
protein phosphorylation	10	2	115	197	0.0173913043478261	0.0101522842639594	8.82807327300817e-05
organelle fission	10	3	115	296	0.0260869565217391	0.0101351351351351	8.81316098707403e-05
chromosome segregation	10	2	115	198	0.0173913043478261	0.0101010101010101	8.78348704435661e-05
ribosomal large subunit biogenesis	10	1	115	104	0.00869565217391304	0.00961538461538462	8.36120401337793e-05
proteolysis involved in cellular protein catabolic process	10	2	115	216	0.0173913043478261	0.00925925925925926	8.05152979066023e-05
DNA repair	10	2	115	246	0.0173913043478261	0.00813008130081301	7.06963591375044e-05
sporulation	10	1	115	138	0.00869565217391304	0.0072463768115942	6.30119722747322e-05
cellular response to DNA damage stimulus	10	2	115	299	0.0173913043478261	0.00668896321070234	5.81648974843682e-05
peptidyl-amino acid modification	10	1	115	151	0.00869565217391304	0.00662251655629139	5.75871004894904e-05
cellular amino acid metabolic process	10	1	115	153	0.00869565217391304	0.0065359477124183	5.68343279340722e-05
generation of precursor metabolites and energy	10	1	115	155	0.00869565217391304	0.00645161290322581	5.61009817671809e-05
ion transport	10	1	115	162	0.00869565217391304	0.00617283950617284	5.36768652710682e-05
DNA recombination	10	1	115	179	0.00869565217391304	0.00558659217877095	4.85790624240952e-05
cell wall organization or biogenesis	10	1	115	198	0.00869565217391304	0.00505050505050505	4.39174352217831e-05
nucleobase-containing small molecule metabolic process	10	1	115	198	0.00869565217391304	0.00505050505050505	4.39174352217831e-05
transmembrane transport	10	1	115	232	0.00869565217391304	0.00431034482758621	3.74812593703148e-05
lipid metabolic process	10	1	115	287	0.00869565217391304	0.00348432055749129	3.0298439630359e-05
meiotic cell cycle	10	1	115	287	0.00869565217391304	0.00348432055749129	3.0298439630359e-05
protein targeting	10	1	115	309	0.00869565217391304	0.00323624595469256	2.81412691712396e-05
rRNA processing	10	1	115	311	0.00869565217391304	0.00321543408360129	2.79602963791416e-05
mitochondrion organization	10	1	115	425	0.00869565217391304	0.00235294117647059	2.0460358056266e-05
response to osmotic stress	9	11	173	92	0.0635838150289017	0.119565217391304	0.000691128424227193
protein dephosphorylation	9	5	173	49	0.0289017341040462	0.102040816326531	0.000589831308245842
cell morphogenesis	9	2	173	29	0.0115606936416185	0.0689655172413793	0.000398644608331672
regulation of cell cycle	9	11	173	213	0.0635838150289017	0.0516431924882629	0.000298515563515971
